"rmsd","rg","dg_kj"
0.0746637220338983,1.65511440677966,0.90974270647829
0.0763115847457627,1.65511440677966,0.87875546632341
0.0779594474576271,1.65511440677966,0.87097397263514
0.0796073101694915,1.65511440677966,0.886674424354233
0.0812551728813559,1.65511440677966,0.926109708146587
0.0829030355932203,1.65511440677966,0.989505037098138
0.0845508983050847,1.65511440677966,1.07705471466612
0.0861987610169491,1.65511440677966,1.18891997299822
0.0878466237288135,1.65511440677966,1.3252278150794
0.089494486440678,1.65511440677966,1.48607078089389
0.0911423491525424,1.65511440677966,1.67150755613383
0.0927902118644068,1.65511440677966,1.88156434516488
0.0944380745762712,1.65511440677966,2.11623693540146
0.0960859372881356,1.65511440677966,2.37549338575298
0.0977338,1.65511440677966,2.65927727563679
0.0005099,1.65568847457627,6.66549277791633
0.00215776271186441,1.65568847457627,6.68093611455847
0.00380562542372881,1.65568847457627,6.72801540308048
0.00545348813559322,1.65568847457627,6.80652710216454
0.00710135084745763,1.65568847457627,6.91614246897975
0.00874921355932204,1.65568847457627,7.05633076431038
0.0103970762711864,1.65568847457627,7.22623604430045
0.0120449389830508,1.65568847457627,7.42448085911084
0.0136928016949153,1.65568847457627,7.6488572502241
0.0153406644067797,1.65568847457627,7.89585033052757
0.0169885271186441,1.65568847457627,8.15992961152501
0.0186363898305085,1.65568847457627,8.43255979154456
0.0202842525423729,1.65568847457627,8.70097653602693
0.0219321152542373,1.65568847457627,8.9470312837224
0.0235799779661017,1.65568847457627,9.14690198468846
0.0252278406779661,1.65568847457627,9.2730147966212
0.0268757033898305,1.65568847457627,9.29933179030433
0.0285235661016949,1.65568847457627,9.20913944544292
0.0301714288135593,1.65568847457627,9.00132343007479
0.0318192915254237,1.65568847457627,8.69063630937161
0.0334671542372881,1.65568847457627,8.30175147471693
0.0351150169491525,1.65568847457627,7.8614255828026
0.0367628796610169,1.65568847457627,7.39296624088446
0.0384107423728814,1.65568847457627,6.91409522156105
0.0400586050847458,1.65568847457627,6.43712977812462
0.0417064677966102,1.65568847457627,5.97011180988007
0.0433543305084746,1.65568847457627,5.51804451157163
0.045002193220339,1.65568847457627,5.08390470515465
0.0466500559322034,1.65568847457627,4.6693734971303
0.0482979186440678,1.65568847457627,4.27533035522878
0.0499457813559322,1.65568847457627,3.90217557205719
0.0515936440677966,1.65568847457627,3.55003674546369
0.053241506779661,1.65568847457627,3.21889966047674
0.0548893694915254,1.65568847457627,2.90869069076625
0.0565372322033898,1.65568847457627,2.61932817303961
0.0581850949152542,1.65568847457627,2.35075372543574
0.0598329576271186,1.65568847457627,2.10295033587343
0.061480820338983,1.65568847457627,1.87595148248071
0.0631286830508475,1.65568847457627,1.6698440049599
0.0647765457627119,1.65568847457627,1.48476653805127
0.0664244084745763,1.65568847457627,1.32090479210055
0.0680722711864407,1.65568847457627,1.17848465805167
0.0697201338983051,1.65568847457627,1.05776392351639
0.0713679966101695,1.65568847457627,0.95902325272336
0.0730158593220339,1.65568847457627,0.882556973226349
0.0746637220338983,1.65568847457627,0.828664110896431
