"gene","log2FC","AveExpr","t","pvalue","padj","B"
"Gm27029",-1.78942562618757,-1.83135967632114,-4.71312585604788,0.0022736990573631,0.00667834011295334,-1.12861694695705
"Mapk14",-1.16161997696961,4.24323864996024,-4.7111802154752,0.00227880309453323,0.0066855887584985,-1.90310970819305
"Rsph3b",-1.02131640167652,0.395226563036112,-4.71064315205146,0.002280214219069,0.00668726696754781,-1.33985144810481
"Arhgap33",-1.18795658117534,-0.555785929753073,-4.70822249694297,0.00228658647798725,0.00670141808657577,-1.23639957327249
"Spats2",1.71868589747783,4.63146345240427,4.70799647378944,0.0022871824798492,0.00670141808657577,-1.85086387400846
"Spryd7",1.44106305386742,4.54727075451389,4.70737100477165,0.00228883268062382,0.0067048770056112,-1.86076846306413
"Kiz",-1.31506868236662,2.86861022596603,-4.70719169316253,0.00228930600919045,0.00670498740008566,-1.73415436740917
"Ak4",1.12886744341039,0.189763497224934,4.70587238559717,0.00229279192043588,0.00671032320485106,-1.2394690890838
"Mamdc2",-1.48446869939005,1.05348236732815,-4.70558700953767,0.00229354672260582,0.00671032320485106,-1.45339411741587
"Ttll13",-1.13696902588769,-0.388346302843418,-4.70186449215069,0.00230341781816667,0.00673478412602646,-1.2608389036977
"Lhfpl4",1.44435078660787,0.787402232856596,4.70030882686782,0.00230755695702021,0.00674304331222671,-1.30120362291538
"Smpd5",-2.35768714832811,-1.32400896867991,-4.69813842891885,0.00231334548515464,0.00675813842000428,-1.20003227815359
"Syn2",1.29316276066522,4.85366340362013,4.69804280310841,0.00231360089240482,0.00675813842000428,-1.91867082920547
"Gm50431",-2.14660073146655,-0.89906731630854,-4.6937846006198,0.0023250058751874,0.00678391191468596,-1.24262099267895
"Relb",1.50473053887931,5.70862585481504,4.69376113599195,0.00232506889415687,0.00678391191468596,-1.97514520660904
"Il1rn",5.04183828591676,4.21139861227108,4.69307234188343,0.00232691963253809,0.00678802503115879,-1.51711303091982
"Kit",3.00644360329546,4.16608077721841,4.69203427812763,0.00232971191695557,0.00679308543177953,-1.69469786193554
"Gm49395",1.77370467363707,-1.42889595632381,4.692019301228,0.00232975223043056,0.00679308543177953,-1.10459331899352
"Ermap",1.16966892152523,-0.627753589725295,4.68936773811807,0.00233690166732886,0.00680811159603607,-1.18067790665359
"Armc2",-2.13596377447278,-2.20715186886335,-4.68755602712511,0.00234180058061033,0.00681464411725726,-1.13737330162227
"Srp54b",1.84590719672555,-2.50997365360911,4.6871986651873,0.00234276823947965,0.00681617126159383,-1.06333946696257
