"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Ramp2",1.29237980845953,4.02101826400474e-19,7.8984861759845e-15,0.1,0.034,"macrophage_FindMarkers","Sepsis vs Sham"
"Reps2",-1.77545331187168,4.21693826518577e-19,8.2833318343044e-15,0.121,0.213,"macrophage_FindMarkers","Sepsis vs Sham"
"Tcn2",-1.20565478465098,4.67033393416228e-19,9.17393694687497e-15,0.272,0.36,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkacb",-1.52847758799501,5.16567933511319e-19,1.01469439179628e-14,0.153,0.252,"macrophage_FindMarkers","Sepsis vs Sham"
"Snap23",-1.04711631891229,5.56229916939616e-19,1.09260242584449e-14,0.266,0.361,"macrophage_FindMarkers","Sepsis vs Sham"
"Cib2",-2.17561808921256,7.13864615171564e-19,1.4022442635815e-14,0.037,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Mxd4",-1.04237201496555,7.7443920819161e-19,1.52123093665078e-14,0.198,0.303,"macrophage_FindMarkers","Sepsis vs Sham"
"Rasa1",-1.28982889968983,1.15949504459682e-18,2.27759611610152e-14,0.175,0.276,"macrophage_FindMarkers","Sepsis vs Sham"
"Tut7",-1.0182927335985,1.33144827915399e-18,2.61536385474218e-14,0.492,0.555,"macrophage_FindMarkers","Sepsis vs Sham"
"St6gal1",-2.16763743586771,1.41353166286013e-18,2.77660024535616e-14,0.05,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Blnk",-1.22428422727833,1.50544193874382e-18,2.95713960027448e-14,0.189,0.286,"macrophage_FindMarkers","Sepsis vs Sham"
"Rell1",-1.70663479764695,1.52961066060629e-18,3.00461422062893e-14,0.103,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Dock2",-1.20526489617838,1.59619689375076e-18,3.13540955839461e-14,0.25,0.348,"macrophage_FindMarkers","Sepsis vs Sham"
"Vwa5a",-1.33182886913,2.33375074996593e-18,4.58418659815807e-14,0.17,0.265,"macrophage_FindMarkers","Sepsis vs Sham"
"Aldh7a1",-1.95888840199937,2.59929679437055e-18,5.10579869318208e-14,0.076,0.161,"macrophage_FindMarkers","Sepsis vs Sham"
"Zdhhc6",1.05648427519919,2.84704194560298e-18,5.59244449374793e-14,0.118,0.048,"macrophage_FindMarkers","Sepsis vs Sham"
"1700025G04Rik",-2.00545021557563,2.93025371531746e-18,5.7558973729981e-14,0.037,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm4951",-1.84347853584636,2.98894308796193e-18,5.87118090768362e-14,0.05,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf13",-1.29398930094547,3.21832435177818e-18,6.32175452419788e-14,0.236,0.326,"macrophage_FindMarkers","Sepsis vs Sham"
"Foxn3",-1.22976201524752,4.8297574489535e-18,9.48709255697936e-14,0.257,0.352,"macrophage_FindMarkers","Sepsis vs Sham"
"Glcci1",-1.59207306717841,4.83510130463447e-18,9.49758949269348e-14,0.066,0.154,"macrophage_FindMarkers","Sepsis vs Sham"
"Mpp6",-1.17088684659537,4.92187559501053e-18,9.66804023127919e-14,0.187,0.278,"macrophage_FindMarkers","Sepsis vs Sham"
"Mettl9",-1.31394177017994,6.15046617677209e-18,1.20813607110334e-13,0.114,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Prep",1.07217861624704,6.68071559454321e-18,1.31229296423612e-13,0.124,0.053,"macrophage_FindMarkers","Sepsis vs Sham"
"Mgst3",-1.44596490017008,7.56909262012481e-18,1.48679686337112e-13,0.105,0.193,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpr160",-1.88271552131438,1.1006688221639e-17,2.16204376737655e-13,0.043,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Hsd17b11",-1.27258709468543,1.23605468954504e-17,2.42798222667333e-13,0.143,0.235,"macrophage_FindMarkers","Sepsis vs Sham"
"Kdelr1",-1.0286952152323,1.44856678668593e-17,2.84541973908717e-13,0.281,0.372,"macrophage_FindMarkers","Sepsis vs Sham"
"Cnpy2",-1.12247334583002,1.85817965592964e-17,3.65002229814259e-13,0.223,0.311,"macrophage_FindMarkers","Sepsis vs Sham"
"Fcho2",-1.18678605200761,2.3887442911017e-17,4.69221041101107e-13,0.247,0.338,"macrophage_FindMarkers","Sepsis vs Sham"
"Sord",-1.98212576380387,2.46239287828988e-17,4.83687833082482e-13,0.069,0.153,"macrophage_FindMarkers","Sepsis vs Sham"
"Tspan13",-1.11747189492536,2.70583013553353e-17,5.31506213522852e-13,0.06,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Nckap1l",-1.00268772185456,2.93602246980916e-17,5.76722893744613e-13,0.314,0.404,"macrophage_FindMarkers","Sepsis vs Sham"
"Stxbp6",-1.95943204670509,3.25937145885906e-17,6.40238335663685e-13,0.049,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Adam19",-1.2687024969046,3.29935416290657e-17,6.48092138219737e-13,0.124,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Aldh9a1",-1.45912511178989,3.34796464935366e-17,6.5764069607254e-13,0.116,0.203,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccdc50",-1.09243222669869,3.83140509377858e-17,7.52602902570926e-13,0.254,0.348,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmcc3",-1.39145468882847,5.47325841426033e-17,1.07511215031316e-12,0.144,0.238,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc16a7",-2.15315987395757,6.09654362526914e-17,1.19754406431162e-12,0.039,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Rasa3",-1.71034270946825,1.00591542045727e-16,1.97591966040422e-12,0.083,0.168,"macrophage_FindMarkers","Sepsis vs Sham"
"Nrros",-1.12456190984302,1.22310191744091e-16,2.40253909642918e-12,0.28,0.363,"macrophage_FindMarkers","Sepsis vs Sham"
"Borcs6",-1.39866606729443,1.30357812332009e-16,2.56061850763766e-12,0.138,0.229,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp52",1.17616813636658,1.60573066358191e-16,3.15413674247394e-12,0.121,0.052,"macrophage_FindMarkers","Sepsis vs Sham"
"Pros1",-1.69166793261804,1.61971372203674e-16,3.18160366419677e-12,0.141,0.234,"macrophage_FindMarkers","Sepsis vs Sham"
"Mycbp2",-1.29855791239273,1.89962861763495e-16,3.73144049362033e-12,0.309,0.395,"macrophage_FindMarkers","Sepsis vs Sham"
"Itsn1",-1.25382598410275,2.02013335556713e-16,3.96814795034051e-12,0.274,0.359,"macrophage_FindMarkers","Sepsis vs Sham"
"Zbtb10",-1.65808123403852,2.89242014983523e-16,5.68158090032133e-12,0.082,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Zbtb20",-1.2854565337819,2.9215329771457e-16,5.73876722700731e-12,0.159,0.253,"macrophage_FindMarkers","Sepsis vs Sham"
"Grap",-1.37081490207936,3.07267422270954e-16,6.03565397566835e-12,0.156,0.243,"macrophage_FindMarkers","Sepsis vs Sham"
"Dennd5a",-1.17500648284675,3.11018926783241e-16,6.1093447788032e-12,0.255,0.34,"macrophage_FindMarkers","Sepsis vs Sham"
"2310022A10Rik",1.07338023932472,3.22745332681922e-16,6.339686569871e-12,0.102,0.04,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx28",1.22460100714071,3.69735503895388e-16,7.26271450301711e-12,0.111,0.045,"macrophage_FindMarkers","Sepsis vs Sham"
"Add3",-1.62580091445658,4.66556843246934e-16,9.16457607189952e-12,0.121,0.207,"macrophage_FindMarkers","Sepsis vs Sham"
"Alox5",-1.36092939609547,4.83697332118445e-16,9.50126669480262e-12,0.17,0.258,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif4ebp2",-1.63328784841487,5.68498710864327e-16,1.1167020177508e-11,0.097,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Fam3c",-1.42434994908654,9.66791220415958e-16,1.89906799426307e-11,0.138,0.22,"macrophage_FindMarkers","Sepsis vs Sham"
"Plau",-1.18988639408022,1.16610926973542e-15,2.29058843854129e-11,0.072,0.156,"macrophage_FindMarkers","Sepsis vs Sham"
"Mmp13",-1.06906152034732,1.50878450816924e-15,2.96370540939684e-11,0.068,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"Scimp",-1.09265740559737,1.5847281767535e-15,3.1128815575969e-11,0.122,0.207,"macrophage_FindMarkers","Sepsis vs Sham"
"Mapk3",-1.07763426989041,1.59206650422516e-15,3.12729623424949e-11,0.233,0.321,"macrophage_FindMarkers","Sepsis vs Sham"
"Tep1",-1.34006966425298,1.91762509484103e-15,3.76679097379623e-11,0.19,0.279,"macrophage_FindMarkers","Sepsis vs Sham"
"Spn",1.10021080114984,2.13584549489652e-15,4.19544130562523e-11,0.114,0.05,"macrophage_FindMarkers","Sepsis vs Sham"
"2610203C22Rik",-1.45874777254713,2.43029342822854e-15,4.77382538106933e-11,0.103,0.182,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgs18",-1.77818197803638,2.49491762176208e-15,4.90076668442725e-11,0.073,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Pik3cg",-1.52853588638512,2.68387017933625e-15,5.27192619327019e-11,0.115,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc8a1",-1.74191776215742,5.23003046763691e-15,1.02733488475792e-10,0.069,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnfrsf13b",-1.52147605757328,5.49005417606038e-15,1.07841134180354e-10,0.101,0.184,"macrophage_FindMarkers","Sepsis vs Sham"
"Mid1ip1",-1.19590574868692,5.82046842870288e-15,1.14331461345011e-10,0.119,0.204,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp22",-1.68534710894425,6.42045398412806e-15,1.26116977610227e-10,0.081,0.154,"macrophage_FindMarkers","Sepsis vs Sham"
"Parp8",-1.56011923332471,8.57826140440761e-15,1.68502788766779e-10,0.076,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Maoa",-1.92521409866562,8.76470601956014e-15,1.7216512034222e-10,0.06,0.129,"macrophage_FindMarkers","Sepsis vs Sham"
"Wtip",-1.35275124478831,9.78926652328661e-15,1.92290562316919e-10,0.135,0.214,"macrophage_FindMarkers","Sepsis vs Sham"
"Pacs1",-2.01938032987566,1.00789093489398e-14,1.97980016341225e-10,0.046,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Rdm1",-1.63403547463852,1.08708322774031e-14,2.13535758425029e-10,0.048,0.116,"macrophage_FindMarkers","Sepsis vs Sham"
"Hsd17b4",-1.42805070774358,1.18086136860367e-14,2.31956598634818e-10,0.124,0.202,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm10134",-1.9625559031548,1.18983424526907e-14,2.33719140798203e-10,0.065,0.136,"macrophage_FindMarkers","Sepsis vs Sham"
"Selenoh",-1.1639497853184,1.62336640811814e-14,3.18877863546646e-10,0.164,0.247,"macrophage_FindMarkers","Sepsis vs Sham"
"Nucb1",-1.00397464854395,1.64833658344237e-14,3.23782755085585e-10,0.277,0.354,"macrophage_FindMarkers","Sepsis vs Sham"
"Hltf",-1.66928458985391,1.7208177739829e-14,3.38020235343461e-10,0.067,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Plxnb2",-1.25089946144883,1.77713462187758e-14,3.49082553775414e-10,0.27,0.35,"macrophage_FindMarkers","Sepsis vs Sham"
"Mthfsl",-1.05834947877899,1.91267106272523e-14,3.75705976851118e-10,0.121,0.202,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc29a3",-1.53243645195166,2.30763430327502e-14,4.53288606192313e-10,0.107,0.187,"macrophage_FindMarkers","Sepsis vs Sham"
"Nrm",-1.90278855838189,2.33095800984462e-14,4.57870081873778e-10,0.042,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Sema6d",-1.83982932093962,3.02749751167736e-14,5.94691336218784e-10,0.041,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Atp13a2",-1.50149238258985,3.03225564305797e-14,5.95625975965877e-10,0.181,0.263,"macrophage_FindMarkers","Sepsis vs Sham"
"Aph1c",-1.71298329244563,3.07387892125312e-14,6.0380203650175e-10,0.059,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Egr3",-2.18955893379767,3.08547776986672e-14,6.0608039833492e-10,0.039,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Gnaq",-1.37774918536631,3.18930453477784e-14,6.26475089766412e-10,0.223,0.304,"macrophage_FindMarkers","Sepsis vs Sham"
"Cdkn1c",-1.443532665275,4.8324674588074e-14,9.49241582933537e-10,0.052,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Tk2",-1.8129231021898,4.88851664432989e-14,9.60251324445719e-10,0.048,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Rp2",-1.36455337933325,5.10068830057497e-14,1.00192820288194e-09,0.124,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Taok3",-1.01355333672219,5.66388547516791e-14,1.11255702388723e-09,0.294,0.367,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm29340",-1.06884765834829,8.2074040196168e-14,1.61218037157333e-09,0.048,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Arhgap45",-1.0273874593192,1.05684613510692e-13,2.07596286319052e-09,0.261,0.343,"macrophage_FindMarkers","Sepsis vs Sham"
"Clec4b1",-1.03906101336519,1.09013674020163e-13,2.14135559877806e-09,0.173,0.254,"macrophage_FindMarkers","Sepsis vs Sham"
"Rac3",-1.12594381342679,1.12405058385839e-13,2.20797256187304e-09,0.181,0.26,"macrophage_FindMarkers","Sepsis vs Sham"
"Gatd1",-1.84360045647516,1.2783035215404e-13,2.5109716073618e-09,0.066,0.132,"macrophage_FindMarkers","Sepsis vs Sham"
"Mpv17",-1.62623979340637,1.36204455471651e-13,2.67546411882963e-09,0.059,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Cnp",-1.47149774481973,1.75030139468374e-13,3.43811702957727e-09,0.116,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Vav2",-1.5620817841538,1.98173728885434e-13,3.89272655649659e-09,0.053,0.114,"macrophage_FindMarkers","Sepsis vs Sham"
"Ebpl",-1.58348291055899,2.14498430160966e-13,4.21339266365186e-09,0.09,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkcb",-1.16404816903308,2.16327272286846e-13,4.24931660953052e-09,0.146,0.229,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem230",-1.26647603946175,2.23301141982503e-13,4.38630433196231e-09,0.179,0.267,"macrophage_FindMarkers","Sepsis vs Sham"
"Casp3",-1.47029430908123,2.62713766168374e-13,5.16048650884537e-09,0.069,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Mtus1",-1.47743305450052,2.94818386373995e-13,5.79111756354438e-09,0.088,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"Il16",-1.69219924927707,4.60050182532667e-13,9.03676573548917e-09,0.084,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Glod4",-1.3498582881388,5.19330527760701e-13,1.02012095568034e-08,0.107,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Gbp7",-1.14335222721333,6.32441087457664e-13,1.24230402809309e-08,0.108,0.182,"macrophage_FindMarkers","Sepsis vs Sham"
"Fh1",-1.3185156036114,6.35368689849727e-13,1.24805471747182e-08,0.168,0.241,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf141",-1.17204782173969,9.86926492762741e-13,1.93861970973385e-08,0.103,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Vegfb",-1.67043870801078,1.37215585185488e-12,2.69532573979855e-08,0.058,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Dapk1",-1.58302469090433,1.51660847821667e-12,2.97907403376101e-08,0.084,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"Pde3b",-1.64209142927474,1.84811046174674e-12,3.63024338000913e-08,0.079,0.147,"macrophage_FindMarkers","Sepsis vs Sham"
"Cpne3",-1.53327386864187,1.90446593441247e-12,3.74094243496641e-08,0.109,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Ccdc90b",-1.76841050683105,2.16543568793485e-12,4.25356532181042e-08,0.056,0.116,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbc1d9b",-1.54177721499163,2.18511439625623e-12,4.29222020856612e-08,0.098,0.165,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem159",-1.4557825318901,2.21527275666667e-12,4.35146027592033e-08,0.093,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Gem",-1.80930938635208,2.35238504356496e-12,4.62078994107465e-08,0.063,0.128,"macrophage_FindMarkers","Sepsis vs Sham"
"Adcy7",-1.21328183083408,2.54759288110257e-12,5.00423669634978e-08,0.177,0.256,"macrophage_FindMarkers","Sepsis vs Sham"
"Mknk1",-1.21633164892527,2.63059741173369e-12,5.16728249586849e-08,0.15,0.227,"macrophage_FindMarkers","Sepsis vs Sham"
"Tspan17",-1.43251606241094,3.04635321537053e-12,5.98395162095233e-08,0.114,0.18,"macrophage_FindMarkers","Sepsis vs Sham"
"Oard1",-1.39581657616363,3.05072300480905e-12,5.99253519834641e-08,0.089,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Serpinb8",-1.03542506496887,3.10719590868207e-12,6.1034649234242e-08,0.198,0.273,"macrophage_FindMarkers","Sepsis vs Sham"
"Tpcn1",-1.65789235221801,3.22852798006036e-12,6.34179751123257e-08,0.072,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Ncoa3",-1.18109196937633,3.39477223095119e-12,6.66835109325743e-08,0.201,0.272,"macrophage_FindMarkers","Sepsis vs Sham"
"Phactr2",-1.55750241560368,3.86961620358689e-12,7.60108710870573e-08,0.091,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Rapgef6",-1.12809025300738,4.23833036879442e-12,8.32535234342287e-08,0.216,0.294,"macrophage_FindMarkers","Sepsis vs Sham"
"Tlr7",-1.21292790853384,4.62684703722516e-12,9.08851563522139e-08,0.166,0.237,"macrophage_FindMarkers","Sepsis vs Sham"
"Rassf3",-1.21016233121311,5.36594949549911e-12,1.05403345940089e-07,0.113,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Il13ra1",-1.1661609952964,5.44205370948257e-12,1.06898261015366e-07,0.136,0.21,"macrophage_FindMarkers","Sepsis vs Sham"
"Dynlt3",-1.30337351850621,5.70832149211385e-12,1.12128559069592e-07,0.13,0.201,"macrophage_FindMarkers","Sepsis vs Sham"
"Cenpa",-1.12500168116822,6.89245541070905e-12,1.35388501632558e-07,0.057,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Etv5",-1.51054915537048,9.12011465461592e-12,1.7914641216062e-07,0.073,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Wipf1",-1.18870672884724,9.92630298027597e-12,1.94982369441561e-07,0.22,0.293,"macrophage_FindMarkers","Sepsis vs Sham"
"Rogdi",-1.77606517352719,1.02425803106413e-11,2.01195005041927e-07,0.047,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Thap3",-1.55909961508954,1.09474780072565e-11,2.15041310496539e-07,0.055,0.114,"macrophage_FindMarkers","Sepsis vs Sham"
"Ttc28",-1.8973674889535,1.34871978737239e-11,2.64929027833558e-07,0.045,0.1,"macrophage_FindMarkers","Sepsis vs Sham"
"Ivns1abp",-1.10504254361074,1.36272450878225e-11,2.67679975260097e-07,0.188,0.262,"macrophage_FindMarkers","Sepsis vs Sham"
"Gstm1",-1.18808445118781,1.38040804402993e-11,2.71153552088798e-07,0.127,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Numa1",-1.5973996391602,1.43569880134614e-11,2.82014315548422e-07,0.089,0.153,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp652",-1.49621869691205,1.4537488561385e-11,2.85559887811286e-07,0.09,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Ehmt2",-1.5426959142176,1.97625012469006e-11,3.88194811992868e-07,0.143,0.212,"macrophage_FindMarkers","Sepsis vs Sham"
"R3hdm4",-1.20122853222169,1.97890382151074e-11,3.88716077659355e-07,0.14,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Ednrb",-1.60153538464648,2.05341055744634e-11,4.03351435799184e-07,0.115,0.18,"macrophage_FindMarkers","Sepsis vs Sham"
"Nagk",-1.24462399266038,2.17778611762084e-11,4.27782527084261e-07,0.131,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnase1l1",-1.2292505375421,2.44436007325371e-11,4.80145649189226e-07,0.13,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Epb41",-1.35525339259795,2.63491013105529e-11,5.17575397043192e-07,0.123,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Evi5",-1.38364364696868,2.70017394512852e-11,5.30395168041595e-07,0.108,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Cir1",-1.15921506623291,2.90609721793805e-11,5.7084467651957e-07,0.124,0.193,"macrophage_FindMarkers","Sepsis vs Sham"
"Vrk1",-1.30303705212435,2.98448209688977e-11,5.86241818292058e-07,0.088,0.153,"macrophage_FindMarkers","Sepsis vs Sham"
"Ttc7",-1.60647151647679,3.42235389207781e-11,6.72252975020844e-07,0.105,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkra",-1.58814281486434,3.70497736341414e-11,7.2776870349544e-07,0.077,0.138,"macrophage_FindMarkers","Sepsis vs Sham"
"N4bp2l1",-1.57763319514211,4.75968155452015e-11,9.34944247754393e-07,0.054,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Gnpda1",-1.0887114237777,5.80155735201208e-11,1.13959991065573e-06,0.104,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgl1",-1.01559093306984,5.9716532303897e-11,1.17301184404545e-06,0.313,0.367,"macrophage_FindMarkers","Sepsis vs Sham"
"Vrk2",-1.05189589071354,6.72244629443842e-11,1.32049012561654e-06,0.133,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Retreg2",-1.61631281853338,7.1774602906117e-11,1.40986852488486e-06,0.104,0.168,"macrophage_FindMarkers","Sepsis vs Sham"
"Pygb",-1.65861424653391,7.32783376135454e-11,1.43940638574287e-06,0.054,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Wls",-1.33177938418532,8.46076869302961e-11,1.66194879437181e-06,0.116,0.181,"macrophage_FindMarkers","Sepsis vs Sham"
"Tap2",-1.27914441558358,8.48852259225598e-11,1.66740049279684e-06,0.158,0.223,"macrophage_FindMarkers","Sepsis vs Sham"
"Ifih1",-1.49741676022033,8.54595039537842e-11,1.67868103616418e-06,0.208,0.269,"macrophage_FindMarkers","Sepsis vs Sham"
"Kmt2a",-1.43741120360964,1.01269901796153e-10,1.98924468098183e-06,0.116,0.18,"macrophage_FindMarkers","Sepsis vs Sham"
"Chd6",-1.34517884041549,1.01424455634807e-10,1.99228058203451e-06,0.109,0.174,"macrophage_FindMarkers","Sepsis vs Sham"
"Etv3",-1.0718170724188,1.02199025873465e-10,2.00749546523247e-06,0.227,0.299,"macrophage_FindMarkers","Sepsis vs Sham"
"Usf1",-1.09469190564582,1.19769684780247e-10,2.3526359181384e-06,0.147,0.216,"macrophage_FindMarkers","Sepsis vs Sham"
"Jup",-1.11758880640887,1.30097297915302e-10,2.55550122295028e-06,0.095,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Dpy19l1",-1.71396492501416,1.41338987789248e-10,2.7763217371442e-06,0.052,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Glb1",-1.66893271854741,1.66691825522388e-10,3.27432752873627e-06,0.074,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctdsp1",-1.27350862573749,1.78450463031496e-10,3.50530244532768e-06,0.133,0.194,"macrophage_FindMarkers","Sepsis vs Sham"
"Wee1",1.0438048637636,1.82573700257538e-10,3.58629519415881e-06,0.104,0.053,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx9",-1.25485100450253,1.869167235313e-10,3.67160520032532e-06,0.189,0.252,"macrophage_FindMarkers","Sepsis vs Sham"
"Rap1gds1",-1.11983355773805,2.10082258368525e-10,4.12664580113295e-06,0.178,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm36486",1.36309508281764,2.20278273273861e-10,4.32692612191846e-06,0.1,0.053,"macrophage_FindMarkers","Sepsis vs Sham"
"Ing4",-1.17025464598102,2.61440736689068e-10,5.13548039078337e-06,0.106,0.165,"macrophage_FindMarkers","Sepsis vs Sham"
"Dip2b",-1.38408579299545,2.96141049156579e-10,5.81709862858269e-06,0.116,0.178,"macrophage_FindMarkers","Sepsis vs Sham"
"Cryl1",-1.40186262458363,3.29742369285218e-10,6.47712935986954e-06,0.085,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem71",-1.54109585146876,3.62439726185947e-10,7.11940354147055e-06,0.056,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr3gl",-1.30886480099511,4.26461430880736e-10,8.37698188679029e-06,0.088,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Lpcat1",-1.48581910323838,4.73490485245602e-10,9.30077360167935e-06,0.061,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Add1",-1.26067345912907,5.14531097854269e-10,1.01069343551514e-05,0.155,0.222,"macrophage_FindMarkers","Sepsis vs Sham"
"Smarca2",-1.49656974996912,5.20620120205277e-10,1.02265410211922e-05,0.1,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"Zbtb4",-1.36672723783855,6.41062816564092e-10,1.25923969057684e-05,0.067,0.123,"macrophage_FindMarkers","Sepsis vs Sham"
"Maf1",-1.21647467623197,6.76853839684187e-10,1.32954399729165e-05,0.13,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Fads1",-1.41036461809614,8.05353279776536e-10,1.58195544746505e-05,0.068,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Rpa3",-1.13253385674629,9.384866430809e-10,1.84346931300381e-05,0.068,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Abcc3",-1.65368701107617,9.60010638294681e-10,1.88574889680224e-05,0.086,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Ip6k1",-1.46376386934386,1.12533401583926e-09,2.21049360731306e-05,0.113,0.17,"macrophage_FindMarkers","Sepsis vs Sham"
"Klhl9",-1.20725345506387,1.64910488065163e-09,3.239336717064e-05,0.139,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbc1d5",-1.04351773873476,1.82030501996676e-09,3.57562515072072e-05,0.139,0.206,"macrophage_FindMarkers","Sepsis vs Sham"
"Hist3h2a",-1.1471704438239,1.83696785719156e-09,3.60835596188137e-05,0.099,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Plxdc2",-1.39682826781417,1.98548837953092e-09,3.90009482391258e-05,0.066,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Cdkn2c",-1.15001774327359,1.99558492559324e-09,3.91992746934281e-05,0.075,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Orai3",-1.43755798566812,3.25023367845729e-09,6.38443401459365e-05,0.094,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Tut4",-1.14927229210932,3.3034135049279e-09,6.48889514772988e-05,0.19,0.258,"macrophage_FindMarkers","Sepsis vs Sham"
"Vps41",-1.2697416268448,3.50731909015417e-09,6.88942688878983e-05,0.113,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Map3k1",-1.44409051013708,3.98309771374298e-09,7.82399883910534e-05,0.094,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
