"gene","log2FC","pvalue","padj"
"Tmem223",-0.442210185992942,0.05,0.05
"Tmem179b",-0.245813945502523,0.05,0.05
"Taf6l",-0.336776903969188,0.05,0.05
"Polr2g",-0.193134039656713,0.05,0.05
"Zbtb3",-0.104982547638707,0.05,0.05
"Ttc9c",-0.0916706152093347,0.05,0.05
"Hnrnpul2",-0.17935825215655,0.05,0.05
"Gng3",0.100418886316052,0.05,0.05
"Bscl2",0.102146408333371,0.05,0.05
"Lrrn4cl",0.33495060434944,0.05,0.05
"Ubxn1",-0.0366762105368412,0.05,0.05
"Uqcc3",-0.159944747936636,0.05,0.05
"Lbhd1",0.342886622811306,0.05,0.05
"1810009A15Rik",0.28757245429833,0.05,0.05
"Ints5",0.0160159241401501,0.05,0.05
"Ganab",-0.0108988109295423,0.05,0.05
"B3gat3",-0.233333490935916,0.05,0.05
"Rom1",0.415221612901719,0.05,0.05
"Eml3",-0.0613068502214364,0.05,0.05
"Gm10353",0.450976155411434,0.05,0.05
"Mta2",-0.114796027158468,0.05,0.05
"Tut1",0.210973588618713,0.05,0.05
"Eef1g",0.403102162304032,0.05,0.05
"Ahnak",-0.0916654148109917,0.05,0.05
"Asrgl1",-0.0621012003332484,0.05,0.05
"Gm50321",-0.0986279865240269,0.05,0.05
"Gm50322",-0.144690931406464,0.05,0.05
"Incenp",-0.567144131491585,0.05,0.05
"Gm50340",-0.319195401136229,0.05,0.05
"Gm36913",0.165946401913144,0.05,0.05
"Fth1",0.885945873215118,0.05,0.05
"Best1",0.402979763293932,0.05,0.05
"Rab3il1",-1.53361279028315,0.05,0.05
"Fads3",0.894564200697272,0.05,0.05
"Fads2",-0.223506861596203,0.05,0.05
"Fads1",-0.720852834537686,0.05,0.05
"Gm10143",-0.0407814867404202,0.05,0.05
"Fen1",-0.106858711696681,0.05,0.05
"Tmem258",-0.0212462450724322,0.05,0.05
"Myrf",-0.180173673443833,0.05,0.05
"Dagla",-0.180482460756495,0.05,0.05
"Gm30042",0.350574117964753,0.05,0.05
"Syt7",0.502319845882912,0.05,0.05
"Lrrc10b",-0.530558440236194,0.05,0.05
"Sdhaf2",0.177006097154921,0.05,0.05
"Cpsf7",-0.0523877450979491,0.05,0.05
"Tmem216",0.0951420146678412,0.05,0.05
"Tmem138",0.07200171378829,0.05,0.05
"Cyb561a3",-0.292972157636275,0.05,0.05
"Tkfc",0.143027054492257,0.05,0.05
"Ddb1",0.131367003481141,0.05,0.05
"Vwce",0.230663216239223,0.05,0.05
"Vps37c",0.188809840302329,0.05,0.05
"Cd5",-1.36244929009649,0.05,0.05
"A430093F15Rik",-0.00490584422730267,0.05,0.05
"Cd6",-1.23529429279736,0.05,0.05
"Slc15a3",0.0887414940130631,0.05,0.05
"Gm10802",-0.768082860553962,0.05,0.05
"Tmem132a",-0.0105319622547357,0.05,0.05
"Tmem109",-0.457920525372811,0.05,0.05
"Prpf19",-0.000434758165877014,0.05,0.05
"Ccdc86",0.495914653007683,0.05,0.05
"Gm28347",0.277276093815238,0.05,0.05
"AW112010",1.22918768300966,0.05,0.05
"Ms4a8a",2.61487615484021,0.05,0.05
"Ms4a1",-2.20491734056186,0.05,0.05
"Ms4a14",-1.79979385716678,0.05,0.05
"Ms4a7",-1.5068704128241,0.05,0.05
"Gm28935",-0.24905353831216,0.05,0.05
"Ms4a4a",1.32139099656583,0.05,0.05
"Ms4a4c",0.559642109514022,0.05,0.05
"Ms4a4b",-2.49508030773958,0.05,0.05
"Ms4a6c",0.524131233919917,0.05,0.05
"BE692007",-0.538029723159741,0.05,0.05
"Gm8369",-2.00835092329931,0.05,0.05
"Ms4a6b",-0.412282147241704,0.05,0.05
"Ms4a4d",0.658777566274401,0.05,0.05
"Ms4a6d",1.56949496455693,0.05,0.05
"Ms4a2",-0.166305593587648,0.05,0.05
"Mrpl16",-0.0477739028547859,0.05,0.05
"Stx3",0.792142898228757,0.05,0.05
"Patl1",-0.137800665928847,0.05,0.05
"Osbp",0.0395746507477606,0.05,0.05
"Mpeg1",-1.40198608237175,0.05,0.05
"Dtx4",0.25316483679543,0.05,0.05
"A330040F15Rik",-0.310337621248935,0.05,0.05
"Fam111a",-0.319131896650926,0.05,0.05
"Cntf",0.158975930753217,0.05,0.05
"Zfp91",-0.0791404407443892,0.05,0.05
"Lpxn",0.301998372233871,0.05,0.05
"Gm5244",-0.264189825199618,0.05,0.05
"Olfr1444",-0.0490330385569836,0.05,0.05
"Tle4",-0.1178362827314,0.05,0.05
"Psat1",0.0304794825969581,0.05,0.05
"Cep78",-0.0999324525261649,0.05,0.05
"Gnaq",-0.509595245743801,0.05,0.05
"Gna14",-0.199593621352423,0.05,0.05
"Vps13a",-0.38489591383959,0.05,0.05
"Prune2",-1.12612362033626,0.05,0.05
"Gcnt1",-0.680929110841511,0.05,0.05
"Rfk",0.139416733085699,0.05,0.05
"Pcsk5",0.0592901864157112,0.05,0.05
"Ostf1",-0.140182046056021,0.05,0.05
"Nmrk1",0.214474727501707,0.05,0.05
"Carnmt1",-0.187391805817372,0.05,0.05
"D030056L22Rik",-0.264065808357351,0.05,0.05
"Trpm6",-0.0861247388759458,0.05,0.05
"Rorb",0.361647460635243,0.05,0.05
"Anxa1",0.327173930830637,0.05,0.05
"Aldh1a1",0.235693311110603,0.05,0.05
"Aldh1a7",-0.0213918319405345,0.05,0.05
"4930554I06Rik",-0.104467788273724,0.05,0.05
"Zfand5",-0.0051868890208695,0.05,0.05
"Gda",1.49023743169604,0.05,0.05
"1110059E24Rik",0.0664784486055332,0.05,0.05
"Abhd17b",-0.0167562579312772,0.05,0.05
"Cemip2",0.513002533122375,0.05,0.05
"Gm50130",-0.0403510370525767,0.05,0.05
"Gm50133",0.0673612563341241,0.05,0.05
"Trpm3",-0.084491732011609,0.05,0.05
"2410080I02Rik",-1.1062978731872,0.05,0.05
"Klf9",0.504246407224676,0.05,0.05
"Smc5",-0.0505006551911684,0.05,0.05
"Mamdc2",-1.14445327874953,0.05,0.05
"Ptar1",-0.0509157216601182,0.05,0.05
"Apba1",-0.847644105222639,0.05,0.05
"Fam189a2",0.81731361511213,0.05,0.05
"Tjp2",0.11714351979347,0.05,0.05
"Fxn",-0.399057406849495,0.05,0.05
"Pip5k1b",-0.59743986809951,0.05,0.05
"Fam122a",-0.251517695774054,0.05,0.05
"Gm50341",-0.0239105873902914,0.05,0.05
"Tmem252",3.57919471710187,0.05,0.05
"Pgm5",-0.284178713300071,0.05,0.05
"Gm10053",0.298806383313373,0.05,0.05
"Cbwd1",-0.304240931144141,0.05,0.05
"Dock8",-1.28345249559696,0.05,0.05
"Kank1",0.0302802976250911,0.05,0.05
"Smarca2",-0.0997088184052703,0.05,0.05
"Vldlr",0.0652934304908261,0.05,0.05
"Gm50114",-0.259902551061822,0.05,0.05
"Kcnv2",0.188346680671998,0.05,0.05
"Pum3",0.404420886669947,0.05,0.05
"Rfx3",-0.0606762957521032,0.05,0.05
"Glis3",0.610431597313913,0.05,0.05
"Slc1a1",-0.204695123499728,0.05,0.05
"4430402I18Rik",0.34926404816351,0.05,0.05
"Plpp6",0.385853574700492,0.05,0.05
"Cdc37l1",0.12323641539888,0.05,0.05
"Ak3",-0.0552995880887082,0.05,0.05
"1700018L02Rik",-0.336172273128524,0.05,0.05
"Gm9895",0.201117850370196,0.05,0.05
"Rcl1",0.362077356465722,0.05,0.05
"Jak2",-0.00752161209595759,0.05,0.05
"Insl6",-0.521330682699776,0.05,0.05
"Plgrkt",-0.332517484086224,0.05,0.05
"Cd274",1.00440158531201,0.05,0.05
"Gm36043",0.173885706346136,0.05,0.05
"Pdcd1lg2",-0.134002727024603,0.05,0.05
"A930007I19Rik",-0.193174928502413,0.05,0.05
"Ric1",-0.0992567882942286,0.05,0.05
"Ermp1",-0.525834445679779,0.05,0.05
"Mlana",1.3909016093243,0.05,0.05
"9930021J03Rik",0.0448269283243574,0.05,0.05
"Ranbp6",-0.0185212155607286,0.05,0.05
"Il33",1.21103660906562,0.05,0.05
"Uhrf2",-0.022334686096241,0.05,0.05
"Gldc",1.97514298076945,0.05,0.05
"Prkg1",-0.108150725098232,0.05,0.05
"Cstf2t",-0.143127819019054,0.05,0.05
"9130016M20Rik",-0.313560147945261,0.05,0.05
"Asah2",0.115149027681901,0.05,0.05
"Sgms1",0.663484930394046,0.05,0.05
"Gm50210",0.183177842154494,0.05,0.05
"2700046G09Rik",-0.219889657434379,0.05,0.05
"Rpl9-ps6",0.146712665611316,0.05,0.05
"Minpp1",0.00870885063896765,0.05,0.05
"Papss2",0.587745098947765,0.05,0.05
"Atad1",0.0426331271183624,0.05,0.05
"Pten",0.0486517990059694,0.05,0.05
"Lipo3",-0.32406329393017,0.05,0.05
"Ankrd22",0.680952205945126,0.05,0.05
"Stambpl1",-0.423267436495952,0.05,0.05
"Acta2",-0.973476251238947,0.05,0.05
"Fas",1.47322717194277,0.05,0.05
"Ch25h",-0.605700949540069,0.05,0.05
"Gm26902",-0.325471278616996,0.05,0.05
"Lipa",-0.113112916545555,0.05,0.05
"Ifit2",0.841585896655025,0.05,0.05
"Ifit3",1.53527545466283,0.05,0.05
"Ifit1bl1",-0.0399319048943554,0.05,0.05
"Ifit3b",1.60551192052095,0.05,0.05
"Ifit1bl2",0.33008613560349,0.05,0.05
"Ifit1",0.860323321973865,0.05,0.05
"Slc16a12",-0.252492858950037,0.05,0.05
"Pank1",-0.836855755313569,0.05,0.05
"Kif20b",-0.612217208923306,0.05,0.05
"A830019P07Rik",-0.0407814867404202,0.05,0.05
"Htr7",-0.190529842390838,0.05,0.05
"Rpp30",-0.233896077380083,0.05,0.05
"Ankrd1",-0.404003369658731,0.05,0.05
"Gm47735",0.0628709429698717,0.05,0.05
"Pcgf5",0.251866989980535,0.05,0.05
"Hectd2",0.118813199737962,0.05,0.05
"Hectd2os",-0.0208854899146907,0.05,0.05
"Ppp1r3c",0.276001297225573,0.05,0.05
"Tnks2",0.0870921658672037,0.05,0.05
"Fgfbp3",-0.303012437179877,0.05,0.05
"Btaf1",0.218994267216948,0.05,0.05
"Cpeb3",-0.00710914126175899,0.05,0.05
"March5",0.180038398169589,0.05,0.05
"Ide",0.0791908307680869,0.05,0.05
"Kif11",-1.5514233604042,0.05,0.05
"Hhex",-0.599817355916223,0.05,0.05
"Exoc6",-0.574758674234531,0.05,0.05
"Cyp26a1",-0.105975229465422,0.05,0.05
"Myof",-0.545484888689901,0.05,0.05
"I830134H01Rik",-0.14529456408259,0.05,0.05
"Cep55",-0.948947961026358,0.05,0.05
"Rbp4",0.39941958418632,0.05,0.05
"Fra10ac1",-0.247434890149141,0.05,0.05
"Slc35g1",-0.638055076170632,0.05,0.05
"Plce1",0.0285707855202304,0.05,0.05
"Noc3l",-0.0117685054030128,0.05,0.05
"Tbc1d12",-0.101090779658249,0.05,0.05
"Hells",-0.991155272213252,0.05,0.05
"Pdlim1",-0.0066722731356661,0.05,0.05
"Sorbs1",0.193825303842351,0.05,0.05
"A930028N01Rik",0.24996444924622,0.05,0.05
"Aldh18a1",-0.113478211039816,0.05,0.05
"Tctn3",-0.0973345308338429,0.05,0.05
"Entpd1",-0.187814348399294,0.05,0.05
"Ccnj",-0.18038010152722,0.05,0.05
"Zfp518a",-0.0796602699313755,0.05,0.05
"Blnk",-1.57888236510865,0.05,0.05
"Tll2",-0.151946155917898,0.05,0.05
"Tm9sf3",-0.230011907292094,0.05,0.05
"Pik3ap1",0.209925213713421,0.05,0.05
"Lcor",0.16775291980492,0.05,0.05
"Arhgap19",-1.47443472096948,0.05,0.05
"Frat1",-0.117090750728304,0.05,0.05
"Frat2",-0.555636639836052,0.05,0.05
"Rrp12",0.707420990914291,0.05,0.05
"Pgam1",0.627175247554232,0.05,0.05
"Exosc1",0.19554728179631,0.05,0.05
"Zdhhc16",-0.019009938349317,0.05,0.05
"Mms19",0.0573099848828522,0.05,0.05
"Ubtd1",-0.0751624850475814,0.05,0.05
"Ankrd2",0.0893046843157364,0.05,0.05
"Hoga1",0.0385963739510373,0.05,0.05
"Morn4",-0.0827556996484048,0.05,0.05
"Pi4k2a",0.115656762104862,0.05,0.05
"Avpi1",0.047342202886604,0.05,0.05
"Marveld1",-0.540229850018413,0.05,0.05
"Zfyve27",0.257591355224883,0.05,0.05
"Sfrp5",0.969569042654536,0.05,0.05
"Crtac1",0.0201595055235599,0.05,0.05
"R3hcc1l",-0.0854477524623807,0.05,0.05
"Loxl4",0.154380830015141,0.05,0.05
"Pyroxd2",-1.18460654794119,0.05,0.05
"Hps1",-0.392260605146025,0.05,0.05
"Gm16244",-0.323947814725769,0.05,0.05
"Cnnm1",0.10233111572313,0.05,0.05
"Got1",0.066082957357227,0.05,0.05
"Slc25a28",0.180336805102516,0.05,0.05
"BC037704",0.0980460156328766,0.05,0.05
"Entpd7",0.6041054070706,0.05,0.05
"Cox15",0.0051260218873912,0.05,0.05
"Cutc",0.128165760250451,0.05,0.05
"Dnmbp",-0.144493089867876,0.05,0.05
"Gm50217",-0.077871297680508,0.05,0.05
"Cpn1",-0.0688176462178998,0.05,0.05
"Erlin1",-0.281900695215101,0.05,0.05
"Chuk",0.24160573855843,0.05,0.05
"Cwf19l1",0.0596433669299772,0.05,0.05
"Bloc1s2",-0.312547920594631,0.05,0.05
"Scd2",-0.0905942956416412,0.05,0.05
"Scd4",-0.13025674681445,0.05,0.05
"Scd1",1.83816676906005,0.05,0.05
"Sec31b",-0.103741525167194,0.05,0.05
"Ndufb8",-0.0922716642469856,0.05,0.05
"Hif1an",-0.117938150633029,0.05,0.05
"Slf2",-0.082481555290812,0.05,0.05
"Sema4g",-0.0566808635111337,0.05,0.05
"Mrpl43",-0.0336781794101721,0.05,0.05
"Twnk",-0.0780971485851687,0.05,0.05
"Lzts2",0.435408701282358,0.05,0.05
"Pdzd7",-0.204827760612554,0.05,0.05
"Sfxn3",0.0284850272401798,0.05,0.05
"Gm35867",-0.759614690612487,0.05,0.05
"Kazald1",-0.319611547642646,0.05,0.05
"Tlx1",0.0425000921124347,0.05,0.05
"Lbx1",0.134772885008692,0.05,0.05
"Btrc",-0.0957140798356386,0.05,0.05
"Poll",-0.16828858340341,0.05,0.05
"Gm17018",-0.119766605469278,0.05,0.05
"Fbxw4",-0.955268977825437,0.05,0.05
"Npm3",0.143312345797153,0.05,0.05
"Gm15491",0.103948419349236,0.05,0.05
"Oga",-0.181832388133476,0.05,0.05
"Kcnip2",-0.566315819150602,0.05,0.05
"Armh3",0.0622817035338463,0.05,0.05
"Gm50196",-0.00102514728665051,0.05,0.05
"4930505N22Rik",-0.0412237186503446,0.05,0.05
"Hps6",0.214754390426895,0.05,0.05
"Ldb1",-0.228704072925084,0.05,0.05
"Pprc1",0.067519304052615,0.05,0.05
"Nolc1",0.459375038499663,0.05,0.05
"Elovl3",0.335193207432104,0.05,0.05
"Gbf1",0.122938323931544,0.05,0.05
"Gm16726",-0.0470287790267827,0.05,0.05
"4833438C02Rik",-0.225012119731491,0.05,0.05
"Nfkb2",0.341107050617206,0.05,0.05
"Psd",-0.595831539487372,0.05,0.05
"Fbxl15",0.137517035741223,0.05,0.05
"Cuedc2",-0.154748195062939,0.05,0.05
"Mfsd13a",0.432590554698107,0.05,0.05
"2310034G01Rik",-0.0961688594963415,0.05,0.05
"Actr1a",0.189014168964054,0.05,0.05
"Sufu",0.0865880884809704,0.05,0.05
"Trim8",-0.200384457589322,0.05,0.05
"Arl3",-0.27979164653201,0.05,0.05
"Sfxn2",-0.0709082906600336,0.05,0.05
"Wbp1l",0.6044177833051,0.05,0.05
"Borcs7",-0.292291161108531,0.05,0.05
"As3mt",-0.578671845051381,0.05,0.05
"Cnnm2",-0.0862516019276738,0.05,0.05
"Gm50431",-0.197543943955182,0.05,0.05
"Nt5c2",-0.207055805448507,0.05,0.05
"Pcgf6",-0.366653797011632,0.05,0.05
"Taf5",0.283001135090204,0.05,0.05
"Atp5md",-0.0673745537216526,0.05,0.05
"Pdcd11",0.0758947289053324,0.05,0.05
"Calhm2",-0.520596644556404,0.05,0.05
"Neurl1a",-0.542991762071428,0.05,0.05
"Sh3pxd2a",-0.502864037236605,0.05,0.05
"Stn1",0.183167940916706,0.05,0.05
"Gm19557",-0.0628304504663073,0.05,0.05
"Slk",-0.071265676471497,0.05,0.05
"Col17a1",0.521077468859716,0.05,0.05
"Sfr1",0.0452907850349611,0.05,0.05
"Cfap43",-0.317672065695061,0.05,0.05
"Gsto1",0.441015034719518,0.05,0.05
"Gsto2",-0.267035998906924,0.05,0.05
"Itprip",0.510926163771293,0.05,0.05
"Sorcs1",0.0197420382995025,0.05,0.05
"Xpnpep1",0.770194026496892,0.05,0.05
"Add3",0.0355057957171683,0.05,0.05
"Mxi1",0.286494278484605,0.05,0.05
"Gm30541",0.292271450172903,0.05,0.05
"Smndc1",-0.0861372309001185,0.05,0.05
"8030456M14Rik",-0.0775509817057265,0.05,0.05
"Mirt1",-0.495989887335945,0.05,0.05
"4833407H14Rik",-0.0812926578733424,0.05,0.05
"Gm50394",-0.073138967929349,0.05,0.05
"Dusp5",-0.137162169883817,0.05,0.05
"Nutf2-ps1",-0.341926144221256,0.05,0.05
"Smc3",-0.159274530398769,0.05,0.05
"Rbm20",-0.192123644651229,0.05,0.05
"Pdcd4",-0.536827510961619,0.05,0.05
"Bbip1",-0.189536605892711,0.05,0.05
"Shoc2",0.054038626418162,0.05,0.05
"Adra2a",0.173538558575484,0.05,0.05
"Gpam",0.898296110001336,0.05,0.05
"Gm31356",-0.161748968698778,0.05,0.05
"Gucy2g",-0.0486085532057055,0.05,0.05
"Acsl5",0.207923946973623,0.05,0.05
"Zdhhc6",0.465955956452811,0.05,0.05
"Vti1a",0.289712293625486,0.05,0.05
"Tcf7l2",0.290137461101651,0.05,0.05
"Ppnr",0.214129326901526,0.05,0.05
"Nrap",-0.546765966331851,0.05,0.05
"Casp7",0.0112479450049343,0.05,0.05
"Plekhs1",0.287809101899865,0.05,0.05
"Dclre1a",-0.0105010523867639,0.05,0.05
"Nhlrc2",-0.241409919785271,0.05,0.05
"Adrb1",-0.758156673733354,0.05,0.05
"Ccdc186",0.156649750576679,0.05,0.05
"Afap1l2",-0.590638906842775,0.05,0.05
"Ablim1",0.779640981962563,0.05,0.05
"B230217O12Rik",-0.212761932653869,0.05,0.05
"Fam160b1",-0.209339018518078,0.05,0.05
"Trub1",-0.533307007724315,0.05,0.05
"Atrnl1",0.110357212744303,0.05,0.05
"Gfra1",-0.0215280240645934,0.05,0.05
"Hspa12a",0.0574831321148053,0.05,0.05
"Shtn1",-0.297393530978707,0.05,0.05
"Slc18a2",-0.338186161184172,0.05,0.05
"Pdzd8",0.200549163613311,0.05,0.05
"Gm17203",-0.150748020552258,0.05,0.05
"Rab11fip2",0.233342801887884,0.05,0.05
"Fam204a",-0.165589250172739,0.05,0.05
"Cacul1",-0.211070400545078,0.05,0.05
"Nanos1",-0.00694989052842532,0.05,0.05
"Eif3a",0.0528588087448627,0.05,0.05
"Fam45a",-0.0425179085007503,0.05,0.05
"Sfxn4",-0.320914106095195,0.05,0.05
"Prdx3",-0.129138767543657,0.05,0.05
"Grk5",0.243984481224451,0.05,0.05
"Zfp950",-0.00249160682233684,0.05,0.05
"Csf2ra",-0.197215176830394,0.05,0.05
"Nudt11",-0.131212031481596,0.05,0.05
"Nudt10",-0.174393322758049,0.05,0.05
"Shroom4",0.139375707819734,0.05,0.05
"Dgkk",-0.0860309691148444,0.05,0.05
"Clcn5",-0.453723566597104,0.05,0.05
"Usp27x",-0.0503300444931654,0.05,0.05
"Gm14379",0.0171291231591058,0.05,0.05
"2010204K13Rik",0.269044999919334,0.05,0.05
"Ppp1r3f",-0.248137441522526,0.05,0.05
"Flicr",0.041145331042349,0.05,0.05
"Ccdc22",-0.127128285606549,0.05,0.05
"Cacna1f",-0.173128416944807,0.05,0.05
"Syp",-0.443973171415294,0.05,0.05
"Gm14703",0.0643031906306105,0.05,0.05
"Prickle3",-0.126356010430881,0.05,0.05
"Plp2",0.269842709226161,0.05,0.05
"Magix",-0.5896610594598,0.05,0.05
"Gpkow",0.0778792527159635,0.05,0.05
"Wdr45",0.319784030210901,0.05,0.05
"Praf2",-0.073822345449523,0.05,0.05
"Ccdc120",-0.00275433511157441,0.05,0.05
"Tfe3",-0.259539416329327,0.05,0.05
"Gripap1",0.0228227294889285,0.05,0.05
"Kcnd1",-0.07821635047954,0.05,0.05
"Otud5",-0.0961277165142613,0.05,0.05
"Pim2",-0.376246555367577,0.05,0.05
"Slc35a2",0.00212786232488238,0.05,0.05
"Pqbp1",-0.0917681169948912,0.05,0.05
"Timm17b",-0.422773536949408,0.05,0.05
"Pcsk1n",-0.159813771204808,0.05,0.05
"Hdac6",0.218784713138339,0.05,0.05
"Suv39h1",0.159841994741416,0.05,0.05
"Was",-0.657052087323995,0.05,0.05
"Gm6787",0.0450789066161307,0.05,0.05
"Wdr13",-0.112134098100304,0.05,0.05
"Rbm3",0.256706947942748,0.05,0.05
"Rbm3os",-0.125037127723743,0.05,0.05
"Tbc1d25",0.0166921085798031,0.05,0.05
"Ebp",-0.290918080366559,0.05,0.05
"Porcn",0.110209307742756,0.05,0.05
"Ftsj1",0.202504577087222,0.05,0.05
"Slc38a5",-0.33532049757372,0.05,0.05
"B630019K06Rik",-0.170831289918631,0.05,0.05
"Lancl3",0.0847750930428757,0.05,0.05
"Xk",-0.292211672510509,0.05,0.05
"Cybb",-1.54564873275153,0.05,0.05
"Dynlt3",-0.266008141464804,0.05,0.05
"Srpx",0.665969699686145,0.05,0.05
"Rpgr",0.0798830154085557,0.05,0.05
"Tspan7",0.482434818402051,0.05,0.05
"Mid1ip1",-0.0961303976834289,0.05,0.05
"Bcor",-0.407489864115711,0.05,0.05
"Atp6ap2",-0.522323637767246,0.05,0.05
"1810030O07Rik",-0.17275080777164,0.05,0.05
"Med14",-0.201205317812025,0.05,0.05
"Gm14634",-0.118934339754805,0.05,0.05
"Usp9x",0.0423266137679299,0.05,0.05
"Ddx3x",-0.173594573209375,0.05,0.05
"Nyx",0.11986878013254,0.05,0.05
"Cask",-0.135714609621122,0.05,0.05
"Gpr34",-5.09223339453838,0.05,0.05
"Maoa",-0.657141972856189,0.05,0.05
"Maob",0.29396809521605,0.05,0.05
"Efhc2",-0.0239105873902914,0.05,0.05
"Fundc1",-0.378837022594874,0.05,0.05
"Kdm6a",0.187159400147226,0.05,0.05
"Dipk2b",0.264184254102485,0.05,0.05
"Gm14636",-0.25506286767046,0.05,0.05
"Gm26652",0.10561366229643,0.05,0.05
"Chst7",-0.705319493815403,0.05,0.05
"Slc9a7",-0.861717205957009,0.05,0.05
"Rp2",-1.01606773326166,0.05,0.05
"Jade3",-0.0847730216389082,0.05,0.05
"Ndufb11",-0.158341490367659,0.05,0.05
"Rbm10",0.107864243782465,0.05,0.05
"Uba1",0.0388038967713324,0.05,0.05
"Cdk16",0.134220401520299,0.05,0.05
"Usp11",-0.608758062367082,0.05,0.05
"Araf",-0.191941367647074,0.05,0.05
"Syn1",-0.301291652510463,0.05,0.05
"Timp1",2.58931843957666,0.05,0.05
"Cfp",-0.359582280239026,0.05,0.05
"Elk1",-0.172442180947934,0.05,0.05
"Uxt",-0.0347375766074594,0.05,0.05
"A230072C01Rik",-0.254959786690479,0.05,0.05
"Zfp182",-0.0339698856244728,0.05,0.05
"Zfp300",-0.277342033222725,0.05,0.05
"Klhl13",-0.494119842304315,0.05,0.05
"Wdr44",0.131764618926806,0.05,0.05
"Dock11",-0.788350200201629,0.05,0.05
"Il13ra1",0.012298223716475,0.05,0.05
"Zcchc12",0.0205895148945333,0.05,0.05
"Lonrf3",0.397921505432984,0.05,0.05
"Gm6268",0.059837425271934,0.05,0.05
"Pgrmc1",-0.128988927569065,0.05,0.05
"Akap17b",-0.160978978215652,0.05,0.05
"Slc25a43",-0.0795531305791548,0.05,0.05
"Slc25a5",-0.0865748226240779,0.05,0.05
"Gm14549",-0.132102132739675,0.05,0.05
"C330007P06Rik",-0.181241336046724,0.05,0.05
"Ube2a",-0.0220371292869093,0.05,0.05
"Nkrf",0.473909208586228,0.05,0.05
"Sept6",-1.15312580616599,0.05,0.05
"Rpl39",-0.137015384794035,0.05,0.05
"Upf3b",0.0915019740153262,0.05,0.05
"Nkap",0.0705506432490672,0.05,0.05
"Ndufa1",-0.239607824746264,0.05,0.05
"Rnf113a1",0.10648595157652,0.05,0.05
"Rhox5",-0.148465771357983,0.05,0.05
"Zbtb33",-0.0546183349699527,0.05,0.05
"Tmem255a",-0.364112157085612,0.05,0.05
"Atp1b4",-0.92957162983456,0.05,0.05
"Lamp2",-0.162906377080089,0.05,0.05
"Gm7598",0.342777391742912,0.05,0.05
"Cul4b",0.426730200288652,0.05,0.05
"Mcts1",-0.151368299594707,0.05,0.05
"C1galt1c1",-0.0180497399484354,0.05,0.05
"Gria3",-0.505811303665809,0.05,0.05
"Thoc2",0.0483258361087326,0.05,0.05
"Xiap",-0.0173924552316667,0.05,0.05
"Stag2",-0.117886232892628,0.05,0.05
"Sh2d1a",-2.07004926350386,0.05,0.05
"Smarca1",0.20438971638223,0.05,0.05
"Ocrl",-0.562125470964091,0.05,0.05
"Apln",-2.04548466688096,0.05,0.05
"Xpnpep2",-0.6743993722609,0.05,0.05
"Sash3",-1.17017649278936,0.05,0.05
"Zdhhc9",-0.214403814853399,0.05,0.05
"Utp14a",0.0616347964824016,0.05,0.05
"Bcorl1",0.132574256690317,0.05,0.05
"Elf4",-0.1851192407222,0.05,0.05
"Aifm1",0.233116325242018,0.05,0.05
"Rab33a",0.155709634992993,0.05,0.05
"Zfp280c",-0.0405354482975353,0.05,0.05
"Slc25a14",0.0148073528228965,0.05,0.05
"Rbmx2",-0.156888350457096,0.05,0.05
"Enox2",-0.201977884285785,0.05,0.05
"Firre",-0.345561471555274,0.05,0.05
"Stk26",-0.964212466127971,0.05,0.05
"Rap2c",-0.00561290606521236,0.05,0.05
"Mbnl3",0.0621989414199899,0.05,0.05
"Hs6st2",-0.294731156157808,0.05,0.05
"Gpc4",-0.432246261058259,0.05,0.05
"Gpc3",-0.347840253200606,0.05,0.05
"Ccdc160",-0.0543729583273522,0.05,0.05
"Phf6",-0.182515552448884,0.05,0.05
"Hprt",-0.823510545825158,0.05,0.05
"Gm28730",0.205584089050049,0.05,0.05
"C430049B03Rik",-0.024664383819375,0.05,0.05
"Fam122b",-0.161030910947271,0.05,0.05
"Mospd1",0.194345010598616,0.05,0.05
"Rtl8c",-0.0919104572653569,0.05,0.05
"Rtl8a",0.0558308544424397,0.05,0.05
"Rtl8b",0.0125392809115885,0.05,0.05
"Xlr",-1.00311305985235,0.05,0.05
"3830403N18Rik",-0.823084262324429,0.05,0.05
"Zfp449",-0.298266279477323,0.05,0.05
"Ints6l",-0.30738335773352,0.05,0.05
"Mmgt1",0.0499632261938596,0.05,0.05
"Slc9a6",-0.0154861325540776,0.05,0.05
"Fhl1",0.199522977985249,0.05,0.05
"Map7d3",0.120388605123325,0.05,0.05
"Htatsf1",-0.131525768191949,0.05,0.05
"Cd40lg",-0.410705067929659,0.05,0.05
"Arhgef6",-1.34005827447541,0.05,0.05
"Rbmx",0.204322831452568,0.05,0.05
"Fgf13",-0.662492903109769,0.05,0.05
"Atp11c",-0.0403662240875713,0.05,0.05
"Cdr1os",-0.0227507592141732,0.05,0.05
"Slitrk2",-0.379560168212373,0.05,0.05
"Fmr1",-0.104940752638028,0.05,0.05
"Fmr1nb",0.143812936017953,0.05,0.05
"Gm14698",-0.0744031929406276,0.05,0.05
"Aff2",0.196101173782204,0.05,0.05
"Ids",-0.198119734083757,0.05,0.05
"1110012L19Rik",0.201688838020096,0.05,0.05
"Tmem185a",0.114466331144599,0.05,0.05
"Mamld1",-0.0384315713765906,0.05,0.05
