"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"202658_at",8.341815262,9.572323283,9.886752896,9.552828591,9.917893164,9.721871176,8.978030689,8.767482626,9.77437259,9.614563938,9.171021458,9.315045736,8.982195933,8.700474543,9.157219971,9.289696526,8.680647828,9.31358329,9.326096446,8.814088262,9.375856924,9.170413681,9.017672178,9.160940561
"204043_at",7.966455083,9.3701151,8.173063486,7.862043258,8.444874447,8.042745726,8.46442327,9.092179411,7.647623102,7.96702276,8.683113518,7.841360382,8.606582647,8.513760586,8.547881759,7.815314033,8.315640799,8.410573055,8.432871665,8.38585794,8.427392151,7.914620954,8.557504738,8.202742399
"207610_s_at",7.22464233,7.25944635,7.351556704,6.562375902,6.76323865,7.565228106,7.961737955,7.93031448,6.874007555,6.992775039,6.519993517,7.383960507,6.798939774,7.176446004,6.890881859,6.551707682,7.622118199,6.635644772,6.888111061,7.083173689,7.335466045,6.97514491,6.860274075,6.842478161
"211015_s_at",7.556456986,7.408237356,6.995336998,7.481788469,7.276328168,7.287931363,7.802231454,6.694777853,7.854377518,6.794082289,7.1415105,7.687723041,6.754416197,6.900697551,6.871906782,7.356686363,6.567318553,6.926493625,6.825030319,6.350524239,7.075336372,7.638594355,7.463184292,6.959511307
"217367_s_at",7.161985982,6.839185429,7.38574723,6.704341253,7.112731652,7.037650527,7.225716839,6.622140999,6.81473851,7.130702338,7.5223757,6.738361686,7.877589677,7.505481723,7.785587374,7.570037725,7.649998542,7.70258948,7.648321597,7.672424507,7.442511251,7.5798232,7.908377768,7.917185974
"AFFX-BioC-3_at",9.169378142,8.485552763,8.164961911,8.746495725,8.184946589,9.082467066,8.087103038,8.865330014,8.773852516,8.406685604,8.648606938,8.314591677,8.335761965,9.61642891,8.276220738,8.30504234,8.98351664,8.013555002,8.708600799,8.824691702,8.053696615,8.260985269,8.222699423,8.561926878
"209431_s_at",7.37611018,8.568348325,7.874992652,7.575673008,7.526833399,7.762159058,8.599712571,7.569074807,7.283679325,7.799758035,7.627419729,7.039892177,7.412977109,6.936828504,7.386559178,7.812455326,7.408255898,7.53641733,7.529268213,7.493606191,7.256861746,6.902336421,7.465952001,7.671807992
"221734_at",8.505804733,8.90435937,9.338924792,9.216600311,9.083859698,9.031678586,9.407752866,9.167951474,9.822038007,9.554897179,9.307157008,9.667467704,9.231743531,9.157545736,8.470951106,8.264346424,8.925524176,8.508371519,8.730618592,8.879838931,9.106673735,9.128499731,8.504722898,8.652117863
"211935_at",10.33761576,10.06901448,10.47515139,10.64263338,11.03081387,10.69970075,9.859033332,10.57939659,10.40072966,9.576914134,9.544036584,10.13647519,10.14218216,9.968662606,10.01211462,10.45966473,9.475846216,10.19870997,10.21930797,9.488696979,10.36483661,10.49916967,10.38616156,9.987809843
"203607_at",6.658064647,7.881917287,6.865270504,7.018504163,6.988110638,7.606165894,7.055809068,7.107428046,7.644273132,7.626082916,7.200889911,6.2341894,7.635251854,7.464034581,7.4696287,7.593169558,6.852764917,7.637237588,7.60514341,7.399531076,7.393889675,7.745535496,7.720779927,7.434110412
"218142_s_at",8.868114054,9.223764705,9.295553476,8.555404001,8.937684653,9.302427141,8.736545315,8.767830665,8.749547119,8.826417562,9.015849621,8.855200385,9.284992441,9.206517736,9.451586164,9.500808641,9.460438404,9.676936214,10.02238535,9.827262541,9.282538101,9.863313509,9.257301173,9.725687797
"AFFX-HUMRGE/M10098_3_at",6.790336912,6.555557504,6.416223743,6.701184112,6.994350529,6.393185816,7.964707112,7.269308815,6.29300288,6.458841086,6.654008064,5.950395393,6.697905824,6.727897921,6.773247968,6.489902506,6.772680785,6.849999696,6.371513657,6.648847104,6.521331467,6.323596632,6.027415804,6.706812469
"201275_at",9.90859799,9.044283842,10.30288733,10.57042265,10.05895424,8.919142586,9.718734966,9.436298781,9.482371353,9.669573677,9.109262228,8.902532536,9.304040011,9.325962209,9.648217514,9.382145418,9.363695945,9.795866937,9.547588248,9.600171991,9.667111108,9.797980055,9.857776595,9.527134922
"200867_at",7.384426289,8.73087353,7.774878342,7.769158499,8.219252324,8.097164172,8.929520483,7.842567019,8.219252324,8.344664637,8.183377828,7.825961362,7.890535814,8.085733425,8.519745802,8.781496477,8.122945722,9.02230878,8.405331383,8.304165998,7.965813029,8.498243512,8.576794522,8.413278786
"203199_s_at",7.850882984,7.32494463,7.320935178,7.609667293,7.606978533,8.856614626,7.389421152,7.428583714,8.668182248,7.422400533,7.643352627,7.426828984,8.047398,7.709984999,7.497795527,8.334971737,7.616664944,7.575915125,7.618375216,7.309102921,7.737312175,7.841686831,7.698676661,7.882404435
"219660_s_at",6.694115808,7.534418938,7.019433459,6.822747391,7.05090911,7.765709712,6.748766374,6.795429247,6.730634875,7.150649623,7.629706131,6.632303308,6.934934828,7.473379805,7.267268418,8.111431497,7.5030382,7.438233646,7.71254848,7.393603046,7.688164768,7.303666201,7.556781128,7.236052751
"211681_s_at",7.025783143,7.061930006,8.595161093,6.979440056,7.267309491,7.289657875,6.981292563,7.634978728,7.178586044,7.069362402,7.014137168,7.332162256,7.047185841,7.033941126,6.896155114,7.235466561,6.583300425,7.184033027,6.997338489,6.628786623,6.87646267,7.260291174,7.785284536,7.283970394
"204529_s_at",5.534002198,5.429717442,5.109254889,5.434620297,5.011465016,6.693998763,5.063806123,5.061412321,5.454666804,5.847212764,5.853156863,5.245740238,5.486701864,5.618456647,5.796548765,6.206622379,5.911288263,5.349885346,5.690946621,5.66961121,5.907437061,6.06299743,5.703284301,5.300108357
"204799_at",6.148425679,6.530162869,7.189407605,7.01912383,6.80997189,6.078353935,6.993197749,6.241615475,6.326345599,6.498484988,6.490049344,5.785273238,6.125670456,5.95805771,5.974830825,6.259981221,5.909013662,6.1969836,5.814370706,5.884044293,5.998938247,6.493671384,6.346494213,5.827226102
"205330_at",6.716380761,7.119662128,6.349007815,6.630772606,7.296929445,7.534224525,7.042655581,7.046640476,6.604251946,7.196362966,6.440871743,6.810127332,7.013317415,7.137591595,7.142311228,7.96382631,7.14905434,7.258251088,6.793607285,7.613995996,7.049093374,7.682681746,7.181279928,7.607165897
"208270_s_at",9.360033818,9.954299301,10.16539116,10.94155768,8.695911192,9.639612623,9.60049138,9.562106936,9.761800897,10.09999705,9.774352955,9.998496556,9.398438729,9.778345236,9.71210267,9.533802612,9.498399525,9.908626356,9.830936845,9.746453906,9.655624291,10.15665429,9.531311547,9.540024211
"221808_at",8.439776842,9.656972976,8.794175516,8.576956625,8.988223329,9.054136263,9.007486413,8.560453501,8.615448446,8.364292182,9.10522043,9.158325788,8.848186338,8.781749554,9.112902706,9.428663979,8.68952395,9.433529338,9.482214822,9.075235076,9.077183854,9.904371659,9.425668798,9.412431107
"203360_s_at",7.30642709,7.315725108,7.317939294,8.1686099,7.209104516,7.358641627,7.394038279,7.049661002,7.679404517,8.383177536,7.394671883,7.810930208,7.013317415,6.948497584,7.241162935,7.476825284,6.887388623,7.114295797,7.155317442,6.872293324,6.752901968,7.323029133,7.836314832,7.090243276
"213667_at",7.511778619,8.166555441,9.085825882,7.79727546,7.581825778,7.975193663,8.055486458,8.078130349,8.213434862,7.810472279,8.201062095,8.268367941,7.6733739,7.347680009,7.605987132,7.639445122,7.960219831,7.88103599,7.814361377,7.584593631,7.417710904,7.12052274,7.555688183,7.654141712
"201543_s_at",9.046017964,9.225560996,9.333551228,9.190816884,9.112681032,8.749898784,9.619381515,9.22205047,8.790638439,9.801692466,8.780975914,8.543122066,8.596104083,8.898336473,8.502034386,8.636965253,8.465577492,8.750601462,8.605887321,8.490599028,8.825764442,8.446713796,9.658994074,8.688547709
"201589_at",8.747982334,9.263747657,9.300392974,9.01253404,9.991700466,9.115389503,9.482782921,8.984079276,9.197870477,8.844902632,8.957673574,8.711067698,8.511306696,8.926539591,8.734126679,9.033224805,8.191506709,8.874145975,8.69474676,8.196165341,9.058661656,9.184866149,9.535303627,8.888280103
"209131_s_at",5.782039622,5.423148124,5.467648247,5.049322327,4.77476132,4.880399974,5.25871043,4.852717831,4.821962841,4.785947986,4.700339191,5.321165115,5.383754322,5.095008431,5.096767289,5.868030714,5.228970761,5.42565755,5.88372171,5.413181481,4.592724041,4.863461478,5.607303426,5.8923494
"206868_at",8.632914355,8.269639151,7.80665557,8.082225673,8.370321359,8.230561808,8.323828398,8.256339211,8.134254589,8.273009716,8.433528284,8.319620893,8.601683576,9.076588316,8.769230749,8.600494486,8.825151942,9.018339477,9.036140082,9.071835746,8.719058079,8.341213906,8.253898672,9.499677399
"202421_at",8.155180206,8.787719086,8.811211824,8.494714789,9.285599386,9.008037332,7.575258621,8.044413265,8.594785883,8.79040703,9.248631075,9.074488277,8.483915847,8.598145158,8.393438381,8.851153017,9.202772132,8.528131805,8.436786596,8.713666204,8.744084127,8.32635249,8.346991406,8.690585814
"212549_at",9.190765051,9.071805234,8.516167719,8.208567948,8.87759128,9.093488647,8.726577037,8.79181183,8.897850189,8.490487014,8.638733005,8.94314969,9.508826172,8.969856627,9.399858844,9.769010165,8.88262784,9.714654263,9.603669247,9.389975818,9.011006768,9.217904244,9.325394528,9.274167318
"203990_s_at",6.512348271,6.020069949,6.618211628,6.358533277,8.063283221,6.481210874,6.04061088,6.496878844,6.721671637,6.456467951,6.528708778,6.468621535,6.418960559,6.785406328,6.275004273,6.25394632,6.447544337,6.128593901,6.138149572,6.755418567,6.421108054,6.271227425,6.277479121,6.635807392
"222147_s_at",6.723652557,6.864095598,6.797168716,6.825172306,7.661731471,7.046215608,7.379042422,7.280699318,8.270017763,7.310442559,7.144925599,7.506432261,6.837854171,6.886795459,6.874631688,6.883341665,6.40257521,7.173310718,6.755854862,6.619319646,7.17707154,6.838242369,7.091486117,6.656180335
"212074_at",9.502463743,9.355466329,9.52734401,9.847519782,9.056243713,9.506242695,10.1816867,9.058283583,9.362934073,9.586807103,10.34487064,9.916812661,9.705983799,8.890044306,9.90428545,10.16355985,9.767328092,10.01067476,9.819000507,9.669651175,9.401616552,10.35440851,9.991011551,9.998855159
"207143_at",7.940118126,6.520613854,7.423394619,6.605871036,7.126888886,6.92616847,7.070893142,6.751407648,7.008737336,7.023067,6.723581495,6.897794567,7.14158523,6.77592528,6.826726193,6.728120923,7.774919421,6.546790772,6.639403123,7.306469831,6.891674678,6.358697631,6.331724977,6.796897279
"200924_s_at",9.185936194,9.302262388,8.979235679,9.763778347,9.714360051,8.948554621,10.5450137,9.160870124,8.631088573,9.372933888,9.733722323,9.176210246,8.825501583,8.975699668,8.953664048,9.237050637,9.11281318,9.328216912,8.979639579,9.436547566,9.319146862,8.87947077,9.283162088,9.213577815
"204868_at",7.736075752,8.473411622,8.066416861,8.541042282,7.683466592,7.505115921,7.827473772,7.959053809,8.684372851,7.898721483,8.028429703,7.553492493,7.171734153,7.462920133,7.400711102,7.634463308,7.266860263,7.623273585,7.69676849,7.369706597,7.366021667,7.607084901,7.851900952,7.474120894
"208119_s_at",8.121203337,8.441920637,8.037071463,7.999968893,8.899536443,8.079452591,8.649172771,8.047310185,7.907059347,8.062331722,7.763186945,8.535595308,7.845462526,7.747160989,7.914124553,7.562125063,7.53628762,7.690399294,7.415670424,7.49681687,7.812711108,7.472353917,7.546043278,7.564937228
"204143_s_at",8.386059561,9.625964442,8.356659573,9.296344701,8.317997236,8.902379765,8.473746177,8.697616174,8.799329343,8.638119189,8.703981366,8.726384893,8.704185241,8.855013175,9.383779006,9.670377493,8.800852688,9.268263241,9.296129046,8.730058292,8.825244834,9.193010834,9.367329868,9.245878287
"212987_at",9.506697699,10.49357434,9.955320101,9.974076874,9.284500668,9.954192496,9.87400273,9.167473829,9.034493256,9.937291212,9.860985628,9.838046806,9.958485997,10.2051158,10.09386893,10.3227193,10.15361174,10.20683729,10.23739546,10.20921922,10.12671983,10.65753022,10.32263094,10.05221638
"218909_at",6.969792505,8.333775229,8.401014922,8.247541027,8.089920364,8.27126976,8.266525271,8.241780427,9.114162955,8.774233232,8.281956017,8.535913961,8.213157382,7.699157712,8.186930531,8.229297655,7.9900086,7.896829693,8.120441867,7.746224027,8.197114093,8.133663401,8.382909869,8.018520057
"215800_at",5.899656349,5.636444955,5.623793433,5.816451742,6.171929285,6.139719811,5.552096927,5.77124719,5.955710391,6.14471995,6.094123807,5.824827341,6.219353179,6.577217821,6.53696321,6.983955151,6.617973225,6.591286551,6.664379802,6.140261965,6.375494983,6.266126048,6.70833104,6.541459416
"209907_s_at",8.703673738,9.260331509,8.677205181,8.5152715,8.361543104,8.891641993,8.766062961,8.67548866,9.045217717,7.721210395,8.656158475,8.844453515,9.149490134,9.274948143,9.143495664,9.639932017,9.170409385,9.235701891,9.086915437,9.15731856,9.121303798,9.000894897,9.029826195,9.341413382
"51228_at",5.249579325,5.22496711,5.240622514,5.479195526,5.7742997,5.064380412,5.282931292,5.3200367,6.535298007,5.511738523,5.319930041,5.688034831,5.122526742,5.083314192,5.141597446,4.867422228,4.822419761,4.842438367,5.359843139,5.219214566,5.068650563,5.956060469,4.923230343,4.951465474
"212251_at",9.778291907,10.8409025,10.13224458,11.40590083,9.969734768,10.53607923,9.982470684,10.95328254,10.41991695,10.61145632,10.72918301,10.26578254,10.15982372,10.80349947,10.32062464,9.894300832,10.50758311,10.14919964,10.61356869,10.72691661,10.39569089,10.88037322,10.36244451,10.82498407
"212697_at",9.767814718,10.57166449,10.26572514,9.495452365,9.105415861,9.982095417,9.968350486,10.02257865,10.0776287,9.751137405,9.937616557,9.898412216,9.607867548,9.745551952,9.379325275,9.589829857,9.662422912,9.602830083,10.13728878,10.01023915,9.448256248,8.73486067,9.451888892,10.10503803
"206284_x_at",8.433804269,9.61067406,8.403024231,8.72367231,8.60284898,8.546440005,7.934670542,8.27661772,9.020654748,8.592435697,9.066328839,8.797562445,8.571458341,8.746941038,8.406257676,8.617651408,8.955574614,9.284551869,8.947170693,9.009623788,8.822456905,8.016224524,8.832345578,9.266664778
"209247_s_at",9.119666634,9.15527583,8.871893842,9.239807995,9.284757728,8.713281529,9.673037545,8.669972535,8.934018507,9.661622673,8.697474448,8.143468753,8.601661804,8.705097383,8.600599966,8.637699995,8.570969023,8.712845728,8.247818212,8.449444051,8.578587311,8.607187784,9.124779526,8.517119532
"202423_at",9.446525295,10.2096905,10.01654007,9.970059338,9.866202081,10.64670113,10.0893689,10.20849232,10.32570737,10.27542838,9.910554863,9.992129368,10.66760484,10.14802151,10.38969331,10.80698072,10.70176905,10.58886285,10.8674,10.98667329,10.3751944,10.49783915,10.10522223,10.98309025
"200046_at",11.21534552,11.04368517,11.12716101,11.16975921,11.65957321,10.95516502,11.7752323,11.0960781,10.53104616,10.8613078,10.44501816,11.15661249,10.63983252,10.53452872,10.47648637,10.69499756,10.27555861,10.79400114,10.91594606,10.75604327,10.59783961,10.17941848,10.86513166,10.6345903
"205822_s_at",8.50525396,6.860316742,6.831120058,6.979936282,7.327057964,6.912440798,6.900183806,6.926507618,6.92365837,6.638873067,6.521609283,6.791447586,6.852291551,6.945492374,6.763351,6.376170563,6.765217382,6.701752389,6.747681906,6.849523249,6.787224278,6.632440245,6.91060004,7.092142862
"216191_s_at",5.215120763,5.347145476,5.267098626,5.048061855,6.136098202,5.32179671,5.100100927,5.342830913,6.265039054,5.208284765,5.075080171,5.629218552,5.500670128,5.310661303,5.426016035,5.690193202,5.029389189,5.622785908,5.953247506,6.031096928,5.568760768,5.632080404,5.744488768,6.383729511
"215229_at",6.824536611,4.952739677,5.366008133,5.272899112,5.102545503,5.101579155,4.997375329,5.296546717,5.021107372,5.060729524,5.047384455,5.575502309,5.181728162,5.187469442,5.115852195,4.993485951,5.721234072,5.216308634,5.020235261,5.499479593,5.118673272,5.137092853,4.976200501,5.097301829
"219973_at",6.34048781,6.443364551,6.604785803,5.57551251,5.862350123,5.848553717,7.615356369,6.049479089,6.176468305,5.90826903,6.137834263,6.198358388,6.285822876,5.995888782,6.240809497,6.207001805,6.201361919,6.195358494,6.429982355,6.066074577,6.300235766,6.810243481,6.455856689,6.169159143
"217913_at",8.636533273,9.001036677,9.249853607,8.806773053,8.405841675,9.353808459,10.39876316,9.21278351,8.581139532,9.316563802,8.990906806,8.827635519,9.034817504,9.320733402,9.106138619,9.400922539,9.360783234,9.441374194,9.40294978,9.417872556,9.186319983,9.220363395,9.036220009,9.368407846
"53987_at",7.893029649,7.767806599,7.668700291,7.739458577,7.58531643,7.781286562,8.405999671,7.768905363,9.33155906,7.321857984,7.700595946,7.751108773,7.923652051,8.350171873,8.207103374,8.117575899,8.060935207,8.195686047,8.133377031,8.340768545,8.017537506,8.087590347,7.888993385,8.193897013
"213926_s_at",5.076074187,5.396528333,6.871466493,6.222514833,5.4916459,5.329776972,6.218487211,5.89542365,5.611488297,5.564490768,5.62850453,5.730588605,5.626612367,5.661485003,5.436583889,5.419194342,5.574251691,5.372039068,5.387383242,5.430526809,5.633477291,6.055942481,5.139988474,5.504226157
"210480_s_at",8.570009048,8.1671606,8.810062125,8.242311713,7.336202294,8.82755011,8.300704394,7.640901112,8.303782604,8.201424098,8.582931491,7.933746151,7.910647641,8.04993792,7.834417919,7.963962407,7.673930579,8.003300088,8.198350139,7.680497133,7.55219644,8.44334798,8.429169129,7.936439398
"200678_x_at",10.86598099,11.61731064,11.45166007,10.52720975,10.88918023,10.78549668,10.90887857,11.28442157,11.032489,10.97339855,11.86193674,11.03416921,11.17113047,10.93032838,11.43384566,11.13637263,11.67461617,11.77737236,11.7131784,11.22148017,11.63085416,11.8443289,10.96824664,11.72516735
"210334_x_at",8.353448273,8.064779919,7.978685091,8.199823069,8.731814609,7.70888563,8.305332002,7.946179491,8.02031058,8.187204488,7.772603336,7.9840781,7.516102771,7.993821847,7.570201631,7.391191539,7.410004497,7.398625244,7.492411708,7.283067952,7.452823028,7.310573648,7.618828897,7.46059111
"210423_s_at",7.935318422,7.558887122,7.919195385,7.51837805,7.55975618,7.524660937,7.740952203,8.125718668,7.659898201,7.414319548,7.887063594,7.588581669,7.823775779,8.121240637,8.132053483,7.654115542,8.897887413,8.519451388,8.133997246,8.425731316,8.475556438,8.12733377,8.175409559,8.414445134
