"logFC","AveExpr","t","P.Value","adj.P.Val","B","pathway"
0.0898880220701814,-0.00937500075019562,0.962434427138023,0.341639271616875,0.498457297932817,-6.44875528577691,"hsa00053|Ascorbate and aldarate metabolism"
-0.112566845137046,-0.0098252141609833,-0.920829808079433,0.36268411244129,0.520627193665723,-6.48765114748947,"hsa00430|Taurine and hypotaurine metabolism"
0.0856588364145355,-0.0067855106517926,0.892050385731514,0.377724519521578,0.533610829165405,-6.51359326117333,"hsa00510|N-Glycan biosynthesis"
-0.0679904588852106,0.0063788545861378,-0.79595130869985,0.430779568065739,0.584728217139911,-6.59446653172983,"hsa00010|Glycolysis / Gluconeogenesis"
-0.0774732722240997,-0.00849462854642987,-0.795914441326271,0.430800749090741,0.584728217139911,-6.59449585008795,"hsa00920|Sulfur metabolism"
0.0725069010578155,0.00379218659252184,0.787715275118884,0.435526891646847,0.584728217139911,-6.60098346472663,"hsa00100|Steroid biosynthesis"
-0.0641577068778657,0.0134252506066141,-0.779679824629198,0.440188657846899,0.584728217139911,-6.60727836875839,"hsa00910|Nitrogen metabolism"
-0.0557395857912605,-0.000308886219293163,-0.735438669184041,0.466381880784592,0.610411579262187,-6.64081392806501,"hsa00592|alpha-Linolenic acid metabolism"
-0.0771485623508273,0.0101269410282158,-0.698771798348383,0.488755674753259,0.630423986275942,-6.66716322070225,"hsa00360|Phenylalanine metabolism"
0.0753749149239176,-0.000620620997281674,0.664187471936952,0.51039788912907,0.648934459035532,-6.69081080859605,"hsa00531|Glycosaminoglycan degradation"
0.0485747095153566,0.0028989194887235,0.618653624612795,0.539667343189051,0.676484416110219,-6.72015395842964,"hsa00030|Pentose phosphate pathway"
-0.0433535925030805,0.00545099569917953,-0.595262808082965,0.555035606653071,0.686085680446157,-6.73443325989195,"hsa00561|Glycerolipid metabolism"
0.0371935581073079,0.00451626179219352,0.567062305138414,0.573854556585204,0.699630897754564,-6.75092973391085,"hsa00240|Pyrimidine metabolism"
0.0344544694756698,0.00634046766582752,0.464960178908106,0.644492400579428,0.775132752048231,-6.80405311660721,"hsa00534|Glycosaminoglycan biosynthesis - heparan sulfate / heparin"
0.0371325289638293,-0.00192747293061095,0.440302106751914,0.662099024735552,0.783344884650572,-6.81532493513975,"hsa00330|Arginine and proline metabolism"
0.0341571262818584,0.0115187800926864,0.419251435852767,0.6772853398994,0.783344884650572,-6.82446650440693,"hsa00563|Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
-0.0344663842157232,-0.00149091734897087,-0.411849671457026,0.682658038158065,0.783344884650572,-6.82757538387911,"hsa00250|Alanine, aspartate and glutamate metabolism"
-0.0230906756519643,0.000667613860741637,-0.406533831413572,0.686526977558929,0.783344884650572,-6.82977426177341,"hsa00230|Purine metabolism"
0.0219943974398967,-0.00580739155660601,0.248625087178354,0.804928533685998,0.906818221494352,-6.88213634165,"hsa01230|Biosynthesis of amino acids"
0.021371646001405,0.0054757055357174,0.212190222246991,0.833040971727847,0.918281731057558,-6.89064710511194,"hsa00860|Porphyrin metabolism"
-0.0174019542380968,-0.000282557061249871,-0.208708653517684,0.835739552984968,0.918281731057558,-6.89139008588047,"hsa00270|Cysteine and methionine metabolism"
0.0106510647746447,-0.00731818967702697,0.16395895983305,0.870592776809122,0.929660799305415,-6.89984747559295,"hsa00590|Arachidonic acid metabolism"
