"gene","log2FC","AveExpr","t","pvalue","padj","B","method","contrast"
"Crk",0.513675141900173,6.88267261276408,3.08963627205802,0.014359663585395,0.0360499418474271,-3.76129402598611,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gnpda2",-0.772134210231592,3.73834834795472,-3.08940660309519,0.0143647451213054,0.0360546439419497,-3.43109735136322,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Igfbp6",1.84639598699718,3.15812383537562,3.08846258477469,0.0143856516714557,0.0360990548977551,-3.07075256686168,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ube2g2",0.56478010589971,5.30344835478608,3.08801008457574,0.0143956841356108,0.036116164909993,-3.65401210946227,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sbk1",-1.10424999620415,1.48060514520224,-3.08774803871086,0.0144014973359457,0.0361226842776834,-2.91471930844165,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Traf2",0.622703742021531,3.99436598944455,3.08738286241882,0.0144096024523047,0.0361349481715126,-3.41148097324331,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Fcgr1",-0.682887434510273,7.65230353444378,-3.08701541351338,0.0144177628079879,0.0361473450855334,-3.77024805453422,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Eml3",-0.819726383886569,3.25572016983033,-3.08669065792215,0.0144249790339745,0.0361573699319142,-3.33144110306166,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mapk12",-0.902162076689222,2.0035495164555,-3.08581767789992,0.0144443957356462,0.0361979649601821,-3.03118230915972,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gm50323",4.30824673075176,-0.278456150902576,3.08468607265409,0.0144696052867636,0.0362441020878367,-2.72089020619906,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Sf3a2",0.555397105365457,5.20379971828513,3.084674440181,0.0144698646693414,0.0362441020878367,-3.64304291274775,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Brd9",-0.484463239039425,4.80952002386103,-3.08455705020964,0.0144724825191887,0.0362441020878367,-3.62970695416467,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Rnd2",-1.17040211367421,1.34486442072825,-3.0843648454256,0.0144767698390607,0.0362467608470421,-2.89596300072887,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gm46378",-1.58815681937211,0.671416748696092,-3.08405843360093,0.0144836073980628,0.0362486212530965,-2.78924961453664,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mccc1",-1.10741191579421,1.73542378125875,-3.08404243356332,0.0144839645302486,0.0362486212530965,-2.97632719630412,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gm17018",-0.617923789151483,3.76907687699832,-3.08369274736998,0.0144917720662702,0.0362600852168066,-3.44186094905877,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mmp9",-2.60147083080382,1.74869535037904,-3.08326980782422,0.0145012210092882,0.0362756501516855,-2.97768449934377,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Ssr3",0.529623456526284,7.0573785432887,3.08306670906255,0.0145057607443826,0.0362789302213726,-3.77310205830986,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Tefm",-1.1200382769531,1.63485101628253,-3.08244473981944,0.0145196724338416,0.0363056428880903,-2.95752291858723,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Gins1",-1.19535559813269,1.12475126584621,-3.08219701753367,0.0145252171498363,0.0363114271663427,-2.85646532425528,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Smchd1",-0.610707278879946,6.30431004746533,-3.0810404546404,0.0145511334647438,0.0363655263375088,-3.76517307817305,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Slc35b4",-0.72427497165113,3.16396657195701,-3.08094251809137,0.0145533302429276,0.0363655263375088,-3.31327781295325,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Zfp960",-1.66167321149463,0.103515794120962,-3.0806513603841,0.0145598631336529,0.0363737621238012,-2.73399792652692,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
"Mthfsd",-1.56717991915181,1.42081271122449,-3.08029851405397,0.0145677842664699,0.0363804586096257,-2.91985907486015,"macrophage_pseudobulk_edgeR-TMM_voom","CLP vs Control"
