rmsd_nm,rg_nm,dg_kjmol
8.784662372881349435e-02,1.664299491525419894e+00,1.740832854053959933e+00
8.949448644067800607e-02,1.664299491525419894e+00,2.363017815996189874e+00
9.114234915254240676e-02,1.664299491525419894e+00,3.017635291081980142e+00
9.279021186440679358e-02,1.664299491525419894e+00,3.679927356373990044e+00
9.443807457627119428e-02,1.664299491525419894e+00,4.341650829775320020e+00
9.608593728813559498e-02,1.664299491525419894e+00,5.016545427739379726e+00
9.773379999999999568e-02,1.664299491525419894e+00,5.735402489046999897e+00
5.098999999999999800e-04,1.664873559322030072e+00,1.318246093327659985e+01
2.157762711864400027e-03,1.664873559322030072e+00,1.328235846356169958e+01
3.805625423728799857e-03,1.664873559322030072e+00,1.358205105441710003e+01
5.453488135593200122e-03,1.664873559322030072e+00,1.408153870584260048e+01
7.101350847457599952e-03,1.664873559322030072e+00,1.478082141783839987e+01
8.749213559322000650e-03,1.664873559322030072e+00,1.567989919040440050e+01
1.039707627118639961e-02,1.664873559322030072e+00,1.677877202354060060e+01
1.204493898305080031e-02,1.664873559322030072e+00,1.807743991724669996e+01
1.369280169491529989e-02,1.664873559322030072e+00,1.957590287151679931e+01
1.534066440677970058e-02,1.664873559322030072e+00,2.127416088624130097e+01
1.698852711864410128e-02,1.664873559322030072e+00,2.317221395935240125e+01
1.863638983050849851e-02,1.664873559322030072e+00,2.527006205188950005e+01
2.028425254237289921e-02,1.664873559322030072e+00,2.756770442949409983e+01
2.193211525423729991e-02,1.664873559322030072e+00,3.006512724622239929e+01
2.357997796610170060e-02,1.664873559322030072e+00,3.276206937669650188e+01
2.522784067796610130e-02,1.664873559322030072e+00,3.565361050488360206e+01
2.687570338983049853e-02,1.664873559322030072e+00,3.864907550112530288e+01
2.852356610169489923e-02,1.664873559322030072e+00,4.054725386847270130e+01
3.017142881355929993e-02,1.664873559322030072e+00,3.853399479573759834e+01
3.181929152542369715e-02,1.664873559322030072e+00,3.504582739790210155e+01
3.346715423728809785e-02,1.664873559322030072e+00,3.161833977970140097e+01
3.511501694915249855e-02,1.664873559322030072e+00,2.838201948037950118e+01
3.676287966101689925e-02,1.664873559322030072e+00,2.534395576590100063e+01
3.841074237288139709e-02,1.664873559322030072e+00,2.250444890749680127e+01
4.005860508474579779e-02,1.664873559322030072e+00,1.986341453338809870e+01
4.170646779661019848e-02,1.664873559322030072e+00,1.742070889541020051e+01
4.335433050847459918e-02,1.664873559322030072e+00,1.517612318016320039e+01
4.500219322033899988e-02,1.664873559322030072e+00,1.312934642029440013e+01
4.665005593220340058e-02,1.664873559322030072e+00,1.127990411369249912e+01
4.829791864406780127e-02,1.664873559322030072e+00,9.627058395017579429e+00
4.994578135593220197e-02,1.664873559322030072e+00,8.169644641357509229e+00
5.159364406779660267e-02,1.664873559322030072e+00,6.905802103658699842e+00
5.324150677966100337e-02,1.664873559322030072e+00,5.832527270649450202e+00
5.488936949152539713e-02,1.664873559322030072e+00,4.944932426442890439e+00
5.653723220338979782e-02,1.664873559322030072e+00,4.235026089614059686e+00
5.818509491525419852e-02,1.664873559322030072e+00,3.689767888184150024e+00
5.983295762711859922e-02,1.664873559322030072e+00,3.288193017188489886e+00
6.148082033898299992e-02,1.664873559322030072e+00,2.997870308564539954e+00
6.312868305084749776e-02,1.664873559322030072e+00,2.772466951270200042e+00
6.477654576271189846e-02,1.664873559322030072e+00,2.554900901841960170e+00
6.642440847457629916e-02,1.664873559322030072e+00,2.291371171024569886e+00
6.807227118644069985e-02,1.664873559322030072e+00,1.953420447434520035e+00
6.972013389830510055e-02,1.664873559322030072e+00,1.551239047837279950e+00
7.136799661016950125e-02,1.664873559322030072e+00,1.124848668010240083e+00
7.301585932203390195e-02,1.664873559322030072e+00,7.227759455485870399e-01
7.466372203389830264e-02,1.664873559322030072e+00,3.861946735886520043e-01
7.631158474576270334e-02,1.664873559322030072e+00,1.439313012071470055e-01
7.795944745762710404e-02,1.664873559322030072e+00,1.377273844224050081e-02
7.960731016949150474e-02,1.664873559322030072e+00,5.254855697393300343e-03
8.125517288135590543e-02,1.664873559322030072e+00,1.217761509071489945e-01
8.290303559322030613e-02,1.664873559322030072e+00,3.615280028639720200e-01
8.455089830508470683e-02,1.664873559322030072e+00,7.172974147720480032e-01
8.619876101694909365e-02,1.664873559322030072e+00,1.175452732359949959e+00
8.784662372881349435e-02,1.664873559322030072e+00,1.714927146026679949e+00
8.949448644067800607e-02,1.664873559322030072e+00,2.307950217556610006e+00
9.114234915254240676e-02,1.664873559322030072e+00,2.924941157181169871e+00
9.279021186440679358e-02,1.664873559322030072e+00,3.544316403108910052e+00
9.443807457627119428e-02,1.664873559322030072e+00,4.162912702899560280e+00
9.608593728813559498e-02,1.664873559322030072e+00,4.799194247945050229e+00
9.773379999999999568e-02,1.664873559322030072e+00,5.486294289199849850e+00
5.098999999999999800e-04,1.665447627118640028e+00,1.394217960103440035e+01
2.157762711864400027e-03,1.665447627118640028e+00,1.404207713131950008e+01
3.805625423728799857e-03,1.665447627118640028e+00,1.434176972217479928e+01
5.453488135593200122e-03,1.665447627118640028e+00,1.484125737360039921e+01
7.101350847457599952e-03,1.665447627118640028e+00,1.554054008559620037e+01
8.749213559322000650e-03,1.665447627118640028e+00,1.643961785816210153e+01
1.039707627118639961e-02,1.665447627118640028e+00,1.753849069129829985e+01
1.204493898305080031e-02,1.665447627118640028e+00,1.883715858500429974e+01
1.369280169491529989e-02,1.665447627118640028e+00,2.033562153927200100e+01
1.534066440677970058e-02,1.665447627118640028e+00,2.203387955395020015e+01
1.698852711864410128e-02,1.665447627118640028e+00,2.393193262619089978e+01
1.863638983050849851e-02,1.665447627118640028e+00,2.602978070233359986e+01
2.028425254237289921e-02,1.665447627118640028e+00,2.832742277109599982e+01
2.193211525423729991e-02,1.665447627118640028e+00,3.082483976825439953e+01
2.357997796610170060e-02,1.665447627118640028e+00,3.352167222450029982e+01
2.522784067796610130e-02,1.665447627118640028e+00,3.641115124781320134e+01
2.687570338983049853e-02,1.665447627118640028e+00,3.936964743419940049e+01
2.852356610169489923e-02,1.665447627118640028e+00,4.091462090150709940e+01
3.017142881355929993e-02,1.665447627118640028e+00,3.853954611651609952e+01
3.181929152542369715e-02,1.665447627118640028e+00,3.501302350284800013e+01
3.346715423728809785e-02,1.665447627118640028e+00,3.158399303758859844e+01
3.511501694915249855e-02,1.665447627118640028e+00,2.834822884735350002e+01
3.676287966101689925e-02,1.665447627118640028e+00,2.531087167953409889e+01
3.841074237288139709e-02,1.665447627118640028e+00,2.247211796983519960e+01
4.005860508474579779e-02,1.665447627118640028e+00,1.983187602897579893e+01
4.170646779661019848e-02,1.665447627118640028e+00,1.738999769626979841e+01
4.335433050847459918e-02,1.665447627118640028e+00,1.514626632899980052e+01
4.500219322033899988e-02,1.665447627118640028e+00,1.310035714251420025e+01
4.665005593220340058e-02,1.665447627118640028e+00,1.125177205136239955e+01
4.829791864406780127e-02,1.665447627118640028e+00,9.599733737174320325e+00
4.994578135593220197e-02,1.665447627118640028e+00,8.143012458543699594e+00
5.159364406779660267e-02,1.665447627118640028e+00,6.879641271828809579e+00
5.324150677966100337e-02,1.665447627118640028e+00,5.806446073395499674e+00
5.488936949152539713e-02,1.665447627118640028e+00,4.918271503540010414e+00
5.653723220338979782e-02,1.665447627118640028e+00,4.206723145087930327e+00
5.818509491525419852e-02,1.665447627118640028e+00,3.658199077279510103e+00
5.983295762711859922e-02,1.665447627118640028e+00,3.251067665703290199e+00
6.148082033898299992e-02,1.665447627118640028e+00,2.952387972722979814e+00
6.312868305084749776e-02,1.665447627118640028e+00,2.716106009725990145e+00
6.477654576271189846e-02,1.665447627118640028e+00,2.487081226068379891e+00
6.642440847457629916e-02,1.665447627118640028e+00,2.215290005400659901e+00
6.807227118644069985e-02,1.665447627118640028e+00,1.876168035625429997e+00
6.972013389830510055e-02,1.665447627118640028e+00,1.481276227170339910e+00
7.136799661016950125e-02,1.665447627118640028e+00,1.068818360291390102e+00
7.301585932203390195e-02,1.665447627118640028e+00,6.840117092719979475e-01
7.466372203389830264e-02,1.665447627118640028e+00,3.650176158210630128e-01
7.631158474576270334e-02,1.665447627118640028e+00,1.385959386983129926e-01
7.795944745762710404e-02,1.665447627118640028e+00,2.128483246134299858e-02
7.960731016949150474e-02,1.665447627118640028e+00,2.185286290607740128e-02
8.125517288135590543e-02,1.665447627118640028e+00,1.431089413834570057e-01
8.290303559322030613e-02,1.665447627118640028e+00,3.825985565640470099e-01
8.455089830508470683e-02,1.665447627118640028e+00,7.322411242420989730e-01
8.619876101694909365e-02,1.665447627118640028e+00,1.177272483989050045e+00
8.784662372881349435e-02,1.665447627118640028e+00,1.695461818562169931e+00
8.949448644067800607e-02,1.665447627118640028e+00,2.258544322817760186e+00
9.114234915254240676e-02,1.665447627118640028e+00,2.838175919992750096e+00
9.279021186440679358e-02,1.665447627118640028e+00,3.416317280360130049e+00
9.443807457627119428e-02,1.665447627118640028e+00,3.994654190084310219e+00
9.608593728813559498e-02,1.665447627118640028e+00,4.595578182160170222e+00
9.773379999999999568e-02,1.665447627118640028e+00,5.253716889918269572e+00
5.098999999999999800e-04,1.666021694915249984e+00,1.473422672273929912e+01
2.157762711864400027e-03,1.666021694915249984e+00,1.483412425302440063e+01
3.805625423728799857e-03,1.666021694915249984e+00,1.513381684387969983e+01
5.453488135593200122e-03,1.666021694915249984e+00,1.563330449530529975e+01
7.101350847457599952e-03,1.666021694915249984e+00,1.633258720730099967e+01
8.749213559322000650e-03,1.666021694915249984e+00,1.723166497986699852e+01
1.039707627118639961e-02,1.666021694915249984e+00,1.833053781300320040e+01
1.204493898305080031e-02,1.666021694915249984e+00,1.962920570670900133e+01
1.369280169491529989e-02,1.666021694915249984e+00,2.112766866097329910e+01
1.534066440677970058e-02,1.666021694915249984e+00,2.282592667558689925e+01
1.698852711864410128e-02,1.666021694915249984e+00,2.472397974661069853e+01
1.863638983050849851e-02,1.666021694915249984e+00,2.682182779982219856e+01
2.028425254237289921e-02,1.666021694915249984e+00,2.911946943635459917e+01
2.193211525423729991e-02,1.666021694915249984e+00,3.161687828420039992e+01
2.357997796610170060e-02,1.666021694915249984e+00,3.431355707685379741e+01
2.522784067796610130e-02,1.666021694915249984e+00,3.720014814149170235e+01
2.687570338983049853e-02,1.666021694915249984e+00,4.010779190809110162e+01
2.852356610169489923e-02,1.666021694915249984e+00,4.124293185095619663e+01
3.017142881355929993e-02,1.666021694915249984e+00,3.855268885915930355e+01
3.181929152542369715e-02,1.666021694915249984e+00,3.499694504437159992e+01
3.346715423728809785e-02,1.666021694915249984e+00,3.156629082273850173e+01
3.511501694915249855e-02,1.666021694915249984e+00,2.833044375886699839e+01
3.676287966101689925e-02,1.666021694915249984e+00,2.529310407846359965e+01
3.841074237288139709e-02,1.666021694915249984e+00,2.245439142712299940e+01
4.005860508474579779e-02,1.666021694915249984e+00,1.981420851585820131e+01
4.170646779661019848e-02,1.666021694915249984e+00,1.737240343030260092e+01
4.335433050847459918e-02,1.666021694915249984e+00,1.512875271427670043e+01
4.500219322033899988e-02,1.666021694915249984e+00,1.308291942778419958e+01
4.665005593220340058e-02,1.666021694915249984e+00,1.123438456331330038e+01
4.829791864406780127e-02,1.666021694915249984e+00,9.582335562500929882e+00
4.994578135593220197e-02,1.666021694915249984e+00,8.125484205550289829e+00
5.159364406779660267e-02,1.666021694915249984e+00,6.861767816939860154e+00
5.324150677966100337e-02,1.666021694915249984e+00,5.787858228436039809e+00
5.488936949152539713e-02,1.666021694915249984e+00,4.898358652023169668e+00
5.653723220338979782e-02,1.666021694915249984e+00,4.184513423760919615e+00
5.818509491525419852e-02,1.666021694915249984e+00,3.632224873040009960e+00
5.983295762711859922e-02,1.666021694915249984e+00,3.219294446490839956e+00
6.148082033898299992e-02,1.666021694915249984e+00,2.912406145226329901e+00
6.312868305084749776e-02,1.666021694915249984e+00,2.665913541877530157e+00
6.477654576271189846e-02,1.666021694915249984e+00,2.426617358838900174e+00
6.642440847457629916e-02,1.666021694915249984e+00,2.147998290765380069e+00
6.807227118644069985e-02,1.666021694915249984e+00,1.808922799565169992e+00
6.972013389830510055e-02,1.666021694915249984e+00,1.422036280442920075e+00
7.136799661016950125e-02,1.666021694915249984e+00,1.023805997686870084e+00
7.301585932203390195e-02,1.666021694915249984e+00,6.563856807017890427e-01
7.466372203389830264e-02,1.666021694915249984e+00,3.550852477494499948e-01
7.631158474576270334e-02,1.666021694915249984e+00,1.446124464281640098e-01
7.795944745762710404e-02,1.666021694915249984e+00,4.018018274806949702e-02
7.960731016949150474e-02,1.666021694915249984e+00,4.968951264132510232e-02
8.125517288135590543e-02,1.666021694915249984e+00,1.752786327804619904e-01
8.290303559322030613e-02,1.666021694915249984e+00,4.138081036396880075e-01
8.455089830508470683e-02,1.666021694915249984e+00,7.563527279195340070e-01
8.619876101694909365e-02,1.666021694915249984e+00,1.187135416319099912e+00
8.784662372881349435e-02,1.666021694915249984e+00,1.683030962321570012e+00
8.949448644067800607e-02,1.666021694915249984e+00,2.215724873426530017e+00
9.114234915254240676e-02,1.666021694915249984e+00,2.758602524971859982e+00
9.279021186440679358e-02,1.666021694915249984e+00,3.297368221894040108e+00
9.443807457627119428e-02,1.666021694915249984e+00,3.838177876892979956e+00
9.608593728813559498e-02,1.666021694915249984e+00,4.406566665883019596e+00
9.773379999999999568e-02,1.666021694915249984e+00,5.037961688859979859e+00
5.098999999999999800e-04,1.666595762711859940e+00,1.555860229839129971e+01
2.157762711864400027e-03,1.666595762711859940e+00,1.565849982867639945e+01
3.805625423728799857e-03,1.666595762711859940e+00,1.595819241953179990e+01
5.453488135593200122e-03,1.666595762711859940e+00,1.645768007095729857e+01
7.101350847457599952e-03,1.666595762711859940e+00,1.715696278295310151e+01
8.749213559322000650e-03,1.666595762711859940e+00,1.805604055551910037e+01
1.039707627118639961e-02,1.666595762711859940e+00,1.915491338865519921e+01
1.204493898305080031e-02,1.666595762711859940e+00,2.045358128236080120e+01
1.369280169491529989e-02,1.666595762711859940e+00,2.195204423662019977e+01
1.534066440677970058e-02,1.666595762711859940e+00,2.365030225114330165e+01
1.698852711864410128e-02,1.666595762711859940e+00,2.554835532045909829e+01
1.863638983050849851e-02,1.666595762711859940e+00,2.764620334146439973e+01
2.028425254237289921e-02,1.666595762711859940e+00,2.994384437049880177e+01
2.193211525423729991e-02,1.666595762711859940e+00,3.244124175595300130e+01
2.357997796610170060e-02,1.666595762711859940e+00,3.513770426340799702e+01
2.522784067796610130e-02,1.666595762711859940e+00,3.802023319192939965e+01
2.687570338983049853e-02,1.666595762711859940e+00,4.085809908294010029e+01
2.852356610169489923e-02,1.666595762711859940e+00,4.153197630465469814e+01
3.017142881355929993e-02,1.666595762711859940e+00,3.857587990402439715e+01
3.181929152542369715e-02,1.666595762711859940e+00,3.499783915493249964e+01
3.346715423728809785e-02,1.666595762711859940e+00,3.156535929814119967e+01
3.511501694915249855e-02,1.666595762711859940e+00,2.832880275852370033e+01
3.676287966101689925e-02,1.666595762711859940e+00,2.529081185095440176e+01
3.841074237288139709e-02,1.666595762711859940e+00,2.245144981229439907e+01
4.005860508474579779e-02,1.666595762711859940e+00,1.981061510320019892e+01
