"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Prorsd1",0.839385048292802,1.93791965689149e-26,5.18587300184163e-22,0.311,0.191
"Setx",-0.825715441001611,2.04250621727043e-26,5.46574663741566e-22,0.324,0.427
"Git2",-0.655687733486046,2.06386351970168e-26,5.5228987787217e-22,0.524,0.6
"Tpm1",-0.387528840234646,2.40773818208343e-26,6.44310737525527e-22,0.557,0.639
"Frmd6",-1.34209156419154,2.56827723677126e-26,6.87270988559989e-22,0.122,0.223
"Sod1",-0.630507785318842,2.75093763720719e-26,7.36150911716643e-22,0.401,0.484
"Eif4g1",-0.571476143777975,2.96788300993714e-26,7.94205493459177e-22,0.522,0.603
"Hk2",0.988993328885124,3.01113266975396e-26,8.05779102426161e-22,0.268,0.172
"Khdc4",-0.93398249829946,3.18751336865995e-26,8.52978577453403e-22,0.183,0.284
"Plin2",0.464874858653896,3.57557247088974e-26,9.56823193210093e-22,0.593,0.479
"Atf5",-1.60181510542349,3.8001538339392e-26,1.01692116596213e-21,0.101,0.178
"Dock2",0.276316034445037,3.89832037013859e-26,1.04319053104909e-21,0.571,0.415
"Amdhd2",0.72478347792993,4.06683848596586e-26,1.08828597884446e-21,0.266,0.169
"R3hdm1",-0.749362038786604,4.07991134113796e-26,1.09178427488852e-21,0.376,0.484
"Snapc3",-1.26472131285094,5.64528953427501e-26,1.51067947937199e-21,0.109,0.199
"Zfp445",-0.75519965335126,5.92605694496441e-26,1.58581283847248e-21,0.279,0.376
"Gm14548",1.93968196080354,6.96774582073678e-26,1.86456878162916e-21,0.109,0.042
"Cebpb",0.510929111425666,7.30999172505529e-26,1.9561537856248e-21,0.745,0.599
"Zfp871",-0.727399061133623,7.36004764468294e-26,1.96954874971716e-21,0.329,0.426
"Caskin2",-1.78579373348065,8.21521275166093e-26,2.19839093234447e-21,0.051,0.13
"Kxd1",0.624946875460584,8.24702048046444e-26,2.20690268057228e-21,0.446,0.32
"Pum2",-0.621302505573567,8.84407852475921e-26,2.36667541322556e-21,0.489,0.575
"Gm26740",0.502810796327317,8.88102405404383e-26,2.37656203686213e-21,0.431,0.308
"Snx3",0.297526686139596,9.00165594415167e-26,2.40884313065499e-21,0.819,0.762
"Gigyf1",-0.892528226736092,9.08807691888165e-26,2.43196938349273e-21,0.24,0.354
"Vcl",-1.47230016034942,9.09694321620537e-26,2.43434200465656e-21,0.188,0.306
"Stard3nl",0.544673473277624,9.22446441654297e-26,2.4684666778669e-21,0.514,0.385
"Bmp6",-1.4829277826236,9.39960628448318e-26,2.5153346417277e-21,0.046,0.126
"Mcts1",0.565815944197597,1.00761577840015e-25,2.69637982299881e-21,0.407,0.291
"AI662270",0.696894394954203,1.12045761477739e-25,2.99834457714429e-21,0.324,0.217
"Magi1",-2.08330133135406,1.17469982508181e-25,3.14349673191892e-21,0.042,0.114
"Pkib",0.945283346232409,1.1764851545707e-25,3.14827427363118e-21,0.17,0.086
"Itgal",1.52753090240157,1.19831341770875e-25,3.20668670578861e-21,0.149,0.07
"Tmem51",1.19339883775848,1.21634767938949e-25,3.25494639004628e-21,0.214,0.124
"Nid2",-1.01448159832764,1.27786542826987e-25,3.41956788605016e-21,0.129,0.2
"Atp2a2",-0.61543640374597,1.27812658276081e-25,3.42026673546792e-21,0.425,0.513
"Chst15",-2.02922938188224,1.40571777954195e-25,3.76170077805425e-21,0.055,0.139
"Phactr2",-0.897999849820721,1.4067178462151e-25,3.76437695647161e-21,0.381,0.492
"Zfp608",-1.21709874287409,1.77440258247163e-25,4.74830131069407e-21,0.193,0.296
"Ndrg2",-1.1069427214308,1.82656479982881e-25,4.88788740434189e-21,0.062,0.131
"Comt",0.493391325788869,2.07847407413798e-25,5.56199662239324e-21,0.651,0.536
"Dnase2a",0.557671645449199,2.15317101679432e-25,5.76188564094161e-21,0.402,0.293
"Psmb3",0.413937224198556,2.25911077625628e-25,6.04538043726181e-21,0.663,0.551
"Shtn1",0.5968351211047,2.38782970711098e-25,6.38983229622897e-21,0.436,0.305
"Tm9sf3",-0.409915333600835,2.42392354658471e-25,6.4864194106607e-21,0.694,0.73
"Eif3f",0.357724963951946,2.72261982305466e-25,7.28573064649426e-21,0.826,0.768
"Dync1li2",-0.831558213030906,3.18464809517454e-25,8.52211830268706e-21,0.311,0.423
"Gnpda1",0.664125171799913,3.29923670948328e-25,8.82875743457726e-21,0.404,0.277
"Eif4g3",-0.578454569742036,3.3609431247837e-25,8.99388380192118e-21,0.484,0.549
"Nrarp",-2.43406595674486,3.89621301201149e-25,1.04262660201427e-20,0.031,0.104
"Smo",-1.11350443343519,3.90078734546396e-25,1.04385069364616e-20,0.101,0.179
"Zdhhc17",-1.15915790387169,3.90311796117712e-25,1.044474366411e-20,0.127,0.22
"Ly96",0.54941715074611,3.9433111121644e-25,1.05523005361519e-20,0.403,0.285
"Sh3rf1",-1.90568169416,4.38148081158859e-25,1.17248426518111e-20,0.045,0.109
"Ap1b1",0.610003763804384,4.38834738975159e-25,1.17432176149753e-20,0.51,0.37
"Acer3",0.527795440727149,4.56147571228388e-25,1.22065090060717e-20,0.463,0.335
"Tardbp",-0.677762990986607,4.83238726478454e-25,1.29314683205634e-20,0.375,0.472
"Tnfsf13b",1.21464968619711,4.85446964518408e-25,1.29905607705126e-20,0.191,0.108
"Ppp2r5a",-0.792341457151763,5.0422648491967e-25,1.34931007364504e-20,0.5,0.587
"Rps2",0.276715618277335,5.18867034679586e-25,1.38848818480257e-20,0.939,0.928
"Ppp4r2",-0.808307475528642,5.19708453928997e-25,1.390739822714e-20,0.339,0.446
"Arhgdia",0.300548941011033,5.50415690572192e-25,1.47291238797119e-20,0.826,0.753
"Ahcyl1",-0.932160929232783,6.44383999041555e-25,1.7243715814352e-20,0.236,0.335
"Klra2",1.23253502393624,6.70490949541452e-25,1.79423378097293e-20,0.155,0.076
"Cplane1",-1.21241344466491,6.70504577621312e-25,1.79427024971463e-20,0.134,0.245
"Rab32",0.943036047148821,7.08459107481197e-25,1.89583657161968e-20,0.242,0.147
"Rbm33",-0.870918372681735,7.37193280700504e-25,1.97272921915455e-20,0.259,0.36
"Arcn1",-0.658384978514019,7.57128477018747e-25,2.02607580450217e-20,0.425,0.513
"B3galnt1",1.18104757522817,7.68198696087204e-25,2.05569971072936e-20,0.262,0.147
"Fmo2",-0.213511297864067,7.69101648046803e-25,2.05811601017324e-20,0.092,0.182
"Trappc6a",0.606969274107369,8.14032155458408e-25,2.1783500480067e-20,0.373,0.267
"Atp5o.1",0.426537730204518,8.17278754816771e-25,2.18703794788968e-20,0.669,0.566
"Man1a2",-0.594435099560747,8.58971815849315e-25,2.29860857921277e-20,0.414,0.49
"Snrnp70",-0.450164931138322,8.716262992928e-25,2.33247197690753e-20,0.651,0.701
"Efna1",-1.83421119766143,8.98297922145035e-25,2.40384523966011e-20,0.039,0.106
"Nipa2",0.457184115421873,8.98505387470609e-25,2.40440041687135e-20,0.477,0.362
"Rps3a1",0.217985194887929,9.33403631725639e-25,2.49778811849781e-20,0.959,0.952
"Ppp3ca",-0.486463382767291,9.70381502367314e-25,2.59674090033493e-20,0.657,0.692
"Apobr",0.9600196107622,9.70829661560504e-25,2.59794017433591e-20,0.244,0.156
"Pcbd2",0.633151101742515,9.77819400770556e-25,2.61664471646201e-20,0.406,0.291
"Ms4a8a",1.810348473221,9.97050357199608e-25,2.66810675586615e-20,0.145,0.063
"Apex1",0.794663750193803,1.02317698548396e-24,2.73802161315507e-20,0.198,0.119
"Usp24",-0.739938871756121,1.03260045167386e-24,2.76323880867926e-20,0.345,0.435
"B930086L07Rik",-1.28439604466431,1.03911790263843e-24,2.78067950746043e-20,0.059,0.119
"Baz1b",-0.587045485465455,1.05960342140565e-24,2.83549875568153e-20,0.506,0.585
"Mcam",-1.94097037902587,1.07569369959795e-24,2.8785563401241e-20,0.04,0.103
"Tbca",0.399385754138854,1.1024250600738e-24,2.95008946075748e-20,0.672,0.561
"Kif13b",-0.820399033120965,1.13432213013476e-24,3.03544602024063e-20,0.268,0.366
"Rps20",0.181451194900354,1.1361585794755e-24,3.04036035867643e-20,0.957,0.962
"Arih1",-0.693054942730496,1.22438317915738e-24,3.27644938742514e-20,0.328,0.417
"Arhgap30",0.272785485533441,1.27539946391248e-24,3.41296896542979e-20,0.627,0.441
"Rnasel",0.694997645888094,1.38154599143467e-24,3.69701707307918e-20,0.412,0.279
"Anapc13",0.543504710404271,1.40523062277627e-24,3.76039714654929e-20,0.498,0.369
"Pdcd2l",0.66836218750192,1.43516529204826e-24,3.84050232152115e-20,0.324,0.226
"Pnkp",0.964228520600997,1.49043199489207e-24,3.98839601833117e-20,0.233,0.138
"Commd3",0.420021067818721,1.53613503932323e-24,4.11069736522898e-20,0.475,0.367
"Top2a",1.72600537983685,1.54407941154604e-24,4.13195650529721e-20,0.112,0.051
"Ssr4",0.407284959547279,1.70881574594374e-24,4.57279093614545e-20,0.744,0.663
"Ikbip",-1.27625533996925,1.8771956237571e-24,5.02337548917401e-20,0.145,0.239
"Ikzf1",0.476457500390351,2.14413449218849e-24,5.73770390109641e-20,0.389,0.283
"Nadk",0.655809065115373,2.1745390145628e-24,5.81906640297005e-20,0.514,0.375
"Clip2",-1.39111744380574,2.30816213310766e-24,6.1766418681961e-20,0.057,0.124
"Bclaf1",-0.533187001215062,2.36940217449203e-24,6.34052021894068e-20,0.614,0.686
"Zbtb10",-1.65115750087734,2.61722376280011e-24,7.0036907892531e-20,0.051,0.131
"Rb1cc1",-0.571924043626113,2.63656687445985e-24,7.05545295605456e-20,0.508,0.592
"Frmd4b",0.45743624348935,2.87387182680735e-24,7.69048100853648e-20,0.613,0.477
"Chmp4b",0.365457556247338,2.87822260925833e-24,7.70212370237528e-20,0.72,0.619
"Pik3ip1",-1.14396779780734,2.90558755432505e-24,7.77535229537383e-20,0.085,0.165
"Slirp",0.437630760875788,3.0097780053899e-24,8.05416594242337e-20,0.393,0.286
"Rassf3",-0.916506286718799,3.19513803754108e-24,8.55018938845994e-20,0.339,0.423
"Jdp2",-0.948583682361731,3.28687369639416e-24,8.79567401155076e-20,0.284,0.386
"Cmtm8",-1.65352966340513,3.31092334863097e-24,8.86003088093648e-20,0.068,0.154
"Rere",-0.826734772958304,3.45415038788197e-24,9.24330643797216e-20,0.311,0.416
"Btg2",-0.471149107389369,3.51163856691077e-24,9.39714480505322e-20,0.867,0.841
"Pdzd8",-0.945362535612166,3.57469291761605e-24,9.56587824754055e-20,0.236,0.345
"Tacc1",-0.397189859839558,3.89019241027364e-24,1.04101548898923e-19,0.713,0.746
"Ppp1cb",-0.744096282979404,3.89954483895688e-24,1.04351819890486e-19,0.397,0.499
"Commd4",0.473692916011091,3.93104207828208e-24,1.05194686014828e-19,0.417,0.313
"Lrba",-1.56425492732868,4.10723932837952e-24,1.09909724427436e-19,0.074,0.167
"Gfer",0.648445402280499,4.18295424442159e-24,1.11935855580722e-19,0.277,0.189
"Gm37082",-1.22214718617407,4.43960456411094e-24,1.18803818135609e-19,0.134,0.224
"Eif3a",-0.371913782583857,4.86713985176898e-24,1.30244662433338e-19,0.737,0.77
"Slc25a11",0.544563736311157,5.87487149610634e-24,1.57211561235806e-19,0.494,0.373
"Mex3c",-1.04685445258595,6.13123399953608e-24,1.64071821827586e-19,0.129,0.214
"Ifi203",-0.593714342867146,6.42880773274407e-24,1.72034894928231e-19,0.642,0.699
"Rbx1",0.21835546367442,6.764703344343e-24,1.81023461494619e-19,0.755,0.684
"Vgll4",-0.760104190676803,6.86388592130964e-24,1.83677587254246e-19,0.385,0.488
"Arhgef10",-1.71101665593399,7.22414061121372e-24,1.93318002756079e-19,0.073,0.156
"Ptpro",0.544805963249321,7.32171823673042e-24,1.95929180014906e-19,0.429,0.305
"Ankrd13c",-0.845114899911008,7.34804940674649e-24,1.96633802124536e-19,0.22,0.313
"Smim20",0.597751004804925,7.99710399597219e-24,2.14002502932216e-19,0.333,0.224
"Hnrnpab",-0.491576694032769,8.09913736158402e-24,2.16732915795988e-19,0.595,0.672
"Hsp90ab1",-0.204250138550379,8.20241727715651e-24,2.19496686336708e-19,0.945,0.968
"Pik3ca",-0.753204877696671,8.24281161943675e-24,2.20577638936127e-19,0.3,0.402
"Zfp704",-0.882921901087982,8.41093486446653e-24,2.25076616973124e-19,0.245,0.351
"Mrps21",0.504163073120459,8.58806391539389e-24,2.29816590375941e-19,0.615,0.475
"1110008P14Rik",0.5359018874736,9.41163576998372e-24,2.51855373204764e-19,0.289,0.202
"Kat6b",-1.10829315026486,9.84503511025272e-24,2.63453139550363e-19,0.143,0.238
"Bdp1",-0.862797565467575,1.02991926148237e-23,2.75606394372681e-19,0.333,0.453
"Atrn",-1.20312378718437,1.03126369760518e-23,2.75966165479146e-19,0.131,0.226
"Spaar",-1.7143674315893,1.07285486465013e-23,2.87095961780376e-19,0.038,0.104
"Spaca6",-1.57655870314466,1.15308250780986e-23,3.08564879089918e-19,0.083,0.17
"2210016F16Rik",0.638444537298818,1.20986097570303e-23,3.23758797098131e-19,0.37,0.261
"Trove2",-1.18878985771992,1.21152363653453e-23,3.2420372513664e-19,0.161,0.267
"Kcnk13",1.27701313106082,1.23132894459348e-23,3.29503625573215e-19,0.238,0.127
"Oas1a",1.00608744487858,1.24344943178019e-23,3.3274706794438e-19,0.219,0.125
"Aprt",0.658496640038986,1.45105113829177e-23,3.88301284606877e-19,0.473,0.357
"Ripor1",-1.25594466196769,1.49891323312683e-23,4.01109181184741e-19,0.139,0.235
"Zfp397",-0.91784031372578,1.5208619241456e-23,4.06982650901363e-19,0.214,0.301
"Spopl",-0.894189869662684,1.57547196424498e-23,4.21596297631957e-19,0.19,0.281
"Zbtb44",-0.997895219249451,1.66118168973543e-23,4.445322201732e-19,0.156,0.251
"Pilrb1",1.1002298352806,1.71148067331737e-23,4.57992228179727e-19,0.177,0.102
"Fam8a1",-1.11776420444434,1.75016999754954e-23,4.68345491344256e-19,0.112,0.197
"Usp7",-0.686459455857092,1.80605084503707e-23,4.8329920613192e-19,0.384,0.478
"Peg13",-1.15430417013464,1.90135773088208e-23,5.08803328784045e-19,0.113,0.201
"Galnt15",-0.966579738451584,1.90315724156892e-23,5.09284877843842e-19,0.068,0.15
"Aup1",0.508734783702163,1.98284216656558e-23,5.3060856377295e-19,0.535,0.401
"Malat1",-0.112569878269144,2.03402503639929e-23,5.44305099740451e-19,0.993,0.994
"Tecpr1",-1.28520930768323,2.05133256763841e-23,5.4893659510004e-19,0.16,0.268
"Ankhd1",-0.664796993386724,2.23645122323937e-23,5.98474347338854e-19,0.373,0.467
"Rbm6",-0.647495492758776,2.25691836666699e-23,6.03951354920087e-19,0.354,0.434
"Zfp207",-0.674610509027285,2.26393322452291e-23,6.05828530882332e-19,0.416,0.506
"Smc5",-0.849402822995659,2.3310069536056e-23,6.2377746078486e-19,0.229,0.322
"Ccdc117",-1.17941211659563,2.367198164755e-23,6.33462228888439e-19,0.114,0.208
"Ndufa12",0.557887710197014,2.41050314673116e-23,6.45050642065259e-19,0.317,0.211
"Enpp4",-1.2252576249816,2.50782486537853e-23,6.71093933975294e-19,0.111,0.195
"Plekhj1",0.429276407766299,2.51776402087934e-23,6.73753651987312e-19,0.529,0.415
"Timm8b",0.383845310156168,2.63401233198462e-23,7.04861700039083e-19,0.403,0.304
"Fbxo11",-0.833399926081207,2.71707698118807e-23,7.27089800165928e-19,0.293,0.41
"Rac3",0.769151611544498,3.11592983453687e-23,8.33822823722067e-19,0.345,0.232
"Picalm",-0.292587725091369,3.24104880139263e-23,8.67304659252669e-19,0.82,0.826
"Bod1l",-0.521907160007614,3.31368311504013e-23,8.8674160158474e-19,0.591,0.648
"Tln2",-0.874744057157687,3.42966627843312e-23,9.17778696108702e-19,0.162,0.25
"Safb",-0.738982134261804,3.49972737684453e-23,9.36527046043595e-19,0.368,0.465
"Zfp260",-1.09430332693306,3.61404144498229e-23,9.6711749067726e-19,0.174,0.279
"Fam114a1",-1.45352078262529,3.88821846826272e-23,1.04048726210711e-18,0.116,0.201
"Akap2",-1.26168503414223,4.26619246778258e-23,1.14163310437862e-18,0.062,0.144
"Sesn3",-1.30269660021201,4.56074389209976e-23,1.2204550655259e-18,0.092,0.188
"Atg3",0.476662266297737,4.57159481521966e-23,1.22335877255278e-18,0.509,0.389
"Ywhaz",-0.387983991636691,4.7599150327381e-23,1.27375326276072e-18,0.707,0.745
"Batf",1.16449246957032,4.76824437874886e-23,1.27598219575319e-18,0.17,0.087
"Pou2f1",-0.846852850419711,4.80053022447036e-23,1.28462188806827e-18,0.147,0.221
"Sdhd",0.447758860413509,5.50343138436118e-23,1.47271823845505e-18,0.458,0.349
"Stxbp2",1.01951602227171,5.58759480426304e-23,1.49524036962079e-18,0.259,0.15
"Gyg",0.834081389565572,5.7740132817654e-23,1.54512595420042e-18,0.264,0.17
"Stx7",0.414632555263698,5.91484437410445e-23,1.58281235451035e-18,0.635,0.501
"Gsdmd",0.460358626304187,6.10394783482332e-23,1.63341644059872e-18,0.338,0.238
"Sin3b",0.469483619441891,6.40019421588114e-23,1.71269197216979e-18,0.604,0.482
"Ahctf1",-1.05737144302159,7.19431163200208e-23,1.92519779272376e-18,0.23,0.353
"Ylpm1",-0.855462497566381,7.26647658207528e-23,1.94450913336334e-18,0.256,0.363
"Vim",0.305684887749138,7.86327237119146e-23,2.10421168653083e-18,0.888,0.832
"Atp6v1d",0.442311020505697,7.99153104503393e-23,2.13853370765108e-18,0.478,0.365
"Tmem273",1.21311529050901,9.07423731385729e-23,2.42826590518821e-18,0.19,0.101
"Rpl19",0.179031857096516,9.26555798410813e-23,2.47946331654733e-18,0.959,0.961
"Rbpj",0.41012720767445,9.30848072247408e-23,2.49094944133406e-18,0.66,0.525
"Adrb2",0.496521566624472,9.6161537457057e-23,2.57328274235084e-18,0.454,0.334
"Mrpl57",0.519735393209399,1.00619686337663e-22,2.69258280639586e-18,0.419,0.301
"Ckb",0.521704492802809,1.04148521454842e-22,2.78701443413157e-18,0.63,0.555
"Sf3b5",0.343506515193149,1.10942832474659e-22,2.96883019702187e-18,0.607,0.509
"Zc3h7b",-1.25032831015534,1.20623403878272e-22,3.22788228778255e-18,0.071,0.135
"Zmat2",0.392639920615177,1.35245912910868e-22,3.61918062949483e-18,0.52,0.406
"Rpp21",0.422289953213498,1.51116176517268e-22,4.04386888360208e-18,0.387,0.291
"Orai1",0.397053726396316,1.58997643512209e-22,4.2547769403867e-18,0.549,0.429
"Apold1",-1.46796974982631,1.61015967406061e-22,4.3087872877862e-18,0.068,0.142
"Ptafr",0.793501044111857,1.69902756179185e-22,4.54659775535499e-18,0.421,0.285
"Ap1s1",0.578487670598433,1.70699090342065e-22,4.56790765755366e-18,0.371,0.263
"Msr1",0.618652011783262,1.74385193597764e-22,4.66654778067616e-18,0.451,0.311
"Crem",-1.13964496857401,1.75460202977761e-22,4.69531503168489e-18,0.158,0.255
"Csnk1g2",-0.765801398577245,1.84854207037731e-22,4.94669858032968e-18,0.338,0.427
"Pop7",0.420972710802235,1.91076501254906e-22,5.11320717358129e-18,0.227,0.155
"Spcs2",0.333610231161724,1.95870679431742e-22,5.24149938159343e-18,0.726,0.649
"Scp2",0.410073398978843,2.00224022014287e-22,5.35799482910233e-18,0.647,0.531
"Hsbp1",0.491892910293206,2.02072596593032e-22,5.40746268482954e-18,0.698,0.599
"Scpep1",0.368607468087244,2.09734703960841e-22,5.61250067799211e-18,0.558,0.449
"Phactr4",-1.08000302882381,2.15284341889038e-22,5.76100898895066e-18,0.21,0.308
"Pan3",-0.680758227644549,2.25271041276411e-22,6.02825306455677e-18,0.328,0.42
"Sqor",0.505352772785471,2.45209374162474e-22,6.5618028525878e-18,0.405,0.295
"Gtf2i",-0.8655211701057,2.48262388268545e-22,6.64350151006625e-18,0.302,0.4
"Kat2b",-0.774417517939127,2.49275902219319e-22,6.67062314338898e-18,0.226,0.315
"Klhl24",-0.60825645228197,2.4986314636677e-22,6.68633779677477e-18,0.538,0.608
"Lyl1",0.545283711931317,2.56140535094997e-22,6.85432071914212e-18,0.446,0.319
"Mbd2",-0.557786151774926,2.56891392685238e-22,6.87441366825697e-18,0.528,0.607
"Gsr",1.33344418591953,2.61590557956792e-22,7.00016333092375e-18,0.249,0.168
"Ppp6r3",-0.68415995857001,2.68657659394283e-22,7.189278965391e-18,0.311,0.395
"Ndrg1",-1.12823305244904,2.70600017354569e-22,7.24125646440827e-18,0.145,0.234
"Fli1",-0.73203842310795,2.72711339080244e-22,7.29775543378734e-18,0.562,0.614
"Zfp592",-1.05050301257756,2.80249875739001e-22,7.49948667477567e-18,0.174,0.281
"Tmbim6",0.271284593934955,2.90850783737902e-22,7.78316697282627e-18,0.874,0.82
"Xrn2",0.29030300233868,2.9415946212165e-22,7.87170720637536e-18,0.644,0.55
"Rsbn1",-0.680301500748034,3.00221797117941e-22,8.03393529087611e-18,0.29,0.382
"Yeats4",0.399279256230908,3.0289474674625e-22,8.10546342292964e-18,0.465,0.351
"Hnrnpdl",-0.54449924785969,3.03874830276388e-22,8.13169045819615e-18,0.558,0.625
"Ccr2",1.36257405922054,3.24959292834657e-22,8.69591067625541e-18,0.173,0.094
"Mdh1",0.543499502504585,3.34232910747279e-22,8.94407269159718e-18,0.596,0.479
"Psma7",0.327750946508388,3.34682673262651e-22,8.95610833650853e-18,0.79,0.723
"Bcl9l",-0.997735951185812,3.47016278679599e-22,9.28615561746607e-18,0.105,0.182
"Cln8",0.630821908338588,3.55179256331089e-22,9.50459689941995e-18,0.355,0.248
"Cx3cr1",0.448692252725824,3.60166578832244e-22,9.63805764955085e-18,0.451,0.315
"Cept1",0.470239899024329,3.60477955889955e-22,9.64639009961519e-18,0.421,0.308
"Sgce",-1.06056878532917,3.68346248249168e-22,9.85694560314773e-18,0.184,0.285
"Mmp13",-1.11185303005931,3.74166541199795e-22,1.00126966425065e-17,0.054,0.118
"Snrpg",0.372240181125548,3.82112811665823e-22,1.02253388401774e-17,0.658,0.545
"Arid5b",-0.854249627610008,3.85888355728917e-22,1.03263723993058e-17,0.421,0.493
"Rps4x",0.180647825199627,3.88518264231778e-22,1.03967487508424e-17,0.958,0.954
"Vps54",-0.917728778067784,3.88944649911616e-22,1.04081588316349e-17,0.186,0.285
"Epb41l2",-0.667394850562784,4.09015175792561e-22,1.09452461042089e-17,0.444,0.525
"Elk3",-0.92281309169098,4.22611475800576e-22,1.13090830924234e-17,0.359,0.456
"Shisa5",0.251081333454335,4.42974238860143e-22,1.18539906318974e-17,0.777,0.682
"Dvl1",-1.18117477949405,4.62240296626754e-22,1.23695503377319e-17,0.094,0.167
"Ifi205",-1.15388281477165,4.64212571444465e-22,1.24223284118539e-17,0.048,0.109
"Brk1",0.33331954469065,4.68938999516467e-22,1.25488076270607e-17,0.773,0.669
"Serpinb8",0.570726959834142,4.75708326063685e-22,1.27299548054642e-17,0.399,0.277
"Tgoln1",-0.509507419636361,4.84643012432369e-22,1.29690470126902e-17,0.532,0.594
"Wwp1",0.426435764382851,5.08728365303915e-22,1.36135710555328e-17,0.661,0.52
"Zfp451",-0.910664346947029,5.19707757437284e-22,1.39073795890217e-17,0.244,0.354
"Gm36933",-1.93288609177329,5.21317118987005e-22,1.39504461040923e-17,0.053,0.125
