"gene","log2FC","pvalue","padj"
"Ep300",0.400367914371047,0.05,0.05
"L3mbtl2",0.253119074649331,0.05,0.05
"Chadl",-0.326604656145443,0.05,0.05
"Rangap1",0.336922786439778,0.05,0.05
"Zc3h7b",-0.398535658698291,0.05,0.05
"Tef",0.0421273102454514,0.05,0.05
"Gm8444",1.13541756336724,0.05,0.05
"Tob2",1.06013815934081,0.05,0.05
"Phf5a",-0.101213788845726,0.05,0.05
"Aco2",-0.00178410933497375,0.05,0.05
"Polr3h",0.121826863034618,0.05,0.05
"Csdc2",-0.238405560558502,0.05,0.05
"Pmm1",-0.637704150475213,0.05,0.05
"Gm5805",-0.514784294452595,0.05,0.05
"Xrcc6",0.326043097459942,0.05,0.05
"Desi1",-0.199984085036518,0.05,0.05
"Snu13",-0.252309865019925,0.05,0.05
"Ccdc134",0.529803319029257,0.05,0.05
"Srebf2",0.653019191327314,0.05,0.05
"Gm49502",0.585466425345512,0.05,0.05
"Tnfrsf13c",-0.198668497677447,0.05,0.05
"Cenpm",-0.334104382558481,0.05,0.05
"Sept3",0.822551639844088,0.05,0.05
"Naga",-0.10002939009294,0.05,0.05
"Pheta2",0.0659003460991769,0.05,0.05
"Smdt1",-0.227315631443428,0.05,0.05
"Ndufa6",0.00361702886884085,0.05,0.05
"Cyp2d22",-1.97615477374996,0.05,0.05
"Gm49435",0.26335931024664,0.05,0.05
"Tcf20",0.749437450792398,0.05,0.05
"Gm20324",0.175923960551196,0.05,0.05
"Gm29019",0.166733735594941,0.05,0.05
"Nfam1",0.890822372458018,0.05,0.05
"Serhl",-0.207077678280869,0.05,0.05
"Rrp7a",-0.145423529918968,0.05,0.05
"Poldip3",-0.0716707944692621,0.05,0.05
"Rnu12",0.412241994204703,0.05,0.05
"Cyb5r3",-0.606370178696833,0.05,0.05
"Gm49463",0.499692864116199,0.05,0.05
"A4galt",-0.420292898576875,0.05,0.05
"Arfgap3",-0.362438611720348,0.05,0.05
"1700001L05Rik",0.664237547835743,0.05,0.05
"Pacsin2",0.158238888613592,0.05,0.05
"Ttll1",-0.136473259067643,0.05,0.05
"Bik",-0.585940081883053,0.05,0.05
"Mcat",-0.0493409515982703,0.05,0.05
"Tspo",-0.82242489427655,0.05,0.05
"Ttll12",0.225793271734274,0.05,0.05
"Scube1",-0.174238384593082,0.05,0.05
"Samm50",-0.0150110904178424,0.05,0.05
"Parvb",-0.473094887507295,0.05,0.05
"Parvg",-0.027075192604701,0.05,0.05
"Rtl6",0.0747085462700217,0.05,0.05
"Prr5",0.452764584612042,0.05,0.05
"Phf21b",-0.462008239403385,0.05,0.05
"Gm29666",0.213500651543394,0.05,0.05
"Nup50",-0.111656115998121,0.05,0.05
"5031439G07Rik",0.430386549661891,0.05,0.05
"Fam118a",0.317068424059202,0.05,0.05
"Smc1b",-0.057241031259911,0.05,0.05
"Gm10923",-0.0698524158408876,0.05,0.05
"Gm19277",-0.512498199260855,0.05,0.05
"Fbln1",-3.31356022834224,0.05,0.05
"Atxn10",-0.679489098464903,0.05,0.05
"Gm49539",0.656782524782255,0.05,0.05
"Lncppara",0.448214266322648,0.05,0.05
"Ppara",-0.282626000078328,0.05,0.05
"Cdpf1",-0.19482305952257,0.05,0.05
"Ttc38",0.298703529700503,0.05,0.05
"Gtse1",-0.290821591230327,0.05,0.05
"Trmu",-0.118452021184579,0.05,0.05
"Celsr1",-0.0657992096435254,0.05,0.05
"Gramd4",-0.426941319161587,0.05,0.05
"Cerk",0.541948052278799,0.05,0.05
"Tbc1d22a",-0.11727460635514,0.05,0.05
"A930001M01Rik",0.272553856827511,0.05,0.05
"Fam19a5",-0.423868188035801,0.05,0.05
"Brd1",0.0696751714717898,0.05,0.05
"Zbed4",0.187222041133005,0.05,0.05
"Alg12",0.233362831847148,0.05,0.05
"Creld2",-1.07218084969706,0.05,0.05
"Pim3",-1.82035765730626,0.05,0.05
"Mov10l1",0.0273492440205287,0.05,0.05
"1810021B22Rik",0.177259322177245,0.05,0.05
"Trabd",-0.150305100121877,0.05,0.05
"Selenoo",0.0959359709833039,0.05,0.05
"Tubgcp6",0.318666762312919,0.05,0.05
"Hdac10",0.0276230187965161,0.05,0.05
"Mapk12",-1.96089502553765,0.05,0.05
"Mapk11",-0.669925378164362,0.05,0.05
"Plxnb2",0.33886782016688,0.05,0.05
"Dennd6b",-0.234975638472889,0.05,0.05
"Ppp6r2",0.230564672286194,0.05,0.05
"Gm26798",0.48241358331171,0.05,0.05
"Sbf1",-0.0462809739661623,0.05,0.05
"Lmf2",0.0861264433707261,0.05,0.05
"Ncaph2",0.0650756230282159,0.05,0.05
"Sco2",-0.213701670274842,0.05,0.05
"Chkb",0.0277571256501163,0.05,0.05
"C730034F03Rik",0.579163299477514,0.05,0.05
"Arsa",-0.258552779275695,0.05,0.05
"C230037L18Rik",0.0403159542365512,0.05,0.05
"Shank3",-2.29396073012193,0.05,0.05
"Rabl2",-0.262002013216109,0.05,0.05
"Alg10b",-0.0680045986638449,0.05,0.05
"Cpne8",-0.562310382192569,0.05,0.05
"Tcea1-ps1",-0.0606047551382467,0.05,0.05
"Kif21a",-0.278012980835222,0.05,0.05
"Abcd2",0.710739590311873,0.05,0.05
"Lrrk2",-0.891177804191788,0.05,0.05
"Cntn1",-0.0966363300050669,0.05,0.05
"Gm26760",-0.226291800037032,0.05,0.05
"Gm4335",0.0331172028104599,0.05,0.05
"Gxylt1",0.479317064533864,0.05,0.05
"Yaf2",-0.445411367440265,0.05,0.05
"Zcrb1",-0.377990627214857,0.05,0.05
"Pphln1",0.0963318041458816,0.05,0.05
"Prickle1",-2.11918592239072,0.05,0.05
"Pus7l",-0.164756889547174,0.05,0.05
"Irak4",0.32350723261347,0.05,0.05
"Twf1",-0.0738592501340873,0.05,0.05
"Tmem117",-0.0551907318691341,0.05,0.05
"Gm49169",0.115581600232817,0.05,0.05
"A130051J06Rik",0.20905268291687,0.05,0.05
"Ano6",0.4042334029857,0.05,0.05
"2610037D02Rik",0.244391727182817,0.05,0.05
"Arid2",0.265851828382671,0.05,0.05
"Scaf11",0.387189996716963,0.05,0.05
"Slc38a1",0.540353210389243,0.05,0.05
"Slc38a2",0.13315446062394,0.05,0.05
"Gm32885",0.151575045349198,0.05,0.05
"Amigo2",-1.29316772059373,0.05,0.05
"Pced1b",-0.460668178975853,0.05,0.05
"Rpap3",0.172109424882545,0.05,0.05
"Endou",-1.47018667378036,0.05,0.05
"Rapgef3",-2.45774199611136,0.05,0.05
"Slc48a1",0.0102428007327715,0.05,0.05
"Hdac7",-1.53311556884998,0.05,0.05
"Vdr",-0.184424828071677,0.05,0.05
"Tmem106c",0.0439811619731998,0.05,0.05
"Senp1",0.389663130798236,0.05,0.05
"Pfkm",-0.133443228292951,0.05,0.05
"Gm26513",0.116770007567358,0.05,0.05
"Asb8",-0.0292836744268135,0.05,0.05
"Ccdc184",-0.108221796572282,0.05,0.05
"OR5BS1P",0.273605795979237,0.05,0.05
"Lalba",-0.121370368108099,0.05,0.05
"Olfr279",-0.0380058995507809,0.05,0.05
"Kansl2",-0.135075186619258,0.05,0.05
"Ccnt1",0.135477379895782,0.05,0.05
"9330020H09Rik",0.244703230304533,0.05,0.05
"Adcy6",-0.987479194886681,0.05,0.05
"Cacnb3",-1.03317102331088,0.05,0.05
"Ddx23",0.021425745339462,0.05,0.05
"Rnd1",-1.00132068475821,0.05,0.05
"Fkbp11",-1.0332119308272,0.05,0.05
"Arf3",0.119185418171625,0.05,0.05
"B130046B21Rik",0.274996726824583,0.05,0.05
"Prkag1",-0.221476241050449,0.05,0.05
"Kmt2d",0.32594052805196,0.05,0.05
"5730414N17Rik",-0.312603092952263,0.05,0.05
"Rhebl1",-0.310009193229258,0.05,0.05
"Dhh",-0.127369711271598,0.05,0.05
"Lmbr1l",-0.297304438388512,0.05,0.05
"Tuba1b",-0.317718399646322,0.05,0.05
"Gm41396",0.169125218407898,0.05,0.05
"Gm49449",0.111983032185477,0.05,0.05
"Tuba1a",-0.867363425064643,0.05,0.05
"4930578M01Rik",0.538639887457854,0.05,0.05
"Tuba1c",-0.269718825007721,0.05,0.05
"Prph",0.141068700537051,0.05,0.05
"Troap",0.290715966082777,0.05,0.05
"Dnajc22",-0.00324675355775884,0.05,0.05
"Spats2",-0.0244853890598877,0.05,0.05
"Mcrs1",0.0434154332155563,0.05,0.05
"1700120C14Rik",0.155080138202873,0.05,0.05
"Prpf40b",-0.184836156507142,0.05,0.05
"Fmnl3",0.337486968295396,0.05,0.05
"Gm22951",-0.197162018963621,0.05,0.05
"Tmbim6",-0.397925463792717,0.05,0.05
"Nckap5l",-0.116365407340209,0.05,0.05
"Bcdin3d",-0.115453856054804,0.05,0.05
"Racgap1",0.311788323537061,0.05,0.05
"Smarcd1",0.105826959232394,0.05,0.05
"Gm34939",0.094558156411106,0.05,0.05
"Gm17241",-0.0218492293958042,0.05,0.05
"Gm16537",-0.122650185611046,0.05,0.05
"Gpd1",0.21077212933915,0.05,0.05
"Cox14",-0.0699850793703263,0.05,0.05
"Cers5",-0.0559421422548088,0.05,0.05
"Gm17058",0.227524354443434,0.05,0.05
"Lima1",0.0236101733322123,0.05,0.05
"Gm4468",0.370615049320321,0.05,0.05
"Gm49494",0.532854205025102,0.05,0.05
"Gm18890",0.161403824907337,0.05,0.05
"Larp4",0.153965773777925,0.05,0.05
"2310068J16Rik",0.443946397318864,0.05,0.05
"Dip2b",0.821332981222801,0.05,0.05
"Gm49474",0.121773248192497,0.05,0.05
"Atf1",-0.266834511465665,0.05,0.05
"Mettl7a1",-0.38806234247643,0.05,0.05
"Slc11a2",0.602622022559471,0.05,0.05
"Gm5475",1.23227381941085,0.05,0.05
"5330439K02Rik",0.624888191591861,0.05,0.05
"Letmd1",0.0380338903236304,0.05,0.05
"Csrnp2",0.429260652655686,0.05,0.05
"Tfcp2",0.298437719385813,0.05,0.05
"Pou6f1",0.123323553487102,0.05,0.05
"Gm49492",0.14704131645101,0.05,0.05
"1110013H19Rik",0.778207620331409,0.05,0.05
"C330013E15Rik",0.517365489361126,0.05,0.05
"Dazap2",0.299641597033184,0.05,0.05
"Smagp",-0.174286541889155,0.05,0.05
"Bin2",0.0533851107035508,0.05,0.05
"Cela1",-0.42743209707081,0.05,0.05
"Galnt6",-0.904276384514358,0.05,0.05
"I730030J21Rik",-0.206532798394535,0.05,0.05
"Slc4a8",-0.620024165592196,0.05,0.05
"Scn8a",-0.0536495518402097,0.05,0.05
"Fignl2",-0.451619710756252,0.05,0.05
"Acvrl1",-0.393924090031384,0.05,0.05
"Acvr1b",-0.286989590887888,0.05,0.05
"A330009N23Rik",-1.02777898839501,0.05,0.05
"Grasp",-1.39376049535844,0.05,0.05
"Nr4a1",1.08658524312978,0.05,0.05
"Atg101",-0.225651005363475,0.05,0.05
"6030408B16Rik",-2.15788124116451,0.05,0.05
"Gm49499",-0.0336784025755529,0.05,0.05
"Gm35853",0.504241656924589,0.05,0.05
"Krt80",0.520077987896245,0.05,0.05
"Krt7",-0.839151804631334,0.05,0.05
"Krt83",-1.27633173771344,0.05,0.05
"Eif4b",-0.0829936368983724,0.05,0.05
"Tns2",-2.28031562398694,0.05,0.05
"Spryd3",-0.357381209610676,0.05,0.05
"Igfbp6",-2.36874184386659,0.05,0.05
"Soat2",-0.746494405508883,0.05,0.05
"Csad",0.276792643495448,0.05,0.05
"Zfp740",0.0903140464123933,0.05,0.05
"Itgb7",0.516828631354874,0.05,0.05
"Rarg",-0.165038996329661,0.05,0.05
"Mfsd5",0.242628024265579,0.05,0.05
"Gm49479",0.233895543891102,0.05,0.05
"Espl1",0.676769556915381,0.05,0.05
"Pfdn5",-0.246289216306154,0.05,0.05
"Myg1",-0.0489745015341327,0.05,0.05
"Aaas",-0.0908663276362636,0.05,0.05
"Sp1",0.157565061666442,0.05,0.05
"Amhr2",-0.0811846592164477,0.05,0.05
"Gm26518",1.27444234340381,0.05,0.05
"Prr13",-0.592936264237403,0.05,0.05
"Pcbp2",-0.108762745317595,0.05,0.05
"Map3k12",-0.00637096614200061,0.05,0.05
"Tarbp2",0.0174230710949228,0.05,0.05
"Npff",-0.16363341765942,0.05,0.05
"Atf7",0.51662426337787,0.05,0.05
"Rpl39-ps",-0.597750039178492,0.05,0.05
"Atp5g2",0.423846035919703,0.05,0.05
"Calcoco1",0.289538256350037,0.05,0.05
"Gm49477",-0.0121917351670333,0.05,0.05
"Smug1",0.158874120084541,0.05,0.05
"Cbx5",-0.335957047557965,0.05,0.05
"Hnrnpa1",0.140628756168519,0.05,0.05
"Nfe2",-1.64387232942202,0.05,0.05
"Copz1",-0.0413025151773239,0.05,0.05
"Gpr84",0.909031729755255,0.05,0.05
"Zfp385a",0.443688828127156,0.05,0.05
"Itga5",-0.380662796496802,0.05,0.05
"Nckap1l",0.685141845478828,0.05,0.05
"Pde1b",0.158733319926164,0.05,0.05
"Ppp1r1a",-0.0669594716568118,0.05,0.05
"Mucl1",-0.220290000794728,0.05,0.05
"Mefv",0.747197678280063,0.05,0.05
"Zfp263",0.566489499762021,0.05,0.05
"Zfp174",0.0761425424469286,0.05,0.05
"Zfp597",-0.00317730611064126,0.05,0.05
"Gm26675",0.152219189262247,0.05,0.05
"Naa60",0.149934886684058,0.05,0.05
"1700037C18Rik",0.076429384080368,0.05,0.05
"Cluap1",-0.000310597497995779,0.05,0.05
"Gm15538",0.251143987711429,0.05,0.05
"Gm15539",0.21180358738312,0.05,0.05
"Gm15537",0.801334493599773,0.05,0.05
"Nlrc3",0.88779217438714,0.05,0.05
"Slx4",0.21294010010821,0.05,0.05
"Gm15879",-0.00266291805761659,0.05,0.05
"Trap1",0.175690025093409,0.05,0.05
"Crebbp",0.455968840528054,0.05,0.05
"Gm37186",0.760366565982222,0.05,0.05
"Adcy9",0.831892801549829,0.05,0.05
"Gm6142",0.576120676065402,0.05,0.05
"Srl",0.206299453976035,0.05,0.05
"Tfap4",-0.168842314890207,0.05,0.05
"Glis2",-0.651521291452025,0.05,0.05
"Pam16",-0.362251324123194,0.05,0.05
"Coro7",0.438919583847643,0.05,0.05
"Vasn",-1.05636509628815,0.05,0.05
"Dnaja3",-0.249594729114892,0.05,0.05
"Nmral1",0.165237172469299,0.05,0.05
"Hmox2",0.135884280289313,0.05,0.05
"Gm15859",0.445720846862495,0.05,0.05
"Cdip1",0.678587737480838,0.05,0.05
"Ubald1",0.155424680599515,0.05,0.05
"Mgrn1",0.288242017681931,0.05,0.05
"Gm16861",0.171290956203253,0.05,0.05
"Nudt16l1",0.485332882939415,0.05,0.05
"Anks3",0.353806818508174,0.05,0.05
"4930451G09Rik",-0.0801164132386594,0.05,0.05
"Rogdi",-0.0936488820954962,0.05,0.05
"Glyr1",0.261087151624563,0.05,0.05
"Ubn1",0.0172223003503378,0.05,0.05
"Ppl",-1.83509710809652,0.05,0.05
"Nagpa",0.128948192396535,0.05,0.05
"AU021092",-1.85177259034793,0.05,0.05
"Alg1",0.12209853044923,0.05,0.05
"Eef2kmt",0.0728794934890287,0.05,0.05
"Rbfox1",-0.0662978216997072,0.05,0.05
"Mettl22",0.150054325776859,0.05,0.05
"Abat",-0.512962287026102,0.05,0.05
"Tmem186",0.0717140150567648,0.05,0.05
"Pmm2",0.113416430468081,0.05,0.05
"Carhsp1",-0.842122548247837,0.05,0.05
"Usp7",0.128098172543144,0.05,0.05
"1810013L24Rik",-0.0755871590825947,0.05,0.05
"Gm10247",-0.179383950168974,0.05,0.05
"Rpl39l",-0.470784028305117,0.05,0.05
"Atf7ip2",0.09385224953916,0.05,0.05
"Emp2",-2.00658800186298,0.05,0.05
"Nubp1",0.215912990395353,0.05,0.05
"Tvp23a",-0.134563184848559,0.05,0.05
"Ciita",2.89611137524759,0.05,0.05
"Dexi",-0.155838729467932,0.05,0.05
"Clec16a",0.293692787760489,0.05,0.05
"Socs1",0.410859851601846,0.05,0.05
"Gm26822",0.178596430870099,0.05,0.05
"Rmi2",-0.38983276205177,0.05,0.05
"Gm21859",-0.0342927613590353,0.05,0.05
"Litaf",-0.260358043744106,0.05,0.05
"Gm24961",0.133226472764369,0.05,0.05
"Gm4262",0.618856902227706,0.05,0.05
"Snn",-1.18998872062624,0.05,0.05
"Txndc11",-0.244738338140238,0.05,0.05
"Zc3h7a",-0.0286131363010895,0.05,0.05
"Gm24145",0.353524103724383,0.05,0.05
"4930509G22Rik",-0.0325493617302072,0.05,0.05
"Rsl1d1",0.00967555493104122,0.05,0.05
"2610020C07Rik",0.473195749195319,0.05,0.05
"Gspt1",0.0120678230748199,0.05,0.05
"Tnfrsf17",0.911015465951026,0.05,0.05
"Snx29",1.0961955990446,0.05,0.05
"Cpped1",0.0219242742577066,0.05,0.05
"Ercc4",0.607001699666782,0.05,0.05
"Mrtfb",-0.591182331209821,0.05,0.05
"Parn",0.279124965928597,0.05,0.05
"Bfar",0.0506528214815685,0.05,0.05
"3110001I22Rik",0.0350454073879469,0.05,0.05
"Rrn3",0.272201354431187,0.05,0.05
"Ntan1",-0.0897066107692597,0.05,0.05
"Pdxdc1",0.287702493280286,0.05,0.05
"Mpv17l",0.375773946578606,0.05,0.05
"Marf1",-0.0526271926387487,0.05,0.05
"Nde1",-0.613258918016424,0.05,0.05
"Myh11",-1.88753874546059,0.05,0.05
"Fopnl",-0.126264762097025,0.05,0.05
"Abcc1",1.18933372861782,0.05,0.05
"Snai2",-1.48024276160831,0.05,0.05
"Ube2v2",-0.079805703051874,0.05,0.05
"Gm49538",0.166889375684785,0.05,0.05
"Mcm4",-0.407078376917726,0.05,0.05
"Prkdc",0.548611450138386,0.05,0.05
"Mzt2",-0.389280998162846,0.05,0.05
"Cebpd",-0.821873880994536,0.05,0.05
"Spidr",0.0658736214328277,0.05,0.05
"Pkp2",-0.38250372519828,0.05,0.05
"Yars2",0.0221440507752906,0.05,0.05
"Dnm1l",0.240982822312504,0.05,0.05
"Fgd4",0.868134657278079,0.05,0.05
"Vpreb1",-0.209505869938449,0.05,0.05
"Top3b",0.111752154108411,0.05,0.05
"Ppm1f",-0.763210531053931,0.05,0.05
"Gm46540",-0.101316479887612,0.05,0.05
"Mapk1",-0.166640877555133,0.05,0.05
"1700056N10Rik",0.96840963369621,0.05,0.05
"Ypel1",0.974995597657711,0.05,0.05
"Gm9974",0.0755896180250652,0.05,0.05
"Ppil2",0.186344336733866,0.05,0.05
"2610318N02Rik",-0.304239149438126,0.05,0.05
"Sdf2l1",-0.499857279493339,0.05,0.05
"Ydjc",-0.280003052088153,0.05,0.05
"Ube2l3",-0.0188611237153182,0.05,0.05
"Hic2",0.52716195255825,0.05,0.05
"Tmem191c",0.209314353550284,0.05,0.05
"Pi4ka",0.31282024608536,0.05,0.05
"Snap29",-0.295519689552593,0.05,0.05
"Crkl",0.0900288420812343,0.05,0.05
"Lztr1",0.168591418657518,0.05,0.05
"Thap7",-0.25982779936681,0.05,0.05
"Gm49785",0.11399878466614,0.05,0.05
"P2rx6",-0.0942550327780285,0.05,0.05
"Slc7a4",-0.11897520110034,0.05,0.05
"Smpd4",0.311275226375492,0.05,0.05
"Ccdc74a",-0.12702055076841,0.05,0.05
"Med15",0.239967266998073,0.05,0.05
"Gm49683",0.11720896278203,0.05,0.05
"Klhl22",0.176554631343682,0.05,0.05
"Scarf2",-1.25528552861899,0.05,0.05
"Dgcr2",0.0720713706024076,0.05,0.05
"Ess2",-0.143157405414994,0.05,0.05
"AA914427",-0.086736637377235,0.05,0.05
"Slc25a1",0.431520325325018,0.05,0.05
"Dgcr6",-0.18787013969789,0.05,0.05
"Prodh",0.0148509734939906,0.05,0.05
"4933432I09Rik",0.00988046676689017,0.05,0.05
"Zdhhc8",-0.282152100656496,0.05,0.05
"Ranbp1",-0.502786310710188,0.05,0.05
"Trmt2a",0.0713607726647565,0.05,0.05
"Dgcr8",0.226113929057998,0.05,0.05
"Tango2",0.214290125954422,0.05,0.05
"Arvcf",0.400477359350429,0.05,0.05
"Comt",0.206550732245193,0.05,0.05
"Gm15764",0.100493797402842,0.05,0.05
"Txnrd2",0.124760561322812,0.05,0.05
"Gm49588",1.09875260346957,0.05,0.05
"Gnb1l",0.240520183882205,0.05,0.05
"Sept5",-0.538939762193875,0.05,0.05
"Cldn5",-0.613337829496655,0.05,0.05
"Cdc45",-0.229542105770705,0.05,0.05
"Ufd1",-0.145564345689293,0.05,0.05
"2510002D24Rik",0.169343633959048,0.05,0.05
"Mrpl40",-0.0103636936937166,0.05,0.05
"Hira",0.310618095322607,0.05,0.05
"Gm15799",0.287931148830819,0.05,0.05
"2010309G21Rik",-0.0185388220250563,0.05,0.05
"Iglc1",-1.017269236927,0.05,0.05
"Iglc3",-0.543487062866301,0.05,0.05
"Iglc2",-0.810957644327305,0.05,0.05
"Gm42870",0.482947503800467,0.05,0.05
"A530030E21Rik",0.369145793788243,0.05,0.05
"B3gnt5",0.07450559954681,0.05,0.05
"A930003A15Rik",-0.160598386390603,0.05,0.05
"Klhl6",0.227351383112489,0.05,0.05
"Klhl24",-0.213045144710086,0.05,0.05
"Yeats2",0.195488555237657,0.05,0.05
"Parl",-0.190310326859548,0.05,0.05
"Cyp2ab1",0.424122256755885,0.05,0.05
"Abcc5",0.562511405428373,0.05,0.05
"Eif2b5",0.0543965788849272,0.05,0.05
"Dvl3",0.0339227142461369,0.05,0.05
"Ap2m1",-0.0626615649007976,0.05,0.05
"Gm15760",-0.0862965651345129,0.05,0.05
"Abcf3",0.0444577488248656,0.05,0.05
"Gm49745",0.325055695408179,0.05,0.05
"Alg3",0.00279451295588462,0.05,0.05
"Eef1akmt4",-0.366146247130147,0.05,0.05
"Camk2n2",-0.658982499339654,0.05,0.05
"Psmd2",0.110497864980466,0.05,0.05
"Gm4462",0.0387173350325315,0.05,0.05
"Eif4g1",0.191862986164986,0.05,0.05
"Fam131a",-0.313217996810407,0.05,0.05
"Clcn2",-0.141556256521966,0.05,0.05
"Polr2h",-0.339410198439097,0.05,0.05
"Chrd",-1.10847784421472,0.05,0.05
"Rps10-ps2",-0.913390419612893,0.05,0.05
"Ephb3",-0.420669837973284,0.05,0.05
"Magef1",-0.206105578971664,0.05,0.05
"Vps8",0.463696374420107,0.05,0.05
"2510009E07Rik",0.224499661197412,0.05,0.05
"Ehhadh",0.199162327093318,0.05,0.05
"1300002E11Rik",-0.403940761898733,0.05,0.05
"Map3k13",-0.176574289053982,0.05,0.05
"AC114990.1",0.11914927079541,0.05,0.05
"Tmem41a",-0.384753152967795,0.05,0.05
"Liph",0.0447151638630767,0.05,0.05
"Senp2",0.154694355202576,0.05,0.05
"Ndufa11b",0.0761725626686289,0.05,0.05
"Igf2bp2",-0.899724109620604,0.05,0.05
"Tra2b",0.504910026731476,0.05,0.05
"Etv5",0.684485270052329,0.05,0.05
"Dgkg",-0.0705467441182419,0.05,0.05
"Tbccd1",0.12937025319803,0.05,0.05
"Dnajb11",-0.222930312616026,0.05,0.05
"Ahsg",-2.34127200922294,0.05,0.05
"Gm6493",0.0247759672879928,0.05,0.05
"Gm8130",0.000659346070212841,0.05,0.05
"Eif4a2",0.261510145056204,0.05,0.05
"Rfc4",-0.412773071285662,0.05,0.05
"6330408M09Rik",0.641671960606413,0.05,0.05
"Gm49624",0.0551344708478982,0.05,0.05
"B630019A10Rik",-0.188074394607687,0.05,0.05
"BC106179",0.917545604471606,0.05,0.05
"St6gal1",1.05372537870541,0.05,0.05
"Masp1",-0.397439989584101,0.05,0.05
"Rtp4",-0.614942950947647,0.05,0.05
"Bcl6",0.660210896355396,0.05,0.05
"AC169509.1",0.0742912599411347,0.05,0.05
"Gm31814",-1.40423616078751,0.05,0.05
"Lppos",-0.533656615750655,0.05,0.05
"Lpp",-0.0893334378250037,0.05,0.05
"Morf4l1-ps1",0.109708317676259,0.05,0.05
"A230028O05Rik",-0.0122562744724972,0.05,0.05
"Gm4524",0.0216881625399639,0.05,0.05
"P3h2",0.729181392053081,0.05,0.05
"AU015336",1.05818437974191,0.05,0.05
"Cldn1",-0.125923200213041,0.05,0.05
"Il1rap",0.0460283297095438,0.05,0.05
"Ccdc50",0.491211841912585,0.05,0.05
"Mb21d2",-0.555134808896749,0.05,0.05
"Gm8253",0.0325466532752488,0.05,0.05
"Hrasls",-0.0165587419135131,0.05,0.05
"Opa1",0.481791435052019,0.05,0.05
"Gm26569",0.15862244378337,0.05,0.05
"4632428C04Rik",0.182915998596553,0.05,0.05
"Hes1",1.22925036562997,0.05,0.05
"Gm6029",0.035207428827519,0.05,0.05
"Gp5",-0.238805350918589,0.05,0.05
"Atp13a3",0.00604239111497762,0.05,0.05
"Tmem44",-1.6213171694856,0.05,0.05
"Lsg1",0.212699655231324,0.05,0.05
"Fam43a",-0.0886878703870924,0.05,0.05
"Gm49756",-0.0363111249122619,0.05,0.05
"Gm46565",-0.393643020573641,0.05,0.05
"Xxylt1",0.121019774631615,0.05,0.05
"Acap2",0.0145540823408412,0.05,0.05
"Gm41442",0.0969007832839007,0.05,0.05
"Ppp1r2",-1.30839949783231,0.05,0.05
"Gm49767",-1.36379878247337,0.05,0.05
"Apod",-4.44646343269213,0.05,0.05
"1700007E05Rik",0.0780359162317978,0.05,0.05
"Bdh1",-0.140071381182999,0.05,0.05
"Dlg1",-0.094736686895323,0.05,0.05
"Gm49712",0.174674537059206,0.05,0.05
"Gm49705",0.997948047727915,0.05,0.05
"Gm49731",0.194763138067025,0.05,0.05
"Pigz",0.714651758182982,0.05,0.05
"0610012G03Rik",0.0553571744470736,0.05,0.05
"Ncbp2",0.078715918579678,0.05,0.05
"Senp5",0.0722759879244075,0.05,0.05
"Gm15696",0.545187850797773,0.05,0.05
"Gm49733",-0.00300030437873613,0.05,0.05
"Hmgb1-ps6",0.479323992803297,0.05,0.05
"Pak2",0.0228704646885571,0.05,0.05
"Pigx",-0.14192571820142,0.05,0.05
"Cep19",-0.902887652161445,0.05,0.05
"Nrros",0.61036232576209,0.05,0.05
"Bex6",0.594021008234778,0.05,0.05
"Fbxo45",-0.229420392301769,0.05,0.05
"Wdr53",-0.0308771567230637,0.05,0.05
"Smco1",-0.018926059593556,0.05,0.05
"Rnf168",-0.256058773253597,0.05,0.05
"Ubxn7",0.231322079247135,0.05,0.05
"Tm4sf19",0.0277461275708117,0.05,0.05
"Tctex1d2",-0.140262609065991,0.05,0.05
"Pcyt1a",0.876296547689576,0.05,0.05
"Slc51a",-0.0188230186323321,0.05,0.05
"Zdhhc19",0.171200958682836,0.05,0.05
"Gm34680",-0.732565965574018,0.05,0.05
"Tfrc",1.72947413262108,0.05,0.05
"Tnk2",-0.0309178194675463,0.05,0.05
"Rubcn",0.529730917562404,0.05,0.05
"Fyttd1",-0.110988622421456,0.05,0.05
"Lrch3",0.0355903243729223,0.05,0.05
"Gm6611",0.368354794395516,0.05,0.05
"Iqcg",-0.166207822527707,0.05,0.05
"Rpl35a",0.204955506695507,0.05,0.05
"Lmln",0.495994259528223,0.05,0.05
"Osbpl11",0.260270325346731,0.05,0.05
"Snx4",0.0177039608460783,0.05,0.05
"1700007L15Rik",-0.00158340589356443,0.05,0.05
"Zfp148",0.231582151594953,0.05,0.05
"Heg1",-1.91856390013142,0.05,0.05
"Itgb5",0.212824029850433,0.05,0.05
"Umps",0.115186834688902,0.05,0.05
"Gm15829",-0.0487143019273756,0.05,0.05
"Kalrn",-1.34719200470318,0.05,0.05
"Ccdc14",0.348378124305072,0.05,0.05
"Mylk",0.356965554737479,0.05,0.05
"E130310I04Rik",0.0179097491012762,0.05,0.05
"Hacd2",-0.515196505531313,0.05,0.05
"Adcy5",-0.462759228577468,0.05,0.05
"Sec22a",0.282964742458025,0.05,0.05
"Gm49706",0.644212176825869,0.05,0.05
"Pdia5",-0.491217419682032,0.05,0.05
"Gm5963",-0.126394266165274,0.05,0.05
