"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0043101","purine-containing compound salvage",14,0.610806745507655,1.19249118875492,0.238202247191011,0.538762278341492,0.339201721543639,1867,"tags=36%, list=22%, signal=28%","Pnp/Aprt/Gmpr2/Dck/Dguok",0.132846300606183
"GO:0021549","cerebellum development",67,-0.463921498175501,-1.19232075680434,0.168560606060606,0.460247498479023,0.289769254634572,1446,"tags=37%, list=17%, signal=31%","Crkl/Nr2c2/Ptbp2/Ldb1/Hspa8/Ttbk2/Sema4c/Rora/Atrn/Rere/Arcn1/Cplane1/Smo/Crk/Atxn2/Lpar1/Usp9x/Nfix/Tuba1a/Herc1/Igf1r/Myh10/Serpine2/Gas1/Fzd4",0.14641623786055
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential",1,-0.904151475949665,-1.19231268992979,0.186721991701245,0.482150040974447,0.303558973067534,817,"tags=100%, list=10%, signal=90%","Dlg1",0.14551614609036
"GO:0045843","negative regulation of striated muscle tissue development",10,-0.663897077092681,-1.19218149268616,0.25,0.550570171332272,0.346635905025462,1536,"tags=40%, list=18%, signal=33%","Tsc22d3/Luc7l/Ybx3/Hdac7",0.11378726182188
"GO:1901862","negative regulation of muscle tissue development",10,-0.663897077092681,-1.19218149268616,0.25,0.550570171332272,0.346635905025462,1536,"tags=40%, list=18%, signal=33%","Tsc22d3/Luc7l/Ybx3/Hdac7",0.11378726182188
"GO:0031018","endocrine pancreas development",18,-0.584144460313177,-1.19202427403542,0.24777183600713,0.549637698272845,0.346048825194957,1511,"tags=39%, list=18%, signal=32%","Pdpk1/Clock/Smo/Bmp6/Sox4/Gata6/Hes1",0.11378726182188
"GO:0097306","cellular response to alcohol",53,0.483575894135785,1.19194905911842,0.178489702517162,0.471838783494501,0.297067062944865,364,"tags=15%, list=4%, signal=15%","Cyba/Spi1/Arpc2/Ccl7/Cybb/P2ry6/Nedd8/Rap1b",0.157402899305283
"GO:1904936","interneuron migration",1,-0.903445842643773,-1.19138216493765,0.186721991701245,0.482150040974447,0.303558973067534,823,"tags=100%, list=10%, signal=90%","Nr2f2",0.14551614609036
"GO:0001659","temperature homeostasis",113,-0.426114077180396,-1.19088277649586,0.141804788213628,0.426939468501816,0.268798704980881,877,"tags=21%, list=10%, signal=19%","Notch1/Nova2/Ogt/Atf4/Dync1h1/Scd1/Thra/Igf1r/Fabp5/Ebf2/Aldh1a1/Hnrnpu/Apc/Gja1/Id1/Grb10/Fabp4/Clic5/Cd36/Adamts5/Epas1/Gnas/Cav1/Lama4",0.158514105424824
"GO:1905606","regulation of presynapse assembly",3,-0.820350145070735,-1.19033691488996,0.24,0.539607303729313,0.339733744808481,956,"tags=67%, list=11%, signal=59%","Eif4g1/App",0.117249716749792
"GO:0006414","translational elongation",51,0.476982498312069,1.19021224188814,0.171945701357466,0.463745537163259,0.291971600254186,758,"tags=14%, list=9%, signal=13%","Eef1a1/Rplp1/Rplp2/Rack1/Eif5a/Eef1b2/Ufsp2",0.159646701919906
"GO:0009311","oligosaccharide metabolic process",18,0.589328904123193,1.19012343136913,0.240362811791383,0.539738929279577,0.33981661551982,1888,"tags=39%, list=22%, signal=30%","Gm2a/Hexb/B3galnt1/Mpdu1/Neu1/Ctbs/Naga",0.132846300606183
"GO:0019674","NAD+ metabolic process",18,0.589187374394295,1.18983761839539,0.240362811791383,0.539738929279577,0.33981661551982,980,"tags=28%, list=12%, signal=25%","Pnp/Nadk/Slc25a11/Mdh1/Mdh2",0.132846300606183
"GO:0015850","organic hydroxy compound transport",129,0.42037417425673,1.18954122302768,0.128378378378378,0.409682773137591,0.257933985955417,735,"tags=15%, list=9%, signal=14%","Fcer1g/Lgals3/Actb/Fcgr3/Pltp/Npc2/Apoe/Tspo/Lamtor1/Emb/Slc16a3/Cd300a/Soat1/Anxa2/Stard3nl/Comt/Sdhd/Msr1/Scp2",0.186432558434075
"GO:1990542","mitochondrial transmembrane transport",14,0.608907312396464,1.18878288450749,0.240449438202247,0.539738929279577,0.33981661551982,1094,"tags=36%, list=13%, signal=31%","Ucp2/Vdac1/Mpc1/Vdac2/Mpc2",0.132147260608774
"GO:0043524","negative regulation of neuron apoptotic process",110,0.424375802452074,1.18848870567468,0.141891891891892,0.426939468501816,0.268798704980881,644,"tags=15%, list=8%, signal=14%","Coro1a/Ucp2/Lgmn/C5ar1/Mt1/Lcn2/Ccl2/Grn/Fpr2/Ppt1/Hmox1/Arrb2/Snx6/Prdx2/Bax/Grina/Cebpb",0.176694268938498
"GO:0007596","blood coagulation",93,0.430182176606082,1.18848467900382,0.153153153153153,0.442995325667884,0.278907382983273,291,"tags=11%, list=3%, signal=10%","S100a9/Fcer1g/Ptpn6/Pf4/Fermt3/Apoe/Plek/F13a1/Lyn/Emilin2",0.169570644405628
"GO:0006479","protein methylation",36,-0.509933601248748,-1.18739975871508,0.217712177121771,0.514270597251427,0.32378189591141,1310,"tags=17%, list=15%, signal=14%","Ehmt1/Rab6a/Btg2/Setd7/Setd2/Kmt2a",0.125033367555272
"GO:0008213","protein alkylation",36,-0.509933601248748,-1.18739975871508,0.217712177121771,0.514270597251427,0.32378189591141,1310,"tags=17%, list=15%, signal=14%","Ehmt1/Rab6a/Btg2/Setd7/Setd2/Kmt2a",0.125033367555272
"GO:0006936","muscle contraction",165,0.408419735356933,1.18737913817153,0.143867924528302,0.430929603366872,0.271310871607663,1093,"tags=32%, list=13%, signal=28%","Rpl38/Rpl41/Rpl6/Rpl37a/Rpl37/Rpl39/Eno1/Rpl35a/Rpl23/Rpl14/Rpl36/Rpl34/Uba52/Rpl35/Rpl29/Rpl32/Rpl7a/Rpl21/Rpl11/Rplp0/Rpl24/Rpl36a/Calm2/Rplp1/Rplp2/Rpl28/Aldoa/P2rx4/Rpl10/Atp1a1/Rpl18/Flna/Rpl30/Cd38/Rpl10a/Rpl19/Adrb2/Ptafr/Hsbp1/Rgs2/Bin1/Tpm3/Rpl27/Rpl8/Ptger4/Myl6/Rhoa/Snta1/Calm3/Rpl27a/Gsto1/Rpl18a",0.179782316298324
"GO:0032784","regulation of DNA-templated transcription elongation",87,-0.440988973212599,-1.18642254441479,0.170289855072464,0.462401339686996,0.291125301030257,1678,"tags=22%, list=20%, signal=18%","Cdc73/Cbx7/Ccnt2/Ints6/Wdr82/Ccnt1/Brd4/Ldb1/Hexim1/Med1/Pwwp2a/Scaf8/Ints8/Cdk12/Zmynd11/Cdk13/Setd5/Hnrnpu/Ctnnb1",0.142056643575821
