gene,GSM2109150,GSM2109151,GSM2109152,GSM2109153,GSM2109154,GSM2109155,GSM2109156,GSM2109157,GSM2109158,GSM2109159,GSM2109160,GSM2109161,GSM2109162,GSM2109163,GSM2109164,GSM2109165,GSM2109166,GSM2109167,GSM2109168,GSM2109169,GSM2109170,GSM2109171,GSM2109172,GSM2109173,GSM2109174,GSM2109175,GSM2109176,GSM2109177,GSM2109178,GSM2109179,GSM2109180
GALNT18,2.2116570555486064,2.2307133395007255,2.186747746952671,2.1644934624156695,2.0875782522372326,2.1489341045263393,2.1864308299250075,2.23824880518261,2.048466384580159,2.0290322961086664,1.9887464827795556,2.1616652161576693,2.1475541827960583,2.2764966656403565,2.1224573751352724,2.10208362618226,2.075676380095092,2.2636323992023506,2.1411450080043912,2.149636576382097,2.0658583407827638,2.327253340826286,2.35099786026165,2.162135901286379,2.099880917251519,2.5310495244903133,2.0395595572557057,2.067242885074143,2.163621098547673,2.333048698772394,2.3404882097295876
GALNT2,2.294917711343684,2.127854454001825,2.2350652899751258,2.246237811819418,2.300372696137518,2.3121975577236697,2.3247875661899924,2.266240836467042,2.2368783059736974,2.1372575888615555,2.1799982358645695,2.2844815597126265,2.252791059702643,2.330328927302326,2.25348408330193,2.4431769613961145,2.3862701793087235,2.302140622485226,2.453140888525578,2.327721850497907,2.284300911324865,2.4385137639790786,2.368606333580346,2.354596027960336,2.443879782952424,2.263419073224658,2.3041663892793176,2.363047692675521,2.4506121454109806,2.412017304181242,2.4086874083638823
GALNT3,1.7903633553753109,1.7172717263328083,1.80840152673664,1.779474059721443,1.7365139599339627,1.713665025291377,1.8071652982481068,1.6936363767260412,1.7416870143234375,1.7935962867918065,1.7922681621735084,1.7623955935016768,1.782853047828391,1.7354701873492937,1.8046772699192155,1.7439156011999066,1.7821569101241264,1.8273312706122606,1.7978679623648208,1.6910740370955033,1.7754045853522775,1.7457923563311186,1.7535703082336136,1.739074714565371,1.7265609588125488,1.7172848889882268,1.8153786843059267,1.8400965967137504,1.6892007407730103,1.7067957497706874,1.7791714537367815
GALNT5,1.6292866695333577,1.6254528606888876,1.663727161804482,1.6171385925228026,1.6313883686714339,1.6433898353705776,1.6770075249815473,1.6600980366160927,1.6611065361567194,1.700399766032928,1.6975781263149032,1.656807528947707,1.675684976383353,1.656697716000925,1.6961362944729994,1.6297622663786648,1.7106664958233484,1.66315331010231,1.6764434460441369,1.6323938641120044,1.7112305718936354,1.609632053689822,1.6561668355601393,1.6998358794042943,1.6350764090652172,1.641370305528648,1.5931338239022779,1.65994282024934,1.644562360410275,1.5727684284490078,1.5992416097704012
GALNT6,1.776125049160907,1.7718391073556512,1.7972703565815589,1.8311070579565991,1.8298657926089608,1.7633095835866894,1.7701439996155666,1.8347880604241797,1.76407009199611,1.855634957957135,1.8450363461087933,1.8248167227192285,1.888164593893153,1.7957752582137614,1.7833225413982958,1.82131020452427,1.8352611713162532,1.8272784206938146,2.0234150513991387,1.8340113369527784,1.7893494899046893,1.838584745431585,1.8649170900579524,1.8337401943708687,1.856121207713068,1.822677129202031,1.8347597497247945,1.8985992108901335,1.8064148030446614,1.8682877172608374,1.7783263426151148
GALNT7,2.213440606695958,2.1519756819788634,2.0795624365975662,2.18943557167165,2.1216420909494387,2.1491390274861035,2.081847481252043,2.1668407515658683,2.1796798325331537,2.166445516857806,2.0732615519920765,2.182193305678003,2.118256720096592,2.1342505163489562,2.22769795450603,2.189141389747039,2.277443263226415,2.220221593886482,2.189672771471964,2.190011109026432,2.164181274704479,2.167335445672678,2.1031216003695445,2.369890784378232,2.2663218056294694,2.2033577922258782,2.040548807433747,2.2975436083751295,2.237998052201577,2.176290854255504,2.1934374408982085
GALNT8,1.762425360439528,1.7145488639297173,1.8069591571390042,1.824022386923065,1.7544172138026894,1.7350238632292385,1.777148247628133,1.6929716770001781,1.7773797350810554,1.8221101146664433,1.7749999566942745,1.7665824413642348,1.768929568817637,1.6894959799215385,1.8494989317201818,1.7788645800772989,1.7386597657082732,1.780070680001273,1.7631565837412868,1.689737494293227,1.683723399331918,1.7556780961169587,1.7690480948835896,1.784801285669823,1.7155990922328461,1.7098420192733101,1.7517978975267543,1.7822995199021805,1.7280206231187174,1.7746415969873055,1.819688618125685
GALNT9,1.7586272460321388,1.8054905803706032,1.731509114789914,1.7567671240626253,1.7486973691161871,1.7918807356740059,1.7617660915766642,1.8203301182953378,1.8286397049480374,1.7475850450023576,1.7698351995123944,1.8160057140626953,1.8085827512050094,1.8824004605808295,1.759121737207321,1.7511208957517463,1.8253948870407792,1.7566091592200028,1.7450996186479917,1.7662219844063947,1.71732876363898,1.7702201319496007,1.8389074066740043,1.7774596948426857,1.8135287936875366,1.7655602054625896,1.7742789306689581,1.7933798733793154,1.8025117123010461,1.7877416997188726,1.814173038090818
GALNTL5,1.8054204142929495,1.748147756276953,1.8019946387971728,1.8179424568444082,1.7738950798014093,1.7874199265564694,1.775716409173341,1.709290635723358,1.8302593812346468,1.7544813530616257,1.7922723274845245,1.8326632148023885,1.8279246829201985,1.8165136951822167,1.962400951689934,1.8183883991801515,1.8296182231060016,1.8138530035828684,1.7815779374328709,1.7716109544942191,1.7929469491398213,1.7876915579724832,1.8743956697535449,1.7762724681668847,1.7348071512416758,1.7340527396664451,1.7519735232992841,1.8228157894897676,1.7196916353221021,1.730805136400963,1.8344968381251165
GALNTL6,1.7523161461884267,1.7406210764638332,1.7629355553150197,1.7027905045486371,1.7404311101249839,1.6818045540909503,1.7171400931731677,1.7084256418215613,1.6916100942390193,1.711653484259637,1.8156451027928893,1.7820646256964963,1.7054781230503582,1.7806166654151618,1.7096126693141716,1.6929716770001781,1.7408369169450335,1.7020324617558789,1.736306131833897,1.7817583668882138,1.6921191641003137,1.7033310870495288,1.7670487814265312,1.729761573622633,1.8196477485777818,1.7186619165868555,1.7278812562786374,1.711772406029098,1.6865498300936193,1.6993739497787437,1.7359596851226673
GALP,1.7540793666414993,1.707803054900042,1.695637548127008,1.774784951552085,1.6566656856502275,1.657713166968094,1.734139473709468,1.7445873812687536,1.6916904856339618,1.7630375726426444,1.7343562860067523,1.7486200924613775,1.7049383446028745,1.7378770894298745,1.7959788488300332,1.677494711649892,1.7359856715120399,1.7186180824612927,1.8042766388906213,1.7218975780869792,1.6958290514905763,1.701216344859291,1.7530867503135885,1.7489763892462131,1.721057616611316,1.7261860006710996,1.7023339533772028,1.7128686672000808,1.7579278484923078,1.6786488677441582,1.7369987757705596
GALR1,1.7163983352231824,1.6927931819654762,1.687356365717776,1.7119970092957997,1.7696659659409295,1.7486844899611638,1.7706557008300747,1.692753017539035,1.6623103362423506,1.6982940565704376,1.7641253088385662,1.6874414737306014,1.70529674462653,1.6997870284570318,1.6620413923061907,1.7309659518600808,1.730248663524675,1.7331807728753013,1.687638546696721,1.7396580345454644,1.7194813695130486,1.7544172138026894,1.707904629972336,1.7483839436994346,1.6868680174415236,1.6549395711327124,1.6796084584660775,1.6762990063719387,1.7467341180462717,1.7350498664803184,1.7678073218088475
GALR2,1.7942370130681362,1.7677607190949902,1.7947402413066178,1.6973290237937193,1.8123462466056812,1.9070367812993787,1.7373709345250423,1.870131896675034,1.9081672965484573,1.9706144121128175,1.9624416727940492,1.7632883345784323,1.7937544145275777,1.7154629132950587,1.7617235477546078,1.8944452816842456,1.780931563034694,1.8120751096588765,1.8005996846058019,1.7482422358860203,1.7858434550071156,1.7291220184529665,1.7313831192071443,1.7146104046641317,1.7308703340179135,1.7833979814734262,1.7610426759234143,1.8349821759697325,1.7287433726141128,1.7026619756269317,1.7877291644456532
GALR3,1.7991785080501197,1.8261396445859264,1.7828236994066664,1.7952765475805603,1.940944750112106,2.0009951163025566,1.8542510394593943,1.9402532156075114,1.8067942230417078,1.9531460184884057,1.939561349467121,1.8182084023506349,1.816476831604105,1.890349407198842,1.9115497018953682,1.9312972783710491,1.9286659386106286,1.8675762687414237,1.8541871956270197,1.7699959530197003,1.8533889092468498,1.8615742994520614,2.0030156853115155,1.8572724081298246,1.9966382134938774,1.937988375950424,1.9220874532593335,1.9383008492879634,1.9442475131161276,1.8933738610132587,1.8384556607260567
GALT,2.710997035899139,2.7248554210401603,2.726094426319427,2.489247481727085,2.659271545475816,2.6994205936174263,2.6109362404181584,2.5833024467100203,2.59405164185189,2.746684680095986,2.726855189107423,2.5505411770713238,2.6276698671186773,2.647804919472134,2.553183534998131,2.6193026619239763,2.6483849075634947,2.623536811122281,2.653759405561399,2.688303469280104,2.6977493593517625,2.6209265179707435,2.500901457948008,2.5946966331629726,2.5511025293524603,2.481466867264216,2.6149901119265895,2.565838417185196,2.560881221609744,2.534985408554441,2.6715198374441145
GAMT,2.624505681699695,2.7334259312230214,2.7469920277042377,2.6651471463121816,2.6937010459212543,2.6679170969188353,2.642683090433308,2.5876050200595317,2.683465155471621,2.6476852103634894,2.723447160582104,2.695025012059594,2.7628058978844314,2.6495786727447705,2.6853930088263502,2.528873828054088,2.565531375762313,2.6561668355601395,2.6675084149440553,2.6300769133993303,2.7292547385859156,2.707937750732345,2.627401391198456,2.5366398084801633,2.5538765370291587,2.6895943795461354,2.7222321140409074,2.4603389196146255,2.509120675893062,2.734354118045058,2.6193472719787465
GAN,2.5072288659884707,2.4900925758329726,2.4938317576325857,2.4277563339674932,2.4669950875858815,2.522590632660506,2.414793122110017,2.465987520508711,2.3619535963063365,2.434051701583004,2.5797159895333803,2.606764370365933,2.5312017753068057,2.634070458133498,2.4587783233526013,2.3787002710400675,2.4409123440249965,2.5092828604561945,2.499820380647066,2.4748695005261445,2.5129979722411657,2.3806795849100175,2.3195803635276016,2.4670838033060476,2.543443915773075,2.535771796063447,2.485715337328365,2.524630409161358,2.4606901488487356,2.4796160218332273,2.363016844915726
GANAB,2.817205736408526,2.8040990039716585,2.838395148294222,2.808055489524849,2.768004307559508,2.7671738197228435,2.7770977363383222,2.8056020135980133,2.690591415307609,2.666429392443641,2.6954905631873873,2.6825912747438676,2.8292427292613462,2.745839674097596,2.806903493989167,2.844558396452441,2.8150978669541082,2.726142394561901,2.8363281339239785,2.839864882332385,2.79867475238983,2.7969444741430958,2.759307127710262,2.755092670868744,2.839498093064542,2.761015008711864,2.789017638434448,2.857829752961489,2.827481679015117,2.8170153557995334,2.822881036778776
GAP43,1.8349943073241617,1.7369078852103839,1.705725822596564,1.7841982415712543,1.7146060089844446,1.6700381121830241,1.9529150006785974,1.9933048106091324,1.6154210057899152,1.705792163468565,1.7058452339698085,1.8109119292566078,1.7075910491013244,1.6524176569319944,1.776815682463467,1.8829129792480261,1.8006618032449502,1.7826685621159324,2.3503529703660884,1.8155467386190998,1.9124275999351292,1.8403584899037453,2.364185794247585,1.8276483294725703,1.8916913677809277,1.6888472689983918,1.7741481797548468,1.7923431359318862,1.6935650142497798,1.8723441689710154,1.9331080307612225
GAPDH,3.682415985573631,3.6770120367239105,3.6853234803276376,3.6668133897841,3.6557067337352818,3.6758723735361154,3.674234647793698,3.6712027765419,3.622145554972227,3.6351275010165303,3.638977411297002,3.69415587836022,3.684639230891191,3.667460727838317,3.702047981245071,3.6724932319054338,3.657777180464973,3.6737486197743703,3.678916986679839,3.666506654559689,3.7185041075014538,3.701715384215805,3.7004952053448408,3.661931977036267,3.6467847716652697,3.688717491803105,3.630335571773456,3.6749238486282776,3.6818652592432124,3.609967663650734,3.6604494943128776
GAPDHP22,1.8221427546411257,1.7839720350312787,1.7927595858768695,1.7924680835382216,1.7762598328423223,1.7927012901208872,1.7522904522940332,1.8750487025783582,1.8131265079844443,1.841606865331742,1.8488542538096164,1.9484550756042511,1.7435968268767827,1.859905956955494,1.8243605422877118,1.871335068002092,1.8402617964158658,1.8194065946757414,1.8147349781866047,1.7702243614059168,1.7441266427401445,1.8048919953941744,1.8378504221612961,1.7508251433852005,1.8173039875392965,1.825952473942618,1.9023398984280522,1.854231088565274,1.8139227607441517,1.780855993874203,1.7790663673669882
GAPDHP27,1.8767153495335234,1.8104307642767297,1.9024248014345224,1.7633223328414196,1.9628932298090611,1.8495870019862561,1.834792104764455,1.8973295019817047,1.8569140012910033,1.8358796207811394,1.8571808237403258,2.0615170075316365,1.9252475025976914,1.8859647567539706,1.889687691892208,1.8461041319666789,1.8457870900899878,1.9043800466939116,2.275474953270122,1.9675891785384556,2.034370684020894,1.9215086922591724,1.8276198783181645,1.8396573152446387,1.7960785562016652,1.895977272535013,1.881613722803762,1.7809609499725847,1.7879798492182752,1.9558632885729743,1.881308305991594
GAPDHP29,1.7265478805177017,1.7441740151696437,1.778515589612082,1.6926592961953304,1.7096347237792862,1.6637590357628569,1.7038936094732826,1.7060442309642003,1.7178902413551982,1.788096820540191,1.7048188581400014,1.785010617038066,1.7687517614586545,1.7243097467883841,1.685567936679555,1.7225009984723991,1.75262871858996,1.7109441545758717,1.6986674444108956,1.7091935704064465,1.692346847737307,1.8436422184267738,1.828651889752305,1.7964565507325725,1.6992895428085166,1.6593446245464922,1.7230517271864016,1.7847259189412172,1.6560752847020972,1.6712661942970226,1.6984140846298235
GAPDHP67,1.8517110686832168,1.7555541938032786,1.8264447620509352,1.752281887560879,1.7749578013486185,1.7894788704239282,1.748959220334808,1.7226714845884352,1.7411563016071343,1.7465406555410015,1.787206764556654,1.825976888881936,1.7084653722917567,1.8248452292074036,1.834792104764455,1.7146499651786422,1.7614384717803486,1.71621832461207,1.7464546638772613,1.8379553483720423,1.7523846610030742,1.8857773815941659,1.8591187829880311,1.7046860837959388,1.7143906042717165,1.7145488639297173,1.7356911316870731,1.88647601098877,1.7418897554458892,1.6947955224975617,1.7883265580296892
GAPDHS,1.783988792287652,1.7852827024163826,1.7529155405203378,1.8659742256432887,1.8094597206879117,1.835495647413813,1.8227179130230355,1.8039130835391994,1.8371682157175309,1.774337975584898,1.788614722425112,1.8585221530010234,1.8863121171482395,1.9289425496223767,1.7838379699728024,1.9872371762738168,1.862324424607656,1.7850524796671476,1.7978555147688804,1.7769672406536516,1.8700569118073513,1.822991134888086,1.9506475734314392,1.8688447736505214,1.8901197874500397,1.9178441678195044,1.8963609850354057,1.7957711030040606,1.7657511343904142,1.8431758693623823,1.9410837686603055
GAPT,1.7553661837631496,1.781942969021846,1.7605701322297982,1.7822869372535015,1.7236546651322726,1.7551567801059418,1.8519788550482918,1.8486339561932343,1.805474071012282,1.7666502820150949,1.7650297147129708,1.758486540846125,1.780906373754345,1.8359806494211786,1.8806110869367605,1.7918432372649458,1.8026481887908898,1.8022180372881609,1.7640913294933083,1.7994645132192442,1.7718222083809798,1.7307790565291736,1.77024127910719,1.7797934083056564,1.713695814843359,1.6836560358247976,1.769056560658556,1.7699874927553365,1.825565848998283,1.751206609742853,1.7628760418756249
GAPVD1,2.796487699710879,2.797984134748252,2.7891407871955516,2.8290315979088496,2.7855756600638983,2.786761530563549,2.7559493623048703,2.8113251095495153,2.738149560842931,2.801820860496117,2.7763903925267446,2.639310895661719,2.7784188664707417,2.8022883592839487,2.8512033371881986,2.8755697366078423,2.7710213925484593,2.7641083192659752,2.8009247425268486,2.811300445390496,2.7076109259684653,2.861199090564013,2.885884734923425,2.777958291263595,2.834707171237685,2.780181993796269,2.780419294535485,2.8155569852001228,2.842053601761202,2.8421763294393694,2.6842868841267933
