"umap_1","umap_2","celltype","group","tissue","patient","score"
13.6215067149707,4.9155721641445,"CD8 T","G0_normal","metastasis normal","patient09",0
11.8448591472217,6.90639686354635,"NK cell","G0_normal","metastasis normal","patient12",2.69131946563721
0.812019729764071,0.147344408121091,"NK cell","G0_normal","metastasis normal","patient17",0
-4.4198617695264,-3.8436834835148,"CD4 T","G0_normal","primary normal","patient16",0
2.02749612346372,9.97076558836935,"CD8 T","G0_normal","primary normal","patient12",0
4.48461534991941,8.93559217223166,"NK cell","G0_normal","metastasis normal","patient12",2.63044309616089
-12.2835044620923,-6.07457494965555,"Bcell","G0_normal","primary normal","patient08",0
-3.661513066142,4.23967265852926,"Macrophage","G0_normal","metastasis normal","patient17",0
3.11412456050595,-3.7567603611088,"NK cell","G0_normal","metastasis normal","patient12",0
13.1943722011157,4.78593683012961,"CD8 T","G0_normal","primary normal","patient14",0
-0.603789879231844,-1.96542859307291,"CD8 T","G0_normal","primary normal","patient15",0
-2.18376598343173,1.47194516428946,"CD8 T","G0_normal","metastasis normal","patient14",0
-1.39937821611682,-2.84153223267557,"CD8 T","G0_normal","primary normal","patient12",0
11.3492384196826,-3.1340887569523,"DC","G0_normal","metastasis normal","patient11",0
1.18170299545011,-2.16215872994425,"CD8 T","G0_normal","metastasis normal","patient12",2.12722659111023
-4.40218970760623,4.92695903548239,"DC","G0_normal","metastasis normal","patient09",0
12.8340120555468,4.13970279463766,"NK cell","G0_normal","metastasis normal","patient08",0
0.93371357932767,-5.35947609177591,"NK cell","G0_normal","primary normal","patient08",2.5067675113678
-8.95862672313968,3.76574182280539,"Bcell","G0_normal","primary normal","patient12",0
0.827530527264681,0.121986744489652,"CD8 T","G0_normal","metastasis normal","patient09",0
-0.849038517325315,7.12153863677023,"Monocyte","G0_normal","metastasis normal","patient12",2.59254765510559
-7.73002765163699,-5.42090797654154,"Bcell","G0_normal","primary normal","patient11",0
3.00688889041623,-3.33362674942972,"NK cell","G0_normal","metastasis normal","patient08",2.49934840202332
12.9936037303515,4.35354518660544,"CD8 T","G0_normal","primary normal","patient12",0
1.02030160442075,11.4748654342556,"CD4 T","G0_normal","primary normal","patient13",0
5.64053013339719,5.69645499953268,"CD8 T","G0_normal","metastasis normal","patient09",0
-1.38614932283679,-7.34118318787577,"CD8 T","G0_normal","metastasis normal","patient17",0
2.83308079257688,-5.46310329667093,"NK cell","G0_normal","metastasis normal","patient13",2.35717248916626
-0.970281219332609,-7.07274961701395,"CD4 T","G0_normal","primary normal","patient12",0
-4.81446549877444,-7.82271003952982,"NK cell","G0_normal","primary normal","patient16",0
1.14461436286649,-2.21736848584177,"CD8 T","G0_normal","metastasis normal","patient16",1.88024270534515
-3.92804548725406,-1.06760752430918,"CD8 T","G0_normal","metastasis normal","patient09",0
1.81395628467282,-13.0099797271824,"CD4 T","G0_normal","metastasis normal","patient12",0
-0.0821007250241371,-3.74084544411661,"CD8 T","G0_normal","metastasis normal","patient16",0
0.674866461903658,-4.66153574219705,"CD8 T","G0_normal","primary normal","patient10",0
-6.16326043590823,8.00189256438254,"DC","G0_normal","metastasis normal","patient11",0
-10.9189204929761,2.33154272803305,"Bcell","G0_normal","primary normal","patient09",0
0.179372513444033,-10.8761210464573,"NK cell","G0_normal","primary normal","patient17",0
-0.379660165160093,1.10087561377524,"CD8 T","G0_normal","metastasis normal","patient08",0
-0.767362272589597,6.38481855162619,"Macrophage","G0_normal","metastasis normal","patient17",0
-6.13226792797366,-2.0263702892399,"CD8 T","G0_normal","primary normal","patient16",0
-5.72422168239871,8.41577195891379,"DC","G0_normal","metastasis normal","patient12",1.55655980110168
0.855272197873202,10.519351480093,"CD4 T","G0_normal","primary normal","patient08",0
0.948982262761202,-5.13692617646219,"CD8 T","G0_normal","metastasis normal","patient09",2.22703385353088
13.0778208018847,4.27653026350973,"CD8 T","G0_normal","metastasis normal","patient08",0
11.7063474895068,4.04054736861227,"Monocyte","G0_normal","metastasis normal","patient11",0
-8.59240195736209,2.21349930533407,"Bcell","G0_normal","metastasis normal","patient11",0
4.48639633670529,5.02377271422384,"CD8 T","G0_normal","metastasis normal","patient16",0
11.7826204539843,5.17391443022726,"CD8 T","G0_normal","metastasis normal","patient16",0
-3.54166743740359,6.56219815978048,"Macrophage","G0_normal","metastasis normal","patient16",0
-5.04351804241458,-5.40452003708841,"CD8 T","G0_normal","metastasis normal","patient14",0
-11.1663808582715,2.12662243613241,"Bcell","G0_normal","metastasis normal","patient11",0
-7.7109970806531,-5.43685722580912,"Bcell","G0_normal","primary normal","patient17",0
-4.46821043476382,0.743139979925138,"CD8 T","G0_normal","metastasis normal","patient12",0
6.31449320331296,5.41334724196432,"CD8 T","G0_normal","primary normal","patient13",1.41457378864288
0.806800747067538,-6.63962793580057,"NK cell","G0_normal","metastasis normal","patient09",0
1.58059837833127,1.45726179846762,"Bcell","G0_normal","primary normal","patient11",0
-2.80397222027102,-3.51504898301126,"CD8 T","G0_normal","metastasis normal","patient16",0
5.03488733783444,5.23282956847189,"Bcell","G0_normal","primary normal","patient09",0.795116424560545
11.9098358394214,4.13098335036276,"CD8 T","G0_normal","metastasis normal","patient15",0
-9.7501668690137,1.30037760504721,"Bcell","G0_normal","primary normal","patient12",0
-4.75378749355594,7.35707044371603,"Macrophage","G0_normal","metastasis normal","patient17",1.24906539916992
8.05967714801511,-4.90852976075174,"CD4 T","G0_normal","metastasis normal","patient12",0
-11.7978830097608,11.2526593185329,"CD4 T","G0_normal","primary normal","patient12",0
-4.65254161342898,-6.59636879197122,"NK cell","G0_normal","metastasis normal","patient16",0
5.82075836673459,-11.9666285537815,"NK cell","G0_normal","metastasis normal","patient11",1.8864426612854
1.6898429633685,1.46610414752005,"Bcell","G0_normal","primary normal","patient11",0
3.01895787730893,4.34894513854025,"Bcell","G0_normal","metastasis normal","patient11",0
-6.25343987926761,8.15946054228781,"DC","G0_normal","metastasis normal","patient11",0
6.07383492007932,6.0214128471279,"CD8 T","G0_normal","primary normal","patient14",0
-12.7161454914502,0.489566383447629,"Bcell","G0_normal","primary normal","patient09",0
2.9465785266467,4.44482040175436,"Bcell","G0_normal","metastasis normal","patient13",0
2.71431925311765,12.3594651199245,"CD8 T","G0_normal","metastasis normal","patient09",0
-1.55888084158221,-8.08318710556986,"CD8 T","G0_normal","metastasis normal","patient09",0
-0.47110452338973,2.49190521010397,"CD8 T","G0_normal","metastasis normal","patient12",0
3.59497644916257,11.0550751663112,"CD8 T","G0_normal","metastasis normal","patient09",0
-10.0590829609326,-0.253667952928561,"Bcell","G0_normal","primary normal","patient12",0
-2.64820513710299,0.0635665632152377,"CD8 T","G0_normal","metastasis normal","patient10",0
11.6865301372119,4.0248661018276,"NK cell","G0_normal","metastasis normal","patient15",0
-0.945498800127897,6.09876870879171,"Macrophage","G0_normal","metastasis normal","patient13",0
0.746816778332796,-2.03070378533365,"CD8 T","G0_normal","metastasis normal","patient14",0
-4.4025745151929,-10.5537724517918,"CD4 T","G0_normal","primary normal","patient14",0
-4.60970351681033,6.68194865950583,"Macrophage","G0_normal","metastasis normal","patient12",0
-3.97689149364749,-0.631154539499301,"CD8 T","G0_normal","metastasis normal","patient08",0
6.45522310748776,-15.5581870102024,"DC","G0_normal","metastasis normal","patient12",0
-2.11571238025943,-3.59575152626993,"CD8 T","G0_normal","metastasis normal","patient10",0
8.54803183093747,-2.5185143970585,"CD4 T","G0_normal","metastasis normal","patient16",0
-0.70694061949769,7.1935639358425,"Monocyte","G0_normal","metastasis normal","patient12",2.57705640792847
6.37184860721311,-15.5409817718601,"DC","G0_normal","metastasis normal","patient11",0
-5.66200349315921,5.32307290801046,"DC","G0_normal","metastasis normal","patient12",0
1.97178223148068,10.0252766586208,"CD4 T","G0_normal","primary normal","patient15",0
3.32485988155087,-0.241296114835757,"CD45-","G0_normal","primary normal","patient10",0
-5.53180739864627,-0.405202731925863,"CD8 T","G0_normal","primary normal","patient13",0
-9.32093999370852,-6.29004860154154,"Bcell","G0_normal","primary normal","patient11",0
6.09393599048337,-13.2995886825657,"Bcell","G0_normal","primary normal","patient08",0
-4.86363313183108,-4.30705762139322,"CD8 T","G0_normal","primary normal","patient12",0
11.3104162456103,4.79439544447897,"NK cell","G0_normal","metastasis normal","patient12",1.630038022995
-1.46894673094073,7.66731023558615,"Monocyte","G0_normal","metastasis normal","patient11",2.56848335266113
-3.77268741115848,-2.24421167603495,"CD8 T","G0_normal","metastasis normal","patient15",0
2.87296059146604,3.90309381255148,"Bcell","G0_normal","primary normal","patient11",0
-8.6578292606763,2.23300266036032,"Bcell","G0_normal","primary normal","patient11",0
0.540910506398287,-2.16403615704538,"CD8 T","G0_normal","metastasis normal","patient12",0
1.1455725671359,-17.1477389358616,"CD4 T","G0_normal","primary normal","patient12",0
4.79845240131101,11.3166508651638,"NK cell","G0_normal","metastasis normal","patient08",0
-5.94377658352176,8.65948056944845,"DC","G0_normal","metastasis normal","patient11",0
13.4229154826709,4.76989984282492,"CD8 T","G0_normal","metastasis normal","patient09",0
-4.93325564846316,-1.43462658158304,"CD8 T","G0_normal","metastasis normal","patient11",0
3.26959445491513,0.0762525475883303,"CD45-","G0_normal","primary normal","patient10",0
-2.04761073574344,7.40595626601217,"Monocyte","G0_normal","metastasis normal","patient12",2.11760568618774
-1.46581230148593,1.33936571845053,"CD8 T","G0_normal","metastasis normal","patient17",0
-4.73504874691287,-7.72408914795877,"NK cell","G0_normal","primary normal","patient13",0
-1.15653631672183,3.16879248389242,"CD8 T","G0_normal","metastasis normal","patient13",0
-0.362258350699339,2.55124902495382,"CD8 T","G0_normal","metastasis normal","patient14",0
0.389960789830294,-17.4030165695286,"CD4 T","G0_normal","primary normal","patient12",0
-2.48990485653201,-3.53846240273477,"CD8 T","G0_normal","metastasis normal","patient15",1.61815345287323
-11.2317199467115,-6.17570972672464,"Bcell","G0_normal","primary normal","patient17",0
-1.65561351761142,1.41011762389181,"CD8 T","G0_normal","metastasis normal","patient08",0
9.96896841541013,-3.43243408432962,"CD4 T","G0_normal","primary normal","patient17",0
12.9167375804492,5.59063482054709,"CD8 T","G0_normal","metastasis normal","patient09",0
-4.46276614651004,6.02625179060934,"DC","G0_normal","metastasis normal","patient12",2.24249601364136
6.61122229114255,-15.8062233947849,"DC","G0_normal","metastasis normal","patient11",0
-11.3219680546216,0.575523254957181,"Bcell","G0_normal","primary normal","patient09",0
-4.9803709743909,5.2351579643154,"Macrophage","G0_normal","metastasis normal","patient17",0
-4.18956086620608,-3.92150426140787,"CD4 T","G0_normal","primary normal","patient10",0
2.13252379909238,-2.85206008187296,"CD4 T","G0_normal","metastasis normal","patient17",0
4.52393486514768,10.3005318618679,"NK cell","G0_normal","metastasis normal","patient12",2.19732761383057
-3.73213312610904,-2.23832679024698,"CD8 T","G0_normal","metastasis normal","patient14",0
-13.6807403324536,-5.85598850480081,"Bcell","G0_normal","metastasis normal","patient10",0
-1.79164574131289,6.80583715209005,"Macrophage","G0_normal","metastasis normal","patient17",1.54419267177582
2.8740859271594,4.46172094115255,"Bcell","G0_normal","primary normal","patient12",0
-12.5071964023999,2.02965855368612,"Bcell","G0_normal","primary normal","patient17",0
4.63609364047727,11.503669259634,"NK cell","G0_normal","metastasis normal","patient16",0
2.84724881663999,-0.323463904175776,"CD8 T","G0_normal","metastasis normal","patient09",0
13.1748523952075,5.23733567961691,"CD8 T","G0_normal","metastasis normal","patient09",0
-1.45926944002429,-2.72719383469583,"CD8 T","G0_normal","metastasis normal","patient10",0
-12.1747398136548,11.1339583373928,"CD4 T","G0_normal","primary normal","patient17",0
-0.720884336381349,7.26195335158346,"Monocyte","G0_normal","metastasis normal","patient17",2.56524968147278
3.28473355785092,10.9939160324001,"CD8 T","G0_normal","metastasis normal","patient08",0
-5.53001639828006,-4.01242256394388,"NK cell","G0_normal","metastasis normal","patient14",0
4.93104460254392,7.47800206908224,"CD8 T","G0_normal","metastasis normal","patient16",1.26589417457581
0.813970589787569,1.11048340567587,"CD45-","G0_normal","primary normal","patient17",0
11.2033558131762,-2.24082982769968,"CD4 T","G0_normal","metastasis normal","patient16",0
-3.88217613682071,5.25650167235373,"Monocyte","G0_normal","metastasis normal","patient17",1.59395337104797
13.0137987376758,6.37656593092917,"NK cell","G0_normal","metastasis normal","patient16",0
12.9478645564624,4.32433366545675,"Bcell","G0_normal","metastasis normal","patient09",0
11.8462696315356,5.06563710936545,"CD8 T","G0_normal","metastasis normal","patient12",0
4.71945621982297,5.66230487593649,"CD8 T","G0_normal","metastasis normal","patient10",0
-0.338351732342634,1.10449051627157,"CD8 T","G0_normal","metastasis normal","patient08",0
3.78163816943845,9.45903444060324,"gdT","G0_normal","metastasis normal","patient10",1.82132744789124
-9.06691548809329,9.57273053893087,"Bcell","G0_normal","primary normal","patient12",0
-5.1064786671094,8.27643537291525,"DC","G0_normal","metastasis normal","patient08",0
-10.2213706730298,1.95890474089621,"Bcell","G0_normal","primary normal","patient12",0
-1.30996379837314,1.19479703673361,"CD8 T","G0_normal","primary normal","patient14",0
-5.46083066448489,-2.86930847397806,"CD8 T","G0_normal","primary normal","patient14",0
10.3310880900927,-2.80873227349283,"CD4 T","G0_normal","primary normal","patient13",0
-12.6188726185254,11.9510388351345,"CD4 T","G0_normal","primary normal","patient15",0
-5.58934876903811,8.7237038589382,"DC","G0_normal","metastasis normal","patient12",0
-1.65814480766574,-2.10100829831125,"CD8 T","G0_normal","metastasis normal","patient10",0
-5.48780295833865,8.68317556151388,"DC","G0_normal","metastasis normal","patient08",0
4.07902767673215,3.35663580664633,"ILC3","G0_normal","primary normal","patient12",0
0.495583081395235,-2.60943365326883,"CD8 T","G0_normal","metastasis normal","patient09",2.00109887123108
6.0046086551257,-13.3398203872776,"CD8 T","G0_normal","metastasis normal","patient12",0
-7.42478702053348,-6.30834532013895,"Bcell","G0_normal","primary normal","patient17",0
0.330033445508089,-6.90950536957743,"NK cell","G0_normal","metastasis normal","patient17",0
4.52566101566037,8.91337728270529,"NK cell","G0_normal","metastasis normal","patient12",2.6621265411377
-5.4333944080762,7.61900949248312,"DC","G0_normal","metastasis normal","patient08",0
2.73712852016171,11.7225193954372,"CD8 T","G0_normal","metastasis normal","patient09",0
-12.5268869160108,-0.0844673835373105,"Bcell","G0_normal","primary normal","patient16",0
4.95949890628537,-7.80550384751322,"CD8 T","G0_normal","primary normal","patient08",0
