"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.80529236304898e-24,-3.18239402633576,0.016,0.116,2.88267661381497e-19,"0","CXXC5"
1.13981562830301e-23,-2.03032979199513,0.047,0.172,3.73152840393838e-19,"0","THEMIS2"
1.28910354850888e-23,1.54172087678228,0.171,0.051,4.22026719710837e-19,"0","SELM"
1.41906248524543e-23,1.00626656361127,0.387,0.214,4.64572676419649e-19,"0","GYPC"
2.01778747563171e-23,-4.08883532139999,0.011,0.104,6.60583263772311e-19,"0","PDLIM1"
2.27638579840511e-23,-3.55208734849591,0.009,0.102,7.45243182681866e-19,"0","LILRB1"
2.80954704090059e-23,-3.6523288954348,0.009,0.101,9.19789510250035e-19,"0","CD40"
3.11341892654357e-23,-4.23626378215968,0.005,0.092,1.01927108817183e-18,"0","HES4"
3.18584520653378e-23,1.49647503794912,0.253,0.111,1.04298200371503e-18,"0","SOCS3"
4.87272883784184e-23,-3.81699760034399,0.007,0.095,1.59523396693266e-18,"0","CD86"
5.28023999393017e-23,2.53029578924946,0.103,0.016,1.72864496921286e-18,"0","C14orf64"
5.48980692557508e-23,-1.43518178241378,0.126,0.279,1.79725299129477e-18,"0","SNX2"
5.73633325877586e-23,-2.67355398969797,0.033,0.143,1.87796078225804e-18,"0","BANK1"
6.52142719501615e-23,2.95285378533217,0.099,0.015,2.13498483510439e-18,"0","SCGB3A1"
7.2045466709018e-23,1.34963936565645,0.221,0.085,2.35862448911983e-18,"0","SIT1"
7.2560938166068e-23,-4.74370197986809,0.003,0.087,2.37549999368073e-18,"0","MTMR11"
7.77245790743631e-23,-1.07273381917611,0.27,0.434,2.5445472697365e-18,"0","SERPINB1"
8.90885225551046e-23,-2.19592480939532,0.024,0.131,2.91658005140901e-18,"0","UNC93B1"
1.11972621130181e-22,1.80581303264717,0.177,0.058,3.66575967055988e-18,"0","RGL4"
1.18719458393503e-22,-4.40159246909371,0.004,0.088,3.88663762888651e-18,"0","LILRB4"
1.65783054771881e-22,-4.32537407797089,0.006,0.091,5.42740564712185e-18,"0","OSCAR"
2.10738638503186e-22,-1.18965209620565,0.183,0.34,6.89916154731732e-18,"0","CASP1"
2.48614689488166e-22,-1.58038162026687,0.236,0.385,8.13914770446359e-18,"0","CCL5"
2.63084854555667e-22,-3.91317739216806,0.007,0.093,8.61287196844342e-18,"0","ARHGEF40"
2.95204031144962e-22,-1.47059631462705,0.245,0.389,9.66438957162376e-18,"0","TIMP1"
4.37504514873299e-22,1.98666014550542,0.133,0.033,1.43230228079221e-17,"0","TMEM204"
4.43651485677298e-22,-4.41545300717544,0.003,0.084,1.45242623381034e-17,"0","CD300C"
4.82870371436042e-22,3.6427865611308,0.078,0.007,1.58082102200731e-17,"0","ADTRP"
5.47450912577653e-22,-1.23234245175913,0.172,0.331,1.79224479759672e-17,"0","REEP5"
5.76745998157151e-22,-3.47916555354813,0.01,0.099,1.88815104876688e-17,"0","CD300LF"
8.3429731500354e-22,-1.06707998737874,0.28,0.442,2.73132254985859e-17,"0","ATP6V1F"
1.06781228229368e-21,-2.1454937265118,0.031,0.139,3.49580384977306e-17,"0","DUSP6"
1.08151923301416e-21,1.12729075662566,0.269,0.124,3.54067766504177e-17,"0","PSIP1"
1.33422167593779e-21,-5.43115458289161,0.002,0.078,4.36797492268514e-17,"0","CSTA"
1.88515029866501e-21,-5.88348226315961,0.002,0.077,6.1716050477695e-17,"0","FCGR1A"
2.45999267454107e-21,-2.77764704983027,0.019,0.114,8.05352401791256e-17,"0","SLC16A3"
3.51813217060003e-21,-4.47266247681579,0.004,0.083,1.15176611001104e-16,"0","QPCT"
3.64044666551504e-21,-4.54209079209847,0.003,0.081,1.19180942935631e-16,"0","PLD4"
6.75558227479688e-21,-3.00085947178408,0.011,0.097,2.211642525123e-16,"0","CAMK1"
8.71977709707098e-21,2.10592525059197,0.129,0.033,2.8546806260391e-16,"0","CCDC104"
9.83160731603507e-21,-1.62289161643508,0.069,0.196,3.21867160312356e-16,"0","TNFRSF1B"
1.36759487767377e-20,1.79928671546244,0.156,0.05,4.47723211052839e-16,"0","CAMK4"
1.81858136715047e-20,-3.69272086058366,0.012,0.096,5.9536716797772e-16,"0","KLRD1"
1.89137378386042e-20,-2.64711190312775,0.024,0.119,6.19197949360225e-16,"0","NUDT16"
2.30185043192868e-20,-2.35101562685747,0.042,0.149,7.53579794404812e-16,"0","SMIM14"
2.5839412163621e-20,-1.84349836541287,0.039,0.147,8.45930675412623e-16,"0","TCIRG1"
2.962866855041e-20,-1.3779883336014,0.172,0.321,9.69983351003321e-16,"0","ARRB2"
3.20743652823211e-20,-1.34570295019636,0.21,0.362,1.05005057061263e-15,"0","H2AFY"
3.49461595282786e-20,-3.44078617805776,0.009,0.091,1.14406737063679e-15,"0","CD36"
3.88638598066693e-20,-5.60095246361537,0.002,0.073,1.27232504235074e-15,"0","SLC43A2"
4.08395171266163e-20,-1.97885295873491,0.04,0.147,1.33700411169116e-15,"0","ANXA4"
4.09922912887616e-20,-2.63921545301605,0.022,0.115,1.34200563221148e-15,"0","CD83"
4.16546672726296e-20,-1.44750560945039,0.054,0.169,1.36369049717135e-15,"0","ATOX1"
4.20863479444235e-20,2.1294620785123,0.12,0.029,1.37782285900454e-15,"0","TESPA1"
4.29780919301982e-20,-1.07588461250408,0.382,0.507,1.40701677361083e-15,"0","PLAC8"
4.52909004139734e-20,1.39265645890567,0.168,0.057,1.48273349775266e-15,"0","STMN3"
5.58385088051905e-20,3.39146036767892,0.072,0.007,1.82804110126433e-15,"0","PCSK1N"
6.08226403256892e-20,2.83313656803675,0.086,0.013,1.99121159898241e-15,"0","AC013264.2"
7.10984842687439e-20,-1.16174627783237,0.093,0.228,2.32762217799014e-15,"0","MIR142"
8.32868370875249e-20,3.38330284353489,0.081,0.011,2.72664447257139e-15,"0","RP11-18H21.1"
9.19997130571339e-20,-1.31128334799254,0.148,0.292,3.01188660606445e-15,"0","GNAI2"
1.01426593293309e-19,3.28904078640924,0.073,0.007,3.32050381123636e-15,"0","TBC1D4"
1.17493331542543e-19,-3.35826159215123,0.006,0.081,3.84649668803976e-15,"0","RASSF4"
1.19401491733936e-19,-3.67452895997505,0.024,0.116,3.90896603638561e-15,"0","IL8"
1.26158489404663e-19,-1.4878667938903,0.088,0.217,4.13017662612986e-15,"0","C4orf48"
1.40199067126879e-19,-1.48673676960653,0.196,0.341,4.58983705959976e-15,"0","LINC00936"
1.4769156747987e-19,-3.7826487317029,0.012,0.093,4.83512653615597e-15,"0","MAP3K8"
1.48438079191192e-19,-4.83282786446522,0.003,0.075,4.85956583656123e-15,"0","LILRA2"
1.57082828162632e-19,-3.63029864312933,0.019,0.107,5.14257762838825e-15,"0","G0S2"
2.20703727943642e-19,-4.59061336053308,0.005,0.078,7.22539864541894e-15,"0","PHACTR1"
2.9750081825166e-19,-4.15914524511284,0.008,0.085,9.73958178792283e-15,"0","XCL2"
3.17822313412376e-19,1.01948693461299,0.348,0.193,1.04048668964944e-14,"0","MZT2A"
3.46285343487481e-19,2.35621172420123,0.095,0.018,1.13366895750932e-14,"0","APBA2"
4.66934500652102e-19,-6.26070706917056,0.001,0.067,1.52865016823485e-14,"0","CLEC12A"
4.68246154450423e-19,-1.92797692601516,0.042,0.147,1.53294426043979e-14,"0","GRINA"
5.30498193998406e-19,1.38826051136999,0.128,0.036,1.73674498751198e-14,"0","CISH"
5.92176010519586e-19,-4.47196340315647,0.003,0.073,1.93866582323902e-14,"0","ITGAM"
6.04720469355542e-19,-3.32098346359859,0.008,0.083,1.97973387257617e-14,"0","KYNU"
6.88720322947818e-19,-4.0849918567039,0.008,0.083,2.25473259326657e-14,"0","BLK"
7.99777740477765e-19,-1.14723099062798,0.186,0.333,2.61831236677611e-14,"0","RGS19"
9.03106818378123e-19,-1.07543320042655,0.258,0.409,2.9565911020063e-14,"0","UBE2L6"
9.58985776552269e-19,-4.21054602265647,0.004,0.074,3.13952763527682e-14,"0","TPPP3"
1.16960124967355e-18,3.65878706686618,0.068,0.007,3.82904057118126e-14,"0","ICOS"
1.32712982406254e-18,1.87685560687808,0.133,0.04,4.34475761801593e-14,"0","USP10"
1.39749844017038e-18,3.11797601372351,0.072,0.008,4.57513039342977e-14,"0","PLEKHB1"
1.43595496651251e-18,1.90367970049371,0.125,0.036,4.70102936936864e-14,"0","FAM102A"
1.45996301820107e-18,-2.19236330136534,0.022,0.11,4.77962692898666e-14,"0","NBPF10"
1.8313162098517e-18,-1.08492977956464,0.145,0.284,5.99536300781251e-14,"0","LAMTOR2"
1.87610420833406e-18,-3.17468847041693,0.008,0.083,6.14198995724403e-14,"0","FAM49A"
1.99199959817227e-18,-1.6187561497435,0.07,0.186,6.52140828449639e-14,"0","SYNGR2"
2.19704133948693e-18,-1.35273754172714,0.141,0.274,7.1926739372123e-14,"0","APOBEC3G"
2.2457889042106e-18,1.31401000126709,0.177,0.067,7.35226371460467e-14,"0","NUCB2"
2.89822259169675e-18,-4.5481055968829,0.007,0.077,9.48820112069683e-14,"0","TSPAN13"
3.52989098920807e-18,-1.1499842516761,0.214,0.358,1.15561571204694e-13,"0","NOP10"
4.03978091770223e-18,-4.18571367288325,0.007,0.077,1.32254347683735e-13,"0","HAVCR2"
4.78986702375605e-18,-3.12644390978792,0.007,0.077,1.56810666623726e-13,"0","HNMT"
4.94766784808962e-18,-2.75750221686573,0.013,0.09,1.61976750010758e-13,"0","CCDC50"
5.53467253542292e-18,-3.3002760058771,0.03,0.119,1.81194109464676e-13,"0","SPON2"
5.62140149019059e-18,1.74554887458484,0.13,0.038,1.84033441985859e-13,"0","GATA3"
6.61948271873931e-18,-4.25326998562808,0.007,0.076,2.16708625246088e-13,"0","S1PR5"
1.03826296250137e-17,1.73526815676671,0.13,0.04,3.39906528663699e-13,"0","ITK"
1.05872909396708e-17,-4.95903051716005,0.003,0.066,3.46606730782944e-13,"0","MARCO"
1.58044207130549e-17,-1.96445164603366,0.04,0.137,5.17405125303993e-13,"0","RAB24"
1.81334382425471e-17,-3.00570747435568,0.013,0.088,5.93652501184506e-13,"0","RXRA"
2.14026938632441e-17,-3.01849265299927,0.009,0.081,7.00681391694885e-13,"0","ZNF385A"
2.4467141571055e-17,3.0688674934143,0.075,0.011,8.010052807532e-13,"0","TCEA3"
3.63140106152208e-17,1.50752781167232,0.173,0.069,1.1888480795211e-12,"0","RP11-51J9.5"
3.87509030003628e-17,-1.81243859388645,0.034,0.125,1.26862706242588e-12,"0","IMPDH1"
4.55689019028864e-17,-1.7732769626098,0.053,0.154,1.49183471049669e-12,"0","MIR24-2"
6.21644848051307e-17,1.4453189939979,0.242,0.125,2.03514090355037e-12,"0","TRADD"
6.99463116415808e-17,-3.43270080913529,0.009,0.078,2.28990235052207e-12,"0","TTC38"
7.02966287810601e-17,-1.70810991045852,0.06,0.163,2.30137103303435e-12,"0","PGD"
7.41176998273042e-17,-1.33252607367066,0.095,0.214,2.42646525694629e-12,"0","TMEM179B"
7.5083318953025e-17,-1.47569357967601,0.102,0.223,2.45807769588413e-12,"0","SAT2"
7.95994563976395e-17,-2.82120371657347,0.013,0.087,2.60592700354592e-12,"0","FBXO6"
8.37614767052246e-17,-2.71327156079889,0.013,0.085,2.74218322437564e-12,"0","PIK3AP1"
8.45439515972022e-17,-3.6684686480416,0.008,0.076,2.76779988738921e-12,"0","HLA-DOB"
8.95951981334816e-17,-2.09193854995354,0.056,0.157,2.93316759649392e-12,"0","TMEM205"
9.6046815956848e-17,-4.29915768952217,0.007,0.072,3.14438066079529e-12,"0","FCRLA"
9.71523528715771e-17,3.0449473236017,0.082,0.015,3.18057372830969e-12,"0","IL23A"
1.07787814878841e-16,-3.24588750469123,0.008,0.076,3.52875748350351e-12,"0","FES"
1.29898424303921e-16,-5.56382306212825,0.003,0.064,4.25261461486175e-12,"0","APOBEC3B"
1.35177587076608e-16,1.60500073650532,0.102,0.026,4.425443845714e-12,"0","SIRPG"
1.48714933711444e-16,-1.4400712314572,0.077,0.188,4.86862949984527e-12,"0","PLSCR1"
1.50322930198854e-16,-3.17966336441195,0.011,0.081,4.9212720888501e-12,"0","GSN"
1.52817891423542e-16,-1.00483103420426,0.139,0.268,5.00295212942392e-12,"0","FLNA"
1.69765590956061e-16,-2.14732454641616,0.024,0.105,5.55778591671953e-12,"0","DDAH2"
1.78503587210988e-16,-2.94908411731419,0.011,0.081,5.84385043811332e-12,"0","CXCL16"
3.02635521047414e-16,2.03891295608994,0.096,0.023,9.90768168805024e-12,"0","CTC-523E23.11"
3.53520944888448e-16,-3.4017543550367,0.006,0.069,1.1573568693758e-11,"0","UBE2E2"
3.53576693222355e-16,1.58643773752449,0.141,0.05,1.15753937827135e-11,"0","LINC00861"
3.55041348502741e-16,-4.1013243839858,0.003,0.063,1.16233436672827e-11,"0","LINC00877"
3.75957418515829e-16,-2.44359159832046,0.02,0.097,1.23080939673712e-11,"0","NCF4"
3.95383418946524e-16,-4.08975595885046,0.007,0.07,1.29440623694713e-11,"0","RETN"
4.07405894720125e-16,-2.74931724337001,0.013,0.083,1.33376541813474e-11,"0","RNF135"
4.34107537274762e-16,-2.03433230149784,0.019,0.096,1.42118125553011e-11,"0","HOTAIRM1"
4.68132063277714e-16,-4.99780753577183,0.003,0.06,1.53257074875858e-11,"0","CATSPER1"
4.80659132124363e-16,-4.24654002114683,0.004,0.064,1.57358186674874e-11,"0","GAS7"
5.40916220456013e-16,-3.82777650086837,0.005,0.066,1.77085152252889e-11,"0","CDKN1C"
6.19099897121713e-16,3.50094224727607,0.063,0.008,2.02680924319706e-11,"0","HAPLN3"
6.25018787637034e-16,-1.45846918365469,0.066,0.169,2.04618650696612e-11,"0","NAGK"
6.94554299299798e-16,1.59651411987365,0.119,0.036,2.27383186504768e-11,"0","SCML4"
9.84459903856043e-16,-3.38659007904262,0.008,0.071,3.22292483324391e-11,"0","LILRB3"
1.01731327811514e-15,-3.02449636885882,0.01,0.076,3.33048020989335e-11,"0","SLC2A6"
1.11536218526423e-15,-4.86148572556377,0.002,0.057,3.65147272211802e-11,"0","C1orf21"
1.13231074650307e-15,-1.79840266274065,0.029,0.111,3.70695892190176e-11,"0","LACTB"
1.34497599008022e-15,-1.32776750361335,0.071,0.175,4.40318239632463e-11,"0","AKIRIN2"
1.43771947440548e-15,-2.78991874207631,0.014,0.083,4.70680601530866e-11,"0","GNG7"
1.87623147884713e-15,-4.33513634968224,0.003,0.058,6.14240661544972e-11,"0","CLEC4A"
2.05889253247691e-15,-3.80667526844755,0.007,0.067,6.7404023728229e-11,"0","SPIB"
2.33503264898525e-15,-1.84769259493747,0.03,0.112,7.64442988624792e-11,"0","AGPAT2"
2.53313593608666e-15,1.69742517386714,0.148,0.056,8.29298042756051e-11,"0","RIC3"
2.64732077986369e-15,-2.6561180258412,0.015,0.085,8.66679876911776e-11,"0","PRKCD"
2.73459664150865e-15,-1.27868364555653,0.098,0.213,8.95252248497102e-11,"0","IRF7"
3.05848857435415e-15,1.09060567413727,0.212,0.102,1.00128798947206e-10,"0","PIM2"
3.33740160271045e-15,-2.26912385408849,0.02,0.094,1.09259853669535e-10,"0","SULT1A1"
4.32126058470118e-15,-2.97674929769382,0.013,0.08,1.41469429021947e-10,"0","SWAP70"
4.82706509176891e-15,-3.64876033749257,0.01,0.073,1.58028456974331e-10,"0","CD72"
5.00878033210958e-15,-1.23107964425461,0.114,0.23,1.63977450512603e-10,"0","EPSTI1"
5.10814553194787e-15,-1.0743610912222,0.142,0.266,1.67230468424909e-10,"0","ATG3"
5.35253487115093e-15,-1.64374074313851,0.072,0.173,1.75231286611739e-10,"0","C20orf27"
5.49665104022195e-15,-2.13913306918328,0.027,0.104,1.79949361754786e-10,"0","CDKN1A"
6.01998986629842e-15,2.24727606932821,0.09,0.023,1.97082428242878e-10,"0","SERINC5"
6.12050093356096e-15,1.82262384022231,0.103,0.03,2.00372959562919e-10,"0","CD28"
6.39578854394307e-15,-1.27794629685692,0.102,0.214,2.09385325351608e-10,"0","ATP1B3"
6.9482105817101e-15,-1.05543491424144,0.091,0.201,2.27470518024025e-10,"0","PARVG"
8.61823385247693e-15,-2.50568976182848,0.021,0.093,2.8214373986239e-10,"0","SKAP2"
9.3203955239824e-15,-3.65269638753205,0.009,0.07,3.05131108664136e-10,"0","PKIG"
9.79986949797393e-15,-4.36017338217443,0.003,0.056,3.20828127624671e-10,"0","TCF7L2"
1.08120260401951e-14,-8.2710921374871,0,0.049,3.53964108503909e-10,"0","CLEC4E"
1.082971703631e-14,-1.88837898106843,0.04,0.125,3.54543276334718e-10,"0","PTPRE"
1.31225718792801e-14,-2.95030372097105,0.022,0.093,4.29606758183873e-10,"0","CLIC3"
1.61226920331638e-14,2.93232058157149,0.067,0.012,5.27824691781718e-10,"0","RP11-291B21.2"
1.8116114988234e-14,-2.38713964639379,0.024,0.097,5.93085372484805e-10,"0","MPP1"
1.8148736459186e-14,-3.72010131242247,0.006,0.062,5.94153334200833e-10,"0","PRSS23"
1.90464238574783e-14,-4.73021188945507,0.004,0.058,6.23541824246124e-10,"0","KIAA0125"
1.93416079916555e-14,-1.55260384411535,0.082,0.185,6.33205562430818e-10,"0","PRKCB"
1.95271830004488e-14,-1.56490907226603,0.056,0.147,6.39280917068693e-10,"0","MIDN"
1.98310713402709e-14,-2.44216127512742,0.015,0.081,6.49229613537787e-10,"0","PAK1"
2.01946824070025e-14,-2.57751601242175,0.013,0.078,6.61133512640448e-10,"0","RELT"
2.10319441620388e-14,-3.92863057945233,0.004,0.058,6.88543787976827e-10,"0","SNX29P2"
2.88620619911534e-14,-6.1010080095212,0.001,0.05,9.44886185466381e-10,"0","NFE2"
3.04961943636524e-14,-1.1834709153034,0.095,0.2,9.98384411077252e-10,"0","LAP3"
3.27892623128568e-14,-1.02308263372774,0.153,0.276,1.0734548695983e-09,"0","GLIPR2"
3.44610287276713e-14,-5.2957602112142,0.003,0.054,1.1281851584865e-09,"0","NRGN"
3.57126984250623e-14,-4.40197720382287,0.003,0.054,1.16916232103969e-09,"0","CTD-2006K23.1"
3.70053006112758e-14,-4.0534710371968,0.003,0.056,1.21147953141195e-09,"0","CSF2RA"
4.41111831393106e-14,1.71811650711332,0.085,0.021,1.44411191361475e-09,"0","TNRC6C"
4.7813590170762e-14,2.02538165212993,0.103,0.032,1.56532131501041e-09,"0","TNFRSF25"
4.88358892949023e-14,-3.47021945026621,0.006,0.061,1.59878934373651e-09,"0","FGD2"
4.94311644955237e-14,-1.19417859881287,0.072,0.169,1.61827746325446e-09,"0","TLN1"
4.99626775521584e-14,2.48816888179294,0.077,0.018,1.63567813770256e-09,"0","PRKCA"
5.55313341150893e-14,-2.10384133019148,0.021,0.091,1.81798481625979e-09,"0","ATF3"
5.82100571764415e-14,-1.2866136094074,0.056,0.147,1.90568085184234e-09,"0","CECR1"
6.6987357525202e-14,-1.53168617273768,0.052,0.141,2.19303211066006e-09,"0","NOTCH2NL"
6.84522696219239e-14,-2.25197413639702,0.029,0.101,2.24099040288254e-09,"0","MATK"
7.08739386799448e-14,-4.71391441485191,0.003,0.054,2.32027100450403e-09,"0","XCL1"
7.83384730944838e-14,-4.96241499583886,0.003,0.054,2.56464493216721e-09,"0","ARHGAP24"
7.95309176459664e-14,1.57198101399833,0.132,0.05,2.60368318189365e-09,"0","ATP6V0E2"
8.33456747925183e-14,-3.55451003642302,0.004,0.056,2.72857070135747e-09,"0","TFEB"
8.37597236089557e-14,-4.22226484366128,0.006,0.06,2.74212583150999e-09,"0","CD19"
8.86381772607255e-14,1.21130366860815,0.148,0.062,2.90183664716163e-09,"0","NMRK1"
9.15611724004451e-14,1.80926392046506,0.091,0.025,2.99752966204577e-09,"0","SOCS1"
9.71455918884274e-14,1.23974287637793,0.121,0.043,3.18035238724334e-09,"0","BCL2"
1.38268984311587e-13,-3.13736332768589,0.008,0.063,4.52665000839273e-09,"0","PYGL"
1.41741542721607e-13,-1.2621224474682,0.085,0.185,4.64033462561996e-09,"0","PTPN18"
1.6767564217024e-13,-5.01532538475045,0.003,0.051,5.48936517336931e-09,"0","CD180"
1.81252931482295e-13,-3.50238698608574,0.009,0.065,5.93385847086738e-09,"0","BLNK"
1.85775985179781e-13,-1.25004800409388,0.072,0.163,6.08193420281568e-09,"0","APMAP"
1.90074574774058e-13,3.6416281858599,0.048,0.005,6.22266142895312e-09,"0","RP11-1399P15.1"
2.0664146209851e-13,-1.04886771375498,0.114,0.223,6.76502818618103e-09,"0","CHMP4B"
2.08644496255517e-13,-3.83600820422395,0.006,0.058,6.83060351841311e-09,"0","PNOC"
2.38713670023648e-13,-1.08836679654006,0.138,0.249,7.8150081292342e-09,"0","TGFB1"
2.68535119864693e-13,-3.55889210450658,0.005,0.056,8.79130275413032e-09,"0","METTL7A"
2.89762517669486e-13,-2.15015621487752,0.051,0.131,9.48624530346365e-09,"0","NCR3"
2.94757973382607e-13,-4.08505020987553,0.006,0.058,9.64978653259979e-09,"0","GPR56"
2.97663655787164e-13,-2.03856888727551,0.023,0.091,9.74491276316018e-09,"0","FBP1"
3.18470689618142e-13,-1.61188384908247,0.038,0.116,1.04260934367187e-08,"0","PLEKHO1"
3.39399701487818e-13,-1.27411936729325,0.075,0.171,1.11112674273082e-08,"0","CAPNS1"
3.85597108441685e-13,-1.11180572751732,0.134,0.245,1.26236781361639e-08,"0","ENY2"
4.09385777537241e-13,-1.86944821874603,0.029,0.101,1.34024715850142e-08,"0","CREG1"
4.21059174052705e-13,-6.0252967896904,0.01,0.065,1.37846352401374e-08,"0","IGLL5"
4.6900967531923e-13,-3.20749159236927,0.004,0.054,1.53544387506009e-08,"0","CEBPA"
5.37323352235008e-13,-1.48635978936832,0.071,0.161,1.75908919054697e-08,"0","GLUL"
5.51678419752481e-13,-2.82223041927287,0.012,0.069,1.80608481058567e-08,"0","FHL3"
5.58217110888162e-13,-5.41574813347813,0.001,0.045,1.82749117762566e-08,"0","TUBB6"
5.61978463259039e-13,-3.73906759811345,0.005,0.055,1.83980509301744e-08,"0","SYNGR1"
6.02257077800977e-13,1.52259005852673,0.101,0.034,1.97166922130484e-08,"0","LGALS3BP"
6.51742394288108e-13,-1.3836687337139,0.098,0.196,2.13367425042041e-08,"0","JUND"
6.59083042817862e-13,3.75755002952202,0.04,0.002,2.15770606557712e-08,"0","PI16"
6.71791372787089e-13,1.12834978938054,0.129,0.05,2.19931059623037e-08,"0","SATB1"
6.84195892143868e-13,-3.81080129233051,0.003,0.051,2.23992051170059e-08,"0","NRG1"
7.24663495956524e-13,-8.2052730655768,0,0.042,2.37240335306247e-08,"0","TNNI2"
9.01511122749141e-13,-1.96956045111807,0.027,0.095,2.95136711365614e-08,"0","SPTSSA"
9.11992177669312e-13,-1.55196507697247,0.051,0.134,2.98567999125379e-08,"0","ADRBK1"
1.07018449883377e-12,-3.38313653320676,0.004,0.052,3.503570012282e-08,"0","TTYH3"
1.07892368873321e-12,1.11269071645645,0.162,0.075,3.53218037217478e-08,"0","CYLD"
1.08842057499373e-12,-2.3013320478522,0.013,0.071,3.56327127841446e-08,"0","ENTPD1"
1.10080359515766e-12,-1.60877671361098,0.047,0.128,3.60381080982714e-08,"0","TNFRSF1A"
1.2195479093153e-12,-3.45147302947236,0.006,0.056,3.99255594551642e-08,"0","CHST2"
1.31221692928069e-12,-1.06488079637343,0.13,0.239,4.29593578307913e-08,"0","POLE4"
1.3677717255022e-12,-1.71511948873711,0.046,0.125,4.47781107494909e-08,"0","LAIR1"
1.46033239851697e-12,-4.39838327134075,0.003,0.05,4.78083620626486e-08,"0","CD160"
1.48989329019156e-12,-1.30907540688699,0.066,0.151,4.87761265342913e-08,"0","UBE2J1"
1.56840517331802e-12,-3.97002292863427,0.003,0.048,5.13464485640854e-08,"0","MARCKS"
1.85639006702912e-12,-1.8378156019292,0.024,0.089,6.07744980143993e-08,"0","ARHGAP27"
2.09141684457242e-12,-1.69977325560799,0.04,0.116,6.84688046576119e-08,"0","CARS2"
2.17959835245565e-12,-1.56435581398827,0.03,0.101,7.1355690862693e-08,"0","SH3BP2"
2.54870211886019e-12,-7.83442649225185,0,0.04,8.34394099672448e-08,"0","FCGR1B"
3.20322608161885e-12,-4.33782048590677,0.003,0.048,1.04867215460038e-07,"0","MGST1"
3.20442476510954e-12,-1.45587054981905,0.048,0.127,1.04906457960156e-07,"0","RNPEP"
3.35529755093077e-12,-4.5177878953042,0.002,0.044,1.09845731222372e-07,"0","TMEM176A"
3.5865896694768e-12,-1.13386892733842,0.068,0.157,1.17417772599331e-07,"0","MAPKAPK3"
